effective_defense,structural_role,attack,outcome,blocks,mean,sd_across_blocks
hamp_full,stress,lira_online_fixed_variance,tpr_at_10_fpr,8,0.17625000000000002,0.06390562237728831
hamp_train,low,lira_offline,auc,8,0.57145,0.03256966160620736
hamp_train,low,lira_offline,tpr_at_1_fpr,8,0.065,0.048107023544236384
hamp_train,low,lira_offline,tpr_at_5_fpr,8,0.11,0.045981362684088804
hamp_train,low,lira_offline,tpr_at_10_fpr,8,0.15875,0.045806269065645215
hamp_train,low,lira_offline_density_surprise,auc,8,0.5171125000000001,0.03963884954003009
hamp_train,low,lira_offline_density_surprise,tpr_at_1_fpr,8,0.0225,0.01908627030841055
hamp_train,low,lira_offline_density_surprise,tpr_at_5_fpr,8,0.09875,0.03522884370187913
hamp_train,low,lira_offline_density_surprise,tpr_at_10_fpr,8,0.13624999999999998,0.04307385683749649
hamp_train,low,lira_offline_density_surprise_fixed_variance,auc,8,0.5121125,0.05007769499202499
hamp_train,low,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.02125,0.019594095320493148
hamp_train,low,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.0675,0.019820624179302294
hamp_train,low,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.14125,0.04611708700997619
hamp_train,low,lira_offline_fixed_variance,auc,8,0.5738624999999999,0.034381013759673444
hamp_train,low,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.02875,0.025319388392523005
hamp_train,low,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.09125,0.03136763573220926
hamp_train,low,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.175,0.052372293656638175
hamp_train,low,lira_offline_one_sided_z,auc,8,0.57145,0.03256966160620736
hamp_train,low,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.065,0.048107023544236384
hamp_train,low,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.11,0.045981362684088804
hamp_train,low,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.15875,0.045806269065645215
hamp_train,low,lira_offline_one_sided_z_fixed_variance,auc,8,0.5738624999999999,0.034381013759673444
hamp_train,low,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.02875,0.025319388392523005
hamp_train,low,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.09125,0.03136763573220926
hamp_train,low,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.175,0.052372293656638175
hamp_train,low,lira_online,auc,8,0.5422625,0.03844963078031903
hamp_train,low,lira_online,tpr_at_1_fpr,8,0.045,0.0333809184158512
hamp_train,low,lira_online,tpr_at_5_fpr,8,0.08625,0.0342000417710689
hamp_train,low,lira_online,tpr_at_10_fpr,8,0.13375,0.0337797487937881
hamp_train,low,lira_online_fixed_variance,auc,8,0.5447250000000001,0.040068111652891446
hamp_train,low,lira_online_fixed_variance,tpr_at_1_fpr,8,0.041249999999999995,0.025877458475338278
hamp_train,low,lira_online_fixed_variance,tpr_at_5_fpr,8,0.115,0.06187545093630776
hamp_train,low,lira_online_fixed_variance,tpr_at_10_fpr,8,0.16875,0.06621124203206409
hamp_train,repetition,lira_offline,auc,8,0.5972,0.0376202073359518
hamp_train,repetition,lira_offline,tpr_at_1_fpr,8,0.027500000000000004,0.01752549163769328
hamp_train,repetition,lira_offline,tpr_at_5_fpr,8,0.0875,0.021876275473019364
hamp_train,repetition,lira_offline,tpr_at_10_fpr,8,0.16499999999999998,0.06654751256486924
hamp_train,repetition,lira_offline_density_surprise,auc,8,0.49615,0.04030916237567549
hamp_train,repetition,lira_offline_density_surprise,tpr_at_1_fpr,8,0.021249999999999998,0.012464234547582248
hamp_train,repetition,lira_offline_density_surprise,tpr_at_5_fpr,8,0.065,0.03207134902949093
hamp_train,repetition,lira_offline_density_surprise,tpr_at_10_fpr,8,0.11375000000000002,0.0531675249968034
hamp_train,repetition,lira_offline_density_surprise_fixed_variance,auc,8,0.49027499999999996,0.03808095699577789
hamp_train,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.020000000000000004,0.011952286093343936
hamp_train,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.0625,0.05035587637718448
hamp_train,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.10375000000000001,0.045336046837556786
hamp_train,repetition,lira_offline_fixed_variance,auc,8,0.61055,0.03189563337780629
hamp_train,repetition,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.045000000000000005,0.04105745103771405
hamp_train,repetition,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.09125,0.045493327611231704
hamp_train,repetition,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.15875,0.049117206760971255
hamp_train,repetition,lira_offline_one_sided_z,auc,8,0.5972,0.0376202073359518
hamp_train,repetition,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.027500000000000004,0.01752549163769328
hamp_train,repetition,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.0875,0.021876275473019364
hamp_train,repetition,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.16499999999999998,0.06654751256486924
hamp_train,repetition,lira_offline_one_sided_z_fixed_variance,auc,8,0.61055,0.03189563337780629
hamp_train,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.045000000000000005,0.04105745103771405
hamp_train,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.09125,0.045493327611231704
hamp_train,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.15875,0.049117206760971255
hamp_train,repetition,lira_online,auc,8,0.614175,0.016568537309353194
hamp_train,repetition,lira_online,tpr_at_1_fpr,8,0.02625,0.014078859531733587
hamp_train,repetition,lira_online,tpr_at_5_fpr,8,0.0925,0.04832922806867792
hamp_train,repetition,lira_online,tpr_at_10_fpr,8,0.165,0.03779644730092273
hamp_train,repetition,lira_online_fixed_variance,auc,8,0.6175375,0.014702569017497813
hamp_train,repetition,lira_online_fixed_variance,tpr_at_1_fpr,8,0.05,0.025071326821120354
hamp_train,repetition,lira_online_fixed_variance,tpr_at_5_fpr,8,0.11875,0.03681517544243329
hamp_train,repetition,lira_online_fixed_variance,tpr_at_10_fpr,8,0.18375,0.03925648263117098
hamp_train,stress,lira_offline,auc,8,0.6165749999999999,0.048158718243503366
hamp_train,stress,lira_offline,tpr_at_1_fpr,8,0.04375,0.028252686345094438
hamp_train,stress,lira_offline,tpr_at_5_fpr,8,0.11250000000000002,0.05873670062235366
hamp_train,stress,lira_offline,tpr_at_10_fpr,8,0.16875,0.057678295001549015
hamp_train,stress,lira_offline_density_surprise,auc,8,0.4893,0.03778431269342194
hamp_train,stress,lira_offline_density_surprise,tpr_at_1_fpr,8,0.025,0.017728105208558366
hamp_train,stress,lira_offline_density_surprise,tpr_at_5_fpr,8,0.06625,0.025035688811888404
hamp_train,stress,lira_offline_density_surprise,tpr_at_10_fpr,8,0.10250000000000001,0.021213203435596427
hamp_train,stress,lira_offline_density_surprise_fixed_variance,auc,8,0.4876125,0.048767156321793945
hamp_train,stress,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.02125,0.013562026818605376
hamp_train,stress,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.06,0.03854496446637726
hamp_train,stress,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.11625,0.04103569874424671
hamp_train,stress,lira_offline_fixed_variance,auc,8,0.6173500000000001,0.04781730111282196
hamp_train,stress,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.0425,0.01388730149658827
hamp_train,stress,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.10875,0.04223657859520076
hamp_train,stress,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.16875,0.04823676724538777
hamp_train,stress,lira_offline_one_sided_z,auc,8,0.6165749999999999,0.048158718243503366
hamp_train,stress,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.04375,0.028252686345094438
hamp_train,stress,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.11250000000000002,0.05873670062235366
hamp_train,stress,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.16875,0.057678295001549015
hamp_train,stress,lira_offline_one_sided_z_fixed_variance,auc,8,0.6173500000000001,0.04781730111282196
hamp_train,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.0425,0.01388730149658827
hamp_train,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.10875,0.04223657859520076
hamp_train,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.16875,0.04823676724538777
hamp_train,stress,lira_online,auc,8,0.6111624999999999,0.06347980415623763
hamp_train,stress,lira_online,tpr_at_1_fpr,8,0.04875,0.04673252156077791
hamp_train,stress,lira_online,tpr_at_5_fpr,8,0.10625000000000001,0.058294204563698146
hamp_train,stress,lira_online,tpr_at_10_fpr,8,0.17375000000000002,0.07170126518110702
hamp_train,stress,lira_online_fixed_variance,auc,8,0.6238375,0.05575051409115947
hamp_train,stress,lira_online_fixed_variance,tpr_at_1_fpr,8,0.05625,0.03113908889391045
hamp_train,stress,lira_online_fixed_variance,tpr_at_5_fpr,8,0.1275,0.05203021100421233
hamp_train,stress,lira_online_fixed_variance,tpr_at_10_fpr,8,0.18375,0.07633338531917548
l2,low,lira_offline,auc,8,0.55025,0.050029991005395964
l2,low,lira_offline,tpr_at_1_fpr,8,0.0375,0.03845219666769935
l2,low,lira_offline,tpr_at_5_fpr,8,0.09625,0.0550162313711664
l2,low,lira_offline,tpr_at_10_fpr,8,0.15625,0.07595816517756901
l2,low,lira_offline_density_surprise,auc,8,0.533875,0.052308419152997866
l2,low,lira_offline_density_surprise,tpr_at_1_fpr,8,0.028750000000000005,0.02167124493754009
l2,low,lira_offline_density_surprise,tpr_at_5_fpr,8,0.07125000000000001,0.04793969425970805
l2,low,lira_offline_density_surprise,tpr_at_10_fpr,8,0.1325,0.059221135223354655
l2,low,lira_offline_density_surprise_fixed_variance,auc,8,0.5216375,0.0517854071419463
l2,low,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.0175,0.01752549163769328
l2,low,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.06875,0.04454131308603925
l2,low,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.12875,0.06010407640085653
l2,low,lira_offline_fixed_variance,auc,8,0.5524,0.04489829777237819
l2,low,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.021249999999999998,0.01807721533549109
l2,low,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.09625,0.049551560448255746
l2,low,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.1575,0.0622781777878209
l2,low,lira_offline_one_sided_z,auc,8,0.55025,0.050029991005395964
l2,low,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.0375,0.03845219666769935
l2,low,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.09625,0.0550162313711664
l2,low,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.15625,0.07595816517756901
l2,low,lira_offline_one_sided_z_fixed_variance,auc,8,0.5524,0.04489829777237819
l2,low,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.021249999999999998,0.01807721533549109
l2,low,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.09625,0.049551560448255746
l2,low,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.1575,0.0622781777878209
l2,low,lira_online,auc,8,0.5339625,0.05209359536998217
l2,low,lira_online,tpr_at_1_fpr,8,0.03375,0.04749060057376767
l2,low,lira_online,tpr_at_5_fpr,8,0.07500000000000001,0.049280538030458114
l2,low,lira_online,tpr_at_10_fpr,8,0.14250000000000002,0.07977647343851266
l2,low,lira_online_fixed_variance,auc,8,0.5353749999999999,0.0527386751553626
l2,low,lira_online_fixed_variance,tpr_at_1_fpr,8,0.018750000000000003,0.017268882005337972
l2,low,lira_online_fixed_variance,tpr_at_5_fpr,8,0.0825,0.04097037257057139
l2,low,lira_online_fixed_variance,tpr_at_10_fpr,8,0.14375,0.06717514421272203
l2,repetition,lira_offline,auc,8,0.5730375,0.03560637733809571
l2,repetition,lira_offline,tpr_at_1_fpr,8,0.03125000000000001,0.021671244937540093
l2,repetition,lira_offline,tpr_at_5_fpr,8,0.07500000000000001,0.03070597894314954
l2,repetition,lira_offline,tpr_at_10_fpr,8,0.13624999999999998,0.04307385683749649
l2,repetition,lira_offline_density_surprise,auc,8,0.5062249999999999,0.03627229363735199
l2,repetition,lira_offline_density_surprise,tpr_at_1_fpr,8,0.0275,0.02314550249431379
l2,repetition,lira_offline_density_surprise,tpr_at_5_fpr,8,0.06875,0.02997022331772464
l2,repetition,lira_offline_density_surprise,tpr_at_10_fpr,8,0.11,0.038172540616821106
l2,repetition,lira_offline_density_surprise_fixed_variance,auc,8,0.5023,0.038348700853390816
l2,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.026250000000000002,0.011877349391654208
l2,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.0675,0.038821937833431984
l2,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.115,0.038172540616821106
l2,repetition,lira_offline_fixed_variance,auc,8,0.5835375,0.030115583887036633
l2,repetition,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.05500000000000001,0.028784916685156977
l2,repetition,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.09375,0.03925648263117098
l2,repetition,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.16125,0.03181980515339464
l2,repetition,lira_offline_one_sided_z,auc,8,0.5730375,0.03560637733809571
l2,repetition,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.03125000000000001,0.021671244937540093
l2,repetition,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.07500000000000001,0.03070597894314954
l2,repetition,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.13624999999999998,0.04307385683749649
l2,repetition,lira_offline_one_sided_z_fixed_variance,auc,8,0.5835375,0.030115583887036633
l2,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.05500000000000001,0.028784916685156977
l2,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.09375,0.03925648263117098
l2,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.16125,0.03181980515339464
l2,repetition,lira_online,auc,8,0.5456375,0.027958639732903436
l2,repetition,lira_online,tpr_at_1_fpr,8,0.0225,0.016690459207925605
l2,repetition,lira_online,tpr_at_5_fpr,8,0.0775,0.023754698783308416
l2,repetition,lira_online,tpr_at_10_fpr,8,0.13625,0.03700868623908254
l2,repetition,lira_online_fixed_variance,auc,8,0.5508,0.02121360749276612
l2,repetition,lira_online_fixed_variance,tpr_at_1_fpr,8,0.036250000000000004,0.01407885953173359
l2,repetition,lira_online_fixed_variance,tpr_at_5_fpr,8,0.07250000000000001,0.016690459207925605
l2,repetition,lira_online_fixed_variance,tpr_at_10_fpr,8,0.1275,0.03654742515847438
l2,stress,lira_offline,auc,8,0.5814499999999999,0.03455186577554717
l2,stress,lira_offline,tpr_at_1_fpr,8,0.021249999999999998,0.011259916264596033
l2,stress,lira_offline,tpr_at_5_fpr,8,0.09125,0.0467325215607779
l2,stress,lira_offline,tpr_at_10_fpr,8,0.16375,0.06254998001598402
l2,stress,lira_offline_density_surprise,auc,8,0.50685,0.059262322407604484
l2,stress,lira_offline_density_surprise,tpr_at_1_fpr,8,0.015,0.014142135623730952
l2,stress,lira_offline_density_surprise,tpr_at_5_fpr,8,0.07,0.038172540616821106
l2,stress,lira_offline_density_surprise,tpr_at_10_fpr,8,0.1275,0.040970372570571394
l2,stress,lira_offline_density_surprise_fixed_variance,auc,8,0.5075000000000001,0.050877977273360346
l2,stress,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.018750000000000003,0.017268882005337972
l2,stress,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.08,0.038172540616821106
l2,stress,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.1375,0.03453776401067595
l2,stress,lira_offline_fixed_variance,auc,8,0.5821625,0.031255350970445274
l2,stress,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.027499999999999997,0.03105295017040594
l2,stress,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.11,0.038544964466377264
l2,stress,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.16375,0.035431019500674024
l2,stress,lira_offline_one_sided_z,auc,8,0.5814499999999999,0.03455186577554717
l2,stress,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.021249999999999998,0.011259916264596033
l2,stress,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.09125,0.0467325215607779
l2,stress,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.16375,0.06254998001598402
l2,stress,lira_offline_one_sided_z_fixed_variance,auc,8,0.5821625,0.031255350970445274
l2,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.027499999999999997,0.03105295017040594
l2,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.11,0.038544964466377264
l2,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.16375,0.035431019500674024
l2,stress,lira_online,auc,8,0.5582125,0.06426886465689054
l2,stress,lira_online,tpr_at_1_fpr,8,0.035,0.03779644730092272
l2,stress,lira_online,tpr_at_5_fpr,8,0.08499999999999999,0.045981362684088804
l2,stress,lira_online,tpr_at_10_fpr,8,0.14250000000000002,0.06273527146441853
l2,stress,lira_online_fixed_variance,auc,8,0.5681,0.045389394607740066
l2,stress,lira_online_fixed_variance,tpr_at_1_fpr,8,0.03375,0.017677669529663688
l2,stress,lira_online_fixed_variance,tpr_at_5_fpr,8,0.1,0.047809144373375745
l2,stress,lira_online_fixed_variance,tpr_at_10_fpr,8,0.14375,0.05396758286230726
lattice_round,low,lira_offline,auc,8,0.55255,0.046814436112928126
lattice_round,low,lira_offline,tpr_at_1_fpr,8,0.035,0.03664501525251617
lattice_round,low,lira_offline,tpr_at_5_fpr,8,0.07500000000000001,0.04140393356054126
lattice_round,low,lira_offline,tpr_at_10_fpr,8,0.14500000000000002,0.05682051943243241
lattice_round,low,lira_offline_density_surprise,auc,8,0.4911875,0.027177114190330903
lattice_round,low,lira_offline_density_surprise,tpr_at_1_fpr,8,0.02125,0.02997022331772464
lattice_round,low,lira_offline_density_surprise,tpr_at_5_fpr,8,0.06875,0.03833592123769634
lattice_round,low,lira_offline_density_surprise,tpr_at_10_fpr,8,0.12125,0.03313931631332013
lattice_round,low,lira_offline_density_surprise_fixed_variance,auc,8,0.49528750000000005,0.02799338888788869
lattice_round,low,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.025,0.01851640199545103
lattice_round,low,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.061250000000000006,0.02587745847533828
lattice_round,low,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.1125,0.02712405363721075
lattice_round,low,lira_offline_fixed_variance,auc,8,0.550225,0.039378375138791936
lattice_round,low,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.02,0.010690449676496976
lattice_round,low,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.0675,0.026592157812837545
lattice_round,low,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.11875000000000001,0.033139316313320136
lattice_round,low,lira_offline_one_sided_z,auc,8,0.55255,0.046814436112928126
lattice_round,low,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.035,0.03664501525251617
lattice_round,low,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.07500000000000001,0.04140393356054126
lattice_round,low,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.14500000000000002,0.05682051943243241
lattice_round,low,lira_offline_one_sided_z_fixed_variance,auc,8,0.550225,0.039378375138791936
lattice_round,low,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.02,0.010690449676496976
lattice_round,low,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.0675,0.026592157812837545
lattice_round,low,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.11875000000000001,0.033139316313320136
lattice_round,low,lira_online,auc,8,0.525525,0.04088222631622977
lattice_round,low,lira_online,tpr_at_1_fpr,8,0.035,0.03422613871631697
lattice_round,low,lira_online,tpr_at_5_fpr,8,0.060000000000000005,0.03207134902949093
lattice_round,low,lira_online,tpr_at_10_fpr,8,0.13,0.0552914356581818
lattice_round,low,lira_online_fixed_variance,auc,8,0.5360375,0.032180869982912884
lattice_round,low,lira_online_fixed_variance,tpr_at_1_fpr,8,0.03625,0.020658792662827958
lattice_round,low,lira_online_fixed_variance,tpr_at_5_fpr,8,0.07875,0.03681517544243328
lattice_round,low,lira_online_fixed_variance,tpr_at_10_fpr,8,0.13874999999999998,0.03313931631332013
lattice_round,repetition,lira_offline,auc,8,0.5880375,0.04307866351223075
lattice_round,repetition,lira_offline,tpr_at_1_fpr,8,0.039999999999999994,0.029760952365713796
lattice_round,repetition,lira_offline,tpr_at_5_fpr,8,0.10875,0.049117206760971255
lattice_round,repetition,lira_offline,tpr_at_10_fpr,8,0.17625000000000002,0.06501373481262028
lattice_round,repetition,lira_offline_density_surprise,auc,8,0.517725,0.03834265621620763
lattice_round,repetition,lira_offline_density_surprise,tpr_at_1_fpr,8,0.025,0.019272482233188632
lattice_round,repetition,lira_offline_density_surprise,tpr_at_5_fpr,8,0.07625,0.03335416016031584
lattice_round,repetition,lira_offline_density_surprise,tpr_at_10_fpr,8,0.11750000000000001,0.03370036032024415
lattice_round,repetition,lira_offline_density_surprise_fixed_variance,auc,8,0.51415,0.04467699951557049
lattice_round,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.037500000000000006,0.025495097567963927
lattice_round,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.08249999999999999,0.038078865529319536
lattice_round,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.12,0.047809144373375745
lattice_round,repetition,lira_offline_fixed_variance,auc,8,0.5893125,0.0477433447119671
lattice_round,repetition,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.052500000000000005,0.03327375628243462
lattice_round,repetition,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.10375000000000001,0.048678977568791006
lattice_round,repetition,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.15749999999999997,0.057008771254956896
lattice_round,repetition,lira_offline_one_sided_z,auc,8,0.5880375,0.04307866351223075
lattice_round,repetition,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.039999999999999994,0.029760952365713796
lattice_round,repetition,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.10875,0.049117206760971255
lattice_round,repetition,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.17625000000000002,0.06501373481262028
lattice_round,repetition,lira_offline_one_sided_z_fixed_variance,auc,8,0.5893125,0.0477433447119671
lattice_round,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.052500000000000005,0.03327375628243462
lattice_round,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.10375000000000001,0.048678977568791006
lattice_round,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.15749999999999997,0.057008771254956896
lattice_round,repetition,lira_online,auc,8,0.5718375,0.03835525434297478
lattice_round,repetition,lira_online,tpr_at_1_fpr,8,0.0325,0.0249284690951645
lattice_round,repetition,lira_online,tpr_at_5_fpr,8,0.08,0.026186146828319087
lattice_round,repetition,lira_online,tpr_at_10_fpr,8,0.14375,0.0550162313711664
lattice_round,repetition,lira_online_fixed_variance,auc,8,0.5710375,0.04022923377346381
lattice_round,repetition,lira_online_fixed_variance,tpr_at_1_fpr,8,0.046250000000000006,0.03925648263117098
lattice_round,repetition,lira_online_fixed_variance,tpr_at_5_fpr,8,0.10500000000000001,0.0531843156256751
lattice_round,repetition,lira_online_fixed_variance,tpr_at_10_fpr,8,0.14375,0.048678977568791
lattice_round,stress,lira_offline,auc,8,0.6138874999999999,0.03560467214525968
lattice_round,stress,lira_offline,tpr_at_1_fpr,8,0.036250000000000004,0.036620642110310256
lattice_round,stress,lira_offline,tpr_at_5_fpr,8,0.1175,0.03807886552931954
lattice_round,stress,lira_offline,tpr_at_10_fpr,8,0.175,0.04503966505838413
lattice_round,stress,lira_offline_density_surprise,auc,8,0.49728750000000005,0.044732105360691436
lattice_round,stress,lira_offline_density_surprise,tpr_at_1_fpr,8,0.03125,0.03603074084326169
lattice_round,stress,lira_offline_density_surprise,tpr_at_5_fpr,8,0.07874999999999999,0.045493327611231704
lattice_round,stress,lira_offline_density_surprise,tpr_at_10_fpr,8,0.13874999999999998,0.057180790980388314
lattice_round,stress,lira_offline_density_surprise_fixed_variance,auc,8,0.5124625,0.05917977302858033
lattice_round,stress,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.0375,0.04301162633521313
lattice_round,stress,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.08875,0.04940720016932176
lattice_round,stress,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.15750000000000003,0.05230405611149374
lattice_round,stress,lira_offline_fixed_variance,auc,8,0.620975,0.0350415977293926
lattice_round,stress,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.05,0.04750939756661683
lattice_round,stress,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.14375000000000002,0.0531675249968034
lattice_round,stress,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.21500000000000002,0.02563479777846623
lattice_round,stress,lira_offline_one_sided_z,auc,8,0.6138874999999999,0.03560467214525968
lattice_round,stress,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.036250000000000004,0.036620642110310256
lattice_round,stress,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.1175,0.03807886552931954
lattice_round,stress,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.175,0.04503966505838413
lattice_round,stress,lira_offline_one_sided_z_fixed_variance,auc,8,0.620975,0.0350415977293926
lattice_round,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.05,0.04750939756661683
lattice_round,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.14375000000000002,0.0531675249968034
lattice_round,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.21500000000000002,0.02563479777846623
lattice_round,stress,lira_online,auc,8,0.5814125,0.05896077237088595
lattice_round,stress,lira_online,tpr_at_1_fpr,8,0.03375,0.03852179346069665
lattice_round,stress,lira_online,tpr_at_5_fpr,8,0.10500000000000001,0.03505098327538657
lattice_round,stress,lira_online,tpr_at_10_fpr,8,0.15375,0.04565006649971686
lattice_round,stress,lira_online_fixed_variance,auc,8,0.6007875,0.04702550789579143
lattice_round,stress,lira_online_fixed_variance,tpr_at_1_fpr,8,0.057499999999999996,0.048032726938441225
lattice_round,stress,lira_online_fixed_variance,tpr_at_5_fpr,8,0.10999999999999999,0.04407785320154718
lattice_round,stress,lira_online_fixed_variance,tpr_at_10_fpr,8,0.16375,0.0686476510887299
logitguard_continuous,low,lira_offline,auc,8,0.5362125,0.028020168119206074
logitguard_continuous,low,lira_offline,tpr_at_1_fpr,8,0.021249999999999998,0.020310096011589895
logitguard_continuous,low,lira_offline,tpr_at_5_fpr,8,0.061250000000000006,0.04733995594179856
logitguard_continuous,low,lira_offline,tpr_at_10_fpr,8,0.11625,0.05262739645035518
