effective_defense,structural_role,attack,outcome,blocks,mean,sd_across_blocks
memgq_lattice_sticky,repetition,maximum_probability,tpr_at_1_fpr,8,0.0125,0.015811388300841896
memgq_lattice_sticky,repetition,maximum_probability,tpr_at_5_fpr,8,0.05,0.03207134902949093
memgq_lattice_sticky,repetition,maximum_probability,tpr_at_10_fpr,8,0.09875,0.04421942042651783
memgq_lattice_sticky,repetition,nearby_query_logistic_q32,auc,8,0.540175,0.05844219977281583
memgq_lattice_sticky,repetition,nearby_query_logistic_q32,balanced_accuracy,8,0.518125,0.04613160521811483
memgq_lattice_sticky,repetition,nearby_query_logistic_q32,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
memgq_lattice_sticky,repetition,nearby_query_logistic_q32,tpr_at_1_fpr,8,0.018750000000000003,0.024164614034338963
memgq_lattice_sticky,repetition,nearby_query_logistic_q32,tpr_at_5_fpr,8,0.07875,0.04517821851923146
memgq_lattice_sticky,repetition,nearby_query_logistic_q32,tpr_at_10_fpr,8,0.13375,0.055016231371166395
memgq_lattice_sticky,stress,confidence,auc,8,0.5745556249999999,0.028510903608156144
memgq_lattice_sticky,stress,confidence,balanced_accuracy,8,0.5518125,0.03275770083943185
memgq_lattice_sticky,stress,confidence,tpr_at_0_1_fpr,8,0.00375,0.007440238091428451
memgq_lattice_sticky,stress,confidence,tpr_at_1_fpr,8,0.01,0.009258200997725514
memgq_lattice_sticky,stress,confidence,tpr_at_5_fpr,8,0.05500000000000001,0.02672612419124244
memgq_lattice_sticky,stress,confidence,tpr_at_10_fpr,8,0.1175,0.026049403612586387
memgq_lattice_sticky,stress,correctness,auc,8,0.5670625,0.01767451252106104
memgq_lattice_sticky,stress,correctness,balanced_accuracy,8,0.555625,0.03623410981776308
memgq_lattice_sticky,stress,correctness,tpr_at_0_1_fpr,8,0.0,0.0
memgq_lattice_sticky,stress,correctness,tpr_at_1_fpr,8,0.0,0.0
memgq_lattice_sticky,stress,correctness,tpr_at_5_fpr,8,0.0,0.0
memgq_lattice_sticky,stress,correctness,tpr_at_10_fpr,8,0.0,0.0
memgq_lattice_sticky,stress,entropy,auc,8,0.507940625,0.02805328532294776
memgq_lattice_sticky,stress,entropy,balanced_accuracy,8,0.4938125,0.01916644668610823
memgq_lattice_sticky,stress,entropy,tpr_at_0_1_fpr,8,0.00125,0.0035355339059327385
memgq_lattice_sticky,stress,entropy,tpr_at_1_fpr,8,0.01125,0.008345229603962803
memgq_lattice_sticky,stress,entropy,tpr_at_5_fpr,8,0.042499999999999996,0.02052872551885702
memgq_lattice_sticky,stress,entropy,tpr_at_10_fpr,8,0.10375000000000001,0.02263846284534354
memgq_lattice_sticky,stress,global_true_class_log_odds,auc,8,0.59385625,0.04288299227882441
memgq_lattice_sticky,stress,global_true_class_log_odds,balanced_accuracy,8,0.57125,0.03652298689084137
memgq_lattice_sticky,stress,global_true_class_log_odds,tpr_at_0_1_fpr,8,0.00375,0.007440238091428451
memgq_lattice_sticky,stress,global_true_class_log_odds,tpr_at_1_fpr,8,0.0175,0.013887301496588272
memgq_lattice_sticky,stress,global_true_class_log_odds,tpr_at_5_fpr,8,0.08125,0.024164614034338956
memgq_lattice_sticky,stress,global_true_class_log_odds,tpr_at_10_fpr,8,0.16,0.05580578567035603
memgq_lattice_sticky,stress,label_only_hsj,auc,8,0.5890625,0.11322928303099988
memgq_lattice_sticky,stress,label_only_hsj,balanced_accuracy,8,0.5375000000000001,0.06681531047810609
memgq_lattice_sticky,stress,label_only_hsj,tpr_at_0_1_fpr,8,0.125,0.08017837257372731
memgq_lattice_sticky,stress,label_only_hsj,tpr_at_1_fpr,8,0.125,0.08017837257372731
memgq_lattice_sticky,stress,label_only_hsj,tpr_at_5_fpr,8,0.1625,0.10606601717798211
memgq_lattice_sticky,stress,label_only_hsj,tpr_at_10_fpr,8,0.19375,0.1015504800579495
memgq_lattice_sticky,stress,learned_pv_stats_logistic,auc,8,0.55907375,0.016307633565297016
memgq_lattice_sticky,stress,learned_pv_stats_logistic,balanced_accuracy,8,0.5338125,0.028574386007651796
memgq_lattice_sticky,stress,learned_pv_stats_logistic,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
memgq_lattice_sticky,stress,learned_pv_stats_logistic,tpr_at_1_fpr,8,0.01375,0.011877349391654208
memgq_lattice_sticky,stress,learned_pv_stats_logistic,tpr_at_5_fpr,8,0.060000000000000005,0.028284271247461905
memgq_lattice_sticky,stress,learned_pv_stats_logistic,tpr_at_10_fpr,8,0.13,0.0420883424647321
memgq_lattice_sticky,stress,lira_offline,auc,8,0.60345,0.030908205105718185
memgq_lattice_sticky,stress,lira_offline,balanced_accuracy,8,0.560625,0.028715040857163546
memgq_lattice_sticky,stress,lira_offline,tpr_at_0_1_fpr,8,0.025,0.02507132682112035
memgq_lattice_sticky,stress,lira_offline,tpr_at_1_fpr,8,0.036250000000000004,0.035831949031954316
memgq_lattice_sticky,stress,lira_offline,tpr_at_5_fpr,8,0.13125,0.04086126352846737
memgq_lattice_sticky,stress,lira_offline,tpr_at_10_fpr,8,0.195,0.04840306956027834
memgq_lattice_sticky,stress,lira_offline_density_surprise,auc,8,0.5002,0.041332519193210834
memgq_lattice_sticky,stress,lira_offline_density_surprise,balanced_accuracy,8,0.49812500000000004,0.030582149321832466
memgq_lattice_sticky,stress,lira_offline_density_surprise,tpr_at_0_1_fpr,8,0.0175,0.015811388300841896
memgq_lattice_sticky,stress,lira_offline_density_surprise,tpr_at_1_fpr,8,0.027500000000000004,0.02314550249431379
memgq_lattice_sticky,stress,lira_offline_density_surprise,tpr_at_5_fpr,8,0.07625,0.023260942125619688
memgq_lattice_sticky,stress,lira_offline_density_surprise,tpr_at_10_fpr,8,0.15375,0.046271713049890736
memgq_lattice_sticky,stress,lira_offline_density_surprise_fixed_variance,auc,8,0.501625,0.048224823187115726
memgq_lattice_sticky,stress,lira_offline_density_surprise_fixed_variance,balanced_accuracy,8,0.49,0.02659215781283757
memgq_lattice_sticky,stress,lira_offline_density_surprise_fixed_variance,tpr_at_0_1_fpr,8,0.03375,0.028252686345094438
memgq_lattice_sticky,stress,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.04625,0.02774243783705493
memgq_lattice_sticky,stress,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.0875,0.03845219666769935
memgq_lattice_sticky,stress,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.13874999999999998,0.05488624600025036
memgq_lattice_sticky,stress,lira_offline_fixed_variance,auc,8,0.6103624999999999,0.029958301377557662
memgq_lattice_sticky,stress,lira_offline_fixed_variance,balanced_accuracy,8,0.57375,0.02587745847533826
memgq_lattice_sticky,stress,lira_offline_fixed_variance,tpr_at_0_1_fpr,8,0.03625,0.025599944196367744
memgq_lattice_sticky,stress,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.05625000000000001,0.021339098923270936
memgq_lattice_sticky,stress,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.13375,0.048384619752266614
memgq_lattice_sticky,stress,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.2,0.05070925528371099
memgq_lattice_sticky,stress,lira_offline_one_sided_z,auc,8,0.60345,0.030908205105718185
memgq_lattice_sticky,stress,lira_offline_one_sided_z,balanced_accuracy,8,0.560625,0.028715040857163546
memgq_lattice_sticky,stress,lira_offline_one_sided_z,tpr_at_0_1_fpr,8,0.025,0.02507132682112035
memgq_lattice_sticky,stress,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.036250000000000004,0.035831949031954316
memgq_lattice_sticky,stress,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.13125,0.04086126352846737
memgq_lattice_sticky,stress,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.195,0.04840306956027834
memgq_lattice_sticky,stress,lira_offline_one_sided_z_fixed_variance,auc,8,0.6103624999999999,0.029958301377557662
memgq_lattice_sticky,stress,lira_offline_one_sided_z_fixed_variance,balanced_accuracy,8,0.57375,0.02587745847533826
memgq_lattice_sticky,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_0_1_fpr,8,0.03625,0.025599944196367744
memgq_lattice_sticky,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.05625000000000001,0.021339098923270936
memgq_lattice_sticky,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.13375,0.048384619752266614
memgq_lattice_sticky,stress,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.2,0.05070925528371099
memgq_lattice_sticky,stress,lira_online,auc,8,0.5566125,0.04644005160265376
memgq_lattice_sticky,stress,lira_online,balanced_accuracy,8,0.54,0.043752550946038735
memgq_lattice_sticky,stress,lira_online,tpr_at_0_1_fpr,8,0.02,0.016903085094570332
memgq_lattice_sticky,stress,lira_online,tpr_at_1_fpr,8,0.03375,0.025599944196367755
memgq_lattice_sticky,stress,lira_online,tpr_at_5_fpr,8,0.09,0.03664501525251617
memgq_lattice_sticky,stress,lira_online,tpr_at_10_fpr,8,0.14875,0.039438016467073275
memgq_lattice_sticky,stress,lira_online_fixed_variance,auc,8,0.569625,0.03175930684741991
memgq_lattice_sticky,stress,lira_online_fixed_variance,balanced_accuracy,8,0.5375,0.02390457218668786
memgq_lattice_sticky,stress,lira_online_fixed_variance,tpr_at_0_1_fpr,8,0.030000000000000002,0.024494897427831785
memgq_lattice_sticky,stress,lira_online_fixed_variance,tpr_at_1_fpr,8,0.04625,0.030676887530703446
memgq_lattice_sticky,stress,lira_online_fixed_variance,tpr_at_5_fpr,8,0.11625,0.04565006649971686
memgq_lattice_sticky,stress,lira_online_fixed_variance,tpr_at_10_fpr,8,0.1675,0.04234214381508266
memgq_lattice_sticky,stress,loss,auc,8,0.5745556249999999,0.028510903608156144
memgq_lattice_sticky,stress,loss,balanced_accuracy,8,0.55175,0.032723953655650215
memgq_lattice_sticky,stress,loss,tpr_at_0_1_fpr,8,0.00375,0.007440238091428451
memgq_lattice_sticky,stress,loss,tpr_at_1_fpr,8,0.01,0.009258200997725514
memgq_lattice_sticky,stress,loss,tpr_at_5_fpr,8,0.05500000000000001,0.02672612419124244
memgq_lattice_sticky,stress,loss,tpr_at_10_fpr,8,0.1175,0.026049403612586387
memgq_lattice_sticky,stress,margin,auc,8,0.5080162500000001,0.02792395742394488
memgq_lattice_sticky,stress,margin,balanced_accuracy,8,0.4938125,0.01916644668610823
memgq_lattice_sticky,stress,margin,tpr_at_0_1_fpr,8,0.00125,0.0035355339059327385
memgq_lattice_sticky,stress,margin,tpr_at_1_fpr,8,0.01125,0.008345229603962803
memgq_lattice_sticky,stress,margin,tpr_at_5_fpr,8,0.042499999999999996,0.02052872551885702
memgq_lattice_sticky,stress,margin,tpr_at_10_fpr,8,0.10375000000000001,0.02263846284534354
memgq_lattice_sticky,stress,maximum_probability,auc,8,0.50801125,0.02793247594646777
memgq_lattice_sticky,stress,maximum_probability,balanced_accuracy,8,0.4938125,0.01916644668610823
memgq_lattice_sticky,stress,maximum_probability,tpr_at_0_1_fpr,8,0.00125,0.0035355339059327385
memgq_lattice_sticky,stress,maximum_probability,tpr_at_1_fpr,8,0.01,0.009258200997725514
memgq_lattice_sticky,stress,maximum_probability,tpr_at_5_fpr,8,0.042499999999999996,0.02052872551885702
memgq_lattice_sticky,stress,maximum_probability,tpr_at_10_fpr,8,0.10375000000000001,0.02263846284534354
memgq_lattice_sticky,stress,nearby_query_logistic_q32,auc,8,0.522975,0.03566405753696571
memgq_lattice_sticky,stress,nearby_query_logistic_q32,balanced_accuracy,8,0.504375,0.026381473477748437
memgq_lattice_sticky,stress,nearby_query_logistic_q32,tpr_at_0_1_fpr,8,0.01,0.014142135623730952
memgq_lattice_sticky,stress,nearby_query_logistic_q32,tpr_at_1_fpr,8,0.02125,0.029489707647632875
memgq_lattice_sticky,stress,nearby_query_logistic_q32,tpr_at_5_fpr,8,0.0425,0.031052950170405942
memgq_lattice_sticky,stress,nearby_query_logistic_q32,tpr_at_10_fpr,8,0.11499999999999999,0.057569833370313954
memguard,low,confidence,auc,8,0.51073125,0.015181382806864853
memguard,low,confidence,balanced_accuracy,8,0.516,0.01939808532525091
memguard,low,confidence,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
memguard,low,confidence,tpr_at_1_fpr,8,0.005,0.007559289460184545
memguard,low,confidence,tpr_at_5_fpr,8,0.0325,0.0148804761828569
memguard,low,confidence,tpr_at_10_fpr,8,0.09375,0.032923070504261465
memguard,low,correctness,auc,8,0.5183125,0.014716214332691475
memguard,low,correctness,balanced_accuracy,8,0.5118750000000001,0.0172849025783444
memguard,low,correctness,tpr_at_0_1_fpr,8,0.0,0.0
memguard,low,correctness,tpr_at_1_fpr,8,0.0,0.0
memguard,low,correctness,tpr_at_5_fpr,8,0.0,0.0
memguard,low,correctness,tpr_at_10_fpr,8,0.0,0.0
memguard,low,entropy,auc,8,0.48911875,0.029659608145711287
memguard,low,entropy,balanced_accuracy,8,0.5023124999999999,0.01500699241782214
memguard,low,entropy,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
memguard,low,entropy,tpr_at_1_fpr,8,0.005,0.007559289460184545
memguard,low,entropy,tpr_at_5_fpr,8,0.030000000000000002,0.013093073414159545
memguard,low,entropy,tpr_at_10_fpr,8,0.0825,0.03327375628243462
memguard,low,global_true_class_log_odds,auc,8,0.511425,0.025367850857785673
memguard,low,global_true_class_log_odds,balanced_accuracy,8,0.51625,0.017268882005337962
memguard,low,global_true_class_log_odds,tpr_at_0_1_fpr,8,0.005,0.010690449676496974
memguard,low,global_true_class_log_odds,tpr_at_1_fpr,8,0.01375,0.013024701806293192
memguard,low,global_true_class_log_odds,tpr_at_5_fpr,8,0.04625,0.03925648263117098
memguard,low,global_true_class_log_odds,tpr_at_10_fpr,8,0.09,0.04869731585445518
memguard,low,learned_pv_stats_logistic,auc,8,0.5266275,0.020951063218844077
memguard,low,learned_pv_stats_logistic,balanced_accuracy,8,0.5175000000000001,0.02073471898600441
memguard,low,learned_pv_stats_logistic,tpr_at_0_1_fpr,8,0.0,0.0
memguard,low,learned_pv_stats_logistic,tpr_at_1_fpr,8,0.0175,0.01164964745021435
memguard,low,learned_pv_stats_logistic,tpr_at_5_fpr,8,0.058750000000000004,0.009910312089651149
memguard,low,learned_pv_stats_logistic,tpr_at_10_fpr,8,0.11125,0.01959409532049315
memguard,low,lira_offline,auc,8,0.5384187500000001,0.030697300224472993
memguard,low,lira_offline,balanced_accuracy,8,0.5193749999999999,0.02210971021325893
memguard,low,lira_offline,tpr_at_0_1_fpr,8,0.012499999999999999,0.01752549163769328
memguard,low,lira_offline,tpr_at_1_fpr,8,0.03375,0.0377728171346236
memguard,low,lira_offline,tpr_at_5_fpr,8,0.0775,0.05391792704790177
memguard,low,lira_offline,tpr_at_10_fpr,8,0.13625,0.06610327417868843
memguard,low,lira_offline_density_surprise,auc,8,0.5049625,0.02394427682886127
memguard,low,lira_offline_density_surprise,balanced_accuracy,8,0.5075,0.021380899352993955
memguard,low,lira_offline_density_surprise,tpr_at_0_1_fpr,8,0.0125,0.017525491637693284
memguard,low,lira_offline_density_surprise,tpr_at_1_fpr,8,0.02,0.018516401995451032
memguard,low,lira_offline_density_surprise,tpr_at_5_fpr,8,0.052500000000000005,0.019820624179302297
memguard,low,lira_offline_density_surprise,tpr_at_10_fpr,8,0.09625,0.02774243783705493
memguard,low,lira_offline_density_surprise_fixed_variance,auc,8,0.5083624999999999,0.03282977470441818
memguard,low,lira_offline_density_surprise_fixed_variance,balanced_accuracy,8,0.505,0.0281577190634672
memguard,low,lira_offline_density_surprise_fixed_variance,tpr_at_0_1_fpr,8,0.015000000000000001,0.011952286093343936
memguard,low,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.0175,0.012817398889233115
memguard,low,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.04875,0.02748376143938713
memguard,low,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.12125,0.045493327611231704
memguard,low,lira_offline_fixed_variance,auc,8,0.5389999999999999,0.032216810163994455
memguard,low,lira_offline_fixed_variance,balanced_accuracy,8,0.52125,0.02573907535246752
memguard,low,lira_offline_fixed_variance,tpr_at_0_1_fpr,8,0.015,0.009258200997725514
memguard,low,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.0175,0.01164964745021435
memguard,low,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.07250000000000001,0.04166190448976481
memguard,low,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.14,0.03505098327538656
memguard,low,lira_offline_one_sided_z,auc,8,0.5384375000000001,0.0307138376213161
memguard,low,lira_offline_one_sided_z,balanced_accuracy,8,0.5193749999999999,0.02210971021325893
memguard,low,lira_offline_one_sided_z,tpr_at_0_1_fpr,8,0.01375,0.01685018016012207
memguard,low,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.035,0.03664501525251618
memguard,low,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.0775,0.05391792704790177
memguard,low,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.13625,0.06610327417868843
memguard,low,lira_offline_one_sided_z_fixed_variance,auc,8,0.5389999999999999,0.032216810163994455
memguard,low,lira_offline_one_sided_z_fixed_variance,balanced_accuracy,8,0.52125,0.02573907535246752
memguard,low,lira_offline_one_sided_z_fixed_variance,tpr_at_0_1_fpr,8,0.015,0.009258200997725514
memguard,low,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.0175,0.01164964745021435
memguard,low,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.07250000000000001,0.04166190448976481
memguard,low,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.14,0.03505098327538656
memguard,low,lira_online,auc,8,0.5216375,0.04253112935586963
memguard,low,lira_online,balanced_accuracy,8,0.52375,0.02669269563007827
memguard,low,lira_online,tpr_at_0_1_fpr,8,0.0125,0.015811388300841896
memguard,low,lira_online,tpr_at_1_fpr,8,0.03,0.025071326821120354
memguard,low,lira_online,tpr_at_5_fpr,8,0.06125,0.026423744732991306
memguard,low,lira_online,tpr_at_10_fpr,8,0.10625000000000001,0.031594529363709246
memguard,low,lira_online_fixed_variance,auc,8,0.524825,0.041679928365718565
memguard,low,lira_online_fixed_variance,balanced_accuracy,8,0.518125,0.03138897668199553
memguard,low,lira_online_fixed_variance,tpr_at_0_1_fpr,8,0.01375,0.013024701806293192
memguard,low,lira_online_fixed_variance,tpr_at_1_fpr,8,0.026250000000000002,0.010606601717798213
memguard,low,lira_online_fixed_variance,tpr_at_5_fpr,8,0.06875,0.028504385627478448
memguard,low,lira_online_fixed_variance,tpr_at_10_fpr,8,0.125,0.04140393356054126
memguard,low,loss,auc,8,0.51073125,0.015181382806864853
memguard,low,loss,balanced_accuracy,8,0.516,0.01939808532525091
memguard,low,loss,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
memguard,low,loss,tpr_at_1_fpr,8,0.005,0.007559289460184545
memguard,low,loss,tpr_at_5_fpr,8,0.0325,0.0148804761828569
memguard,low,loss,tpr_at_10_fpr,8,0.09375,0.032923070504261465
memguard,low,margin,auc,8,0.48911875,0.029659608145711287
memguard,low,margin,balanced_accuracy,8,0.5023124999999999,0.01500699241782214
memguard,low,margin,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
memguard,low,margin,tpr_at_1_fpr,8,0.005,0.007559289460184545
memguard,low,margin,tpr_at_5_fpr,8,0.030000000000000002,0.013093073414159545
memguard,low,margin,tpr_at_10_fpr,8,0.0825,0.03327375628243462
memguard,low,maximum_probability,auc,8,0.48911875,0.029659608145711287
memguard,low,maximum_probability,balanced_accuracy,8,0.5023124999999999,0.01500699241782214
memguard,low,maximum_probability,tpr_at_0_1_fpr,8,0.00125,0.003535533905932738
memguard,low,maximum_probability,tpr_at_1_fpr,8,0.005,0.007559289460184545
memguard,low,maximum_probability,tpr_at_5_fpr,8,0.030000000000000002,0.013093073414159545
memguard,low,maximum_probability,tpr_at_10_fpr,8,0.0825,0.03327375628243462
memguard,repetition,confidence,auc,8,0.5502225,0.025371352517582272
memguard,repetition,confidence,balanced_accuracy,8,0.5383125,0.024843707884061334
memguard,repetition,confidence,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
memguard,repetition,confidence,tpr_at_1_fpr,8,0.01625,0.01597989808656935
memguard,repetition,confidence,tpr_at_5_fpr,8,0.052500000000000005,0.02052872551885702
memguard,repetition,confidence,tpr_at_10_fpr,8,0.1075,0.046521884251239376
memguard,repetition,correctness,auc,8,0.5499375,0.026529548889600733
memguard,repetition,correctness,balanced_accuracy,8,0.5323749999999999,0.032406734308958504
memguard,repetition,correctness,tpr_at_0_1_fpr,8,0.0,0.0
memguard,repetition,correctness,tpr_at_1_fpr,8,0.0,0.0
memguard,repetition,correctness,tpr_at_5_fpr,8,0.0,0.0
memguard,repetition,correctness,tpr_at_10_fpr,8,0.0,0.0
memguard,repetition,entropy,auc,8,0.5136168750000001,0.017967834939433124
memguard,repetition,entropy,balanced_accuracy,8,0.5113125000000001,0.012552568035494338
memguard,repetition,entropy,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
memguard,repetition,entropy,tpr_at_1_fpr,8,0.015,0.016035674514745468
memguard,repetition,entropy,tpr_at_5_fpr,8,0.05375,0.02133909892327094
memguard,repetition,entropy,tpr_at_10_fpr,8,0.10625,0.04565006649971687
memguard,repetition,global_true_class_log_odds,auc,8,0.54990625,0.02521114319247401
memguard,repetition,global_true_class_log_odds,balanced_accuracy,8,0.5375,0.027124053637210738
memguard,repetition,global_true_class_log_odds,tpr_at_0_1_fpr,8,0.008749999999999999,0.011259916264596033
memguard,repetition,global_true_class_log_odds,tpr_at_1_fpr,8,0.025,0.01772810520855837
memguard,repetition,global_true_class_log_odds,tpr_at_5_fpr,8,0.0625,0.03150963571444683
memguard,repetition,global_true_class_log_odds,tpr_at_10_fpr,8,0.11125,0.04703721930556695
memguard,repetition,learned_pv_stats_logistic,auc,8,0.532938125,0.033653404618414415
memguard,repetition,learned_pv_stats_logistic,balanced_accuracy,8,0.523625,0.027015537857208876
memguard,repetition,learned_pv_stats_logistic,tpr_at_0_1_fpr,8,0.0025,0.004629100498862756
memguard,repetition,learned_pv_stats_logistic,tpr_at_1_fpr,8,0.011250000000000001,0.01457737973711325
memguard,repetition,learned_pv_stats_logistic,tpr_at_5_fpr,8,0.045,0.02449489742783178
memguard,repetition,learned_pv_stats_logistic,tpr_at_10_fpr,8,0.11,0.03927922024247863
memguard,repetition,lira_offline,auc,8,0.5868375,0.03769001146571477
memguard,repetition,lira_offline,balanced_accuracy,8,0.54125,0.027742437837054913
memguard,repetition,lira_offline,tpr_at_0_1_fpr,8,0.0225,0.016690459207925605
memguard,repetition,lira_offline,tpr_at_1_fpr,8,0.03875000000000001,0.025877458475338285
memguard,repetition,lira_offline,tpr_at_5_fpr,8,0.11875000000000001,0.04733995594179856
memguard,repetition,lira_offline,tpr_at_10_fpr,8,0.18,0.044400772194057296
memguard,repetition,lira_offline_density_surprise,auc,8,0.5059750000000001,0.04528695018592947
memguard,repetition,lira_offline_density_surprise,balanced_accuracy,8,0.505625,0.019719008233536655
memguard,repetition,lira_offline_density_surprise,tpr_at_0_1_fpr,8,0.0075,0.007071067811865476
memguard,repetition,lira_offline_density_surprise,tpr_at_1_fpr,8,0.0175,0.012817398889233113
memguard,repetition,lira_offline_density_surprise,tpr_at_5_fpr,8,0.061250000000000006,0.03720119045714225
memguard,repetition,lira_offline_density_surprise,tpr_at_10_fpr,8,0.10375,0.04983902658989812
memguard,repetition,lira_offline_density_surprise_fixed_variance,auc,8,0.5104625,0.0412818513392992
memguard,repetition,lira_offline_density_surprise_fixed_variance,balanced_accuracy,8,0.500625,0.030872722588071153
memguard,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_0_1_fpr,8,0.013750000000000002,0.01846811924835414
memguard,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_1_fpr,8,0.0325,0.028157719063467177
memguard,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_5_fpr,8,0.07375000000000001,0.01685018016012207
memguard,repetition,lira_offline_density_surprise_fixed_variance,tpr_at_10_fpr,8,0.135,0.047509397566616825
memguard,repetition,lira_offline_fixed_variance,auc,8,0.5896250000000001,0.040848841564270336
memguard,repetition,lira_offline_fixed_variance,balanced_accuracy,8,0.546875,0.03379956677659813
memguard,repetition,lira_offline_fixed_variance,tpr_at_0_1_fpr,8,0.0325,0.024348657927227593
memguard,repetition,lira_offline_fixed_variance,tpr_at_1_fpr,8,0.06375,0.036228441865473596
memguard,repetition,lira_offline_fixed_variance,tpr_at_5_fpr,8,0.12000000000000001,0.05554920598635309
memguard,repetition,lira_offline_fixed_variance,tpr_at_10_fpr,8,0.16875,0.06446205971621713
memguard,repetition,lira_offline_one_sided_z,auc,8,0.5868375,0.03769001146571477
memguard,repetition,lira_offline_one_sided_z,balanced_accuracy,8,0.54125,0.027742437837054913
memguard,repetition,lira_offline_one_sided_z,tpr_at_0_1_fpr,8,0.0225,0.016690459207925605
memguard,repetition,lira_offline_one_sided_z,tpr_at_1_fpr,8,0.03875000000000001,0.025877458475338285
memguard,repetition,lira_offline_one_sided_z,tpr_at_5_fpr,8,0.11875000000000001,0.04733995594179856
memguard,repetition,lira_offline_one_sided_z,tpr_at_10_fpr,8,0.18,0.044400772194057296
memguard,repetition,lira_offline_one_sided_z_fixed_variance,auc,8,0.5896250000000001,0.040848841564270336
memguard,repetition,lira_offline_one_sided_z_fixed_variance,balanced_accuracy,8,0.546875,0.03379956677659813
memguard,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_0_1_fpr,8,0.0325,0.024348657927227593
memguard,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_1_fpr,8,0.06375,0.036228441865473596
memguard,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_5_fpr,8,0.12000000000000001,0.05554920598635309
memguard,repetition,lira_offline_one_sided_z_fixed_variance,tpr_at_10_fpr,8,0.16875,0.06446205971621713
memguard,repetition,lira_online,auc,8,0.5430875,0.03854876086576215
memguard,repetition,lira_online,balanced_accuracy,8,0.53375,0.0240163634692206
memguard,repetition,lira_online,tpr_at_0_1_fpr,8,0.0125,0.012817398889233115
memguard,repetition,lira_online,tpr_at_1_fpr,8,0.0225,0.021876275473019364
memguard,repetition,lira_online,tpr_at_5_fpr,8,0.07375000000000001,0.030676887530703446
memguard,repetition,lira_online,tpr_at_10_fpr,8,0.12875,0.029001231500945416
memguard,repetition,lira_online_fixed_variance,auc,8,0.5722625,0.02862406267960081
memguard,repetition,lira_online_fixed_variance,balanced_accuracy,8,0.543125,0.03093050967202818
memguard,repetition,lira_online_fixed_variance,tpr_at_0_1_fpr,8,0.03125,0.014577379737113252
memguard,repetition,lira_online_fixed_variance,tpr_at_1_fpr,8,0.057499999999999996,0.03453776401067595
memguard,repetition,lira_online_fixed_variance,tpr_at_5_fpr,8,0.11625,0.031594529363709246
memguard,repetition,lira_online_fixed_variance,tpr_at_10_fpr,8,0.16625,0.022638462845343543
memguard,repetition,loss,auc,8,0.5502225,0.025371352517582272
memguard,repetition,loss,balanced_accuracy,8,0.5382499999999999,0.024934199119167357
memguard,repetition,loss,tpr_at_0_1_fpr,8,0.0025,0.004629100498862757
memguard,repetition,loss,tpr_at_1_fpr,8,0.01625,0.01597989808656935
memguard,repetition,loss,tpr_at_5_fpr,8,0.052500000000000005,0.02052872551885702
memguard,repetition,loss,tpr_at_10_fpr,8,0.1075,0.046521884251239376
memguard,repetition,margin,auc,8,0.5136168750000001,0.017967834939433124
memguard,repetition,margin,balanced_accuracy,8,0.51125,0.012581165060745133
