effective_defense,attack,contrast,mean_auc_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks,p_exact_sign_flip,p_holm_all_secondary
logitguard_quantized,nearby_query_logistic_q32,stress-repetition,0.04128749999999999,0.047067351059033355,0.009424999999999989,0.06998750000000002,8,0.0546875,1.0
measurementguard_continuous,confidence,repetition-low,0.026115625000000017,0.022071787007318395,0.01213792187500003,0.04065375000000003,8,0.0078125,1.0
measurementguard_continuous,confidence,stress-low,0.049150625,0.030396366610583547,0.02775826562500002,0.06673562499999995,8,0.015625,1.0
measurementguard_continuous,confidence,stress-repetition,0.023034999999999986,0.03367705789660711,0.001716031250000016,0.045187500000000005,8,0.1015625,1.0
measurementguard_continuous,correctness,repetition-low,0.03162500000000004,0.020503919485935256,0.018937500000000038,0.04562500000000007,8,0.0078125,1.0
measurementguard_continuous,correctness,stress-low,0.046312500000000006,0.021518990782230324,0.033375000000000016,0.06106249999999999,8,0.0078125,1.0
measurementguard_continuous,correctness,stress-repetition,0.014687499999999964,0.03654736408318076,-0.009312500000000043,0.036687499999999956,8,0.296875,1.0
measurementguard_continuous,entropy,repetition-low,0.005153750000000061,0.025767429988539526,-0.013221874999999925,0.020711250000000077,8,0.5703125,1.0
measurementguard_continuous,entropy,stress-low,0.0037850000000000453,0.023459449360241053,-0.011715531249999933,0.018688125000000055,8,0.6953125,1.0
measurementguard_continuous,entropy,stress-repetition,-0.0013687500000000158,0.03033782901993579,-0.020211250000000076,0.019031249999999965,8,0.921875,1.0
measurementguard_continuous,global_true_class_log_odds,repetition-low,0.018481250000000005,0.02666450205128264,0.00179984375000001,0.03759375000000001,8,0.0703125,1.0
measurementguard_continuous,global_true_class_log_odds,stress-low,0.05918124999999999,0.03456306800101608,0.03560390625,0.08023125000000006,8,0.0078125,1.0
measurementguard_continuous,global_true_class_log_odds,stress-repetition,0.040699999999999986,0.043139342335539406,0.01233749999999996,0.06817500000000003,8,0.046875,1.0
measurementguard_continuous,learned_pv_stats_logistic,repetition-low,0.012645000000000017,0.039103917596943774,-0.011379999999999973,0.03906,8,0.4140625,1.0
measurementguard_continuous,learned_pv_stats_logistic,stress-low,0.039100625000000055,0.032597826005239305,0.018695625000000063,0.060767531250000055,8,0.015625,1.0
measurementguard_continuous,learned_pv_stats_logistic,stress-repetition,0.026455625000000038,0.01280875466164227,0.018108750000000035,0.03438339062500004,8,0.0078125,1.0
measurementguard_continuous,lira_offline,repetition-low,0.006712500000000024,0.050705915053655855,-0.02795093749999992,0.03761249999999999,8,0.703125,1.0
measurementguard_continuous,lira_offline,stress-low,0.04097500000000003,0.07989453315822945,-0.013263750000000015,0.09001406249999998,8,0.1796875,1.0
measurementguard_continuous,lira_offline,stress-repetition,0.03426250000000001,0.06584407853840336,-0.00816249999999999,0.07638749999999998,8,0.1796875,1.0
measurementguard_continuous,lira_offline_density_surprise,repetition-low,0.005450000000000031,0.07371506920956819,-0.044399999999999946,0.050287500000000054,8,0.828125,1.0
measurementguard_continuous,lira_offline_density_surprise,stress-low,-0.003187499999999975,0.05080285249303012,-0.03727500000000002,0.027975000000000028,8,0.8671875,1.0
measurementguard_continuous,lira_offline_density_surprise,stress-repetition,-0.008637500000000006,0.089954955989889,-0.06243749999999999,0.05302593750000004,8,0.859375,1.0
measurementguard_continuous,lira_offline_density_surprise_fixed_variance,repetition-low,-0.0022749999999999784,0.06684018786842029,-0.04826374999999998,0.037487500000000014,8,0.9140625,1.0
measurementguard_continuous,lira_offline_density_surprise_fixed_variance,stress-low,0.0029000000000000137,0.05059344960424366,-0.029713124999999976,0.035601249999999994,8,0.8984375,1.0
measurementguard_continuous,lira_offline_density_surprise_fixed_variance,stress-repetition,0.005174999999999992,0.08113527944999376,-0.047114375000000014,0.058112812500000006,8,0.859375,1.0
measurementguard_continuous,lira_offline_fixed_variance,repetition-low,0.015237500000000029,0.05061721721481164,-0.018887499999999946,0.04611343749999997,8,0.3828125,1.0
measurementguard_continuous,lira_offline_fixed_variance,stress-low,0.0458875,0.07871147016613451,-0.007238749999999968,0.09451249999999997,8,0.140625,1.0
measurementguard_continuous,lira_offline_fixed_variance,stress-repetition,0.03064999999999997,0.07282991928360995,-0.018002812499999986,0.07643749999999994,8,0.265625,1.0
measurementguard_continuous,lira_online,repetition-low,0.027762499999999996,0.0884521813911739,-0.031126562499999986,0.08301249999999996,8,0.3984375,1.0
measurementguard_continuous,lira_online,stress-low,0.05323750000000002,0.07859534587274963,0.001437500000000029,0.10093750000000001,8,0.1015625,1.0
measurementguard_continuous,lira_online,stress-repetition,0.025475000000000025,0.09378263241590706,-0.03137531249999998,0.08838750000000002,8,0.4609375,1.0
measurementguard_continuous,lira_online_fixed_variance,repetition-low,0.03159999999999997,0.08356658594028053,-0.024725625000000074,0.08195000000000001,8,0.3046875,1.0
measurementguard_continuous,lira_online_fixed_variance,stress-low,0.06039999999999997,0.057970953317773126,0.023737499999999946,0.09795124999999993,8,0.015625,1.0
measurementguard_continuous,lira_online_fixed_variance,stress-repetition,0.0288,0.10495585466552797,-0.039377812500000046,0.09880968749999985,8,0.4375,1.0
measurementguard_continuous,loss,repetition-low,0.026115625000000017,0.022071787007318395,0.01224498437499998,0.040856562500000033,8,0.0078125,1.0
measurementguard_continuous,loss,stress-low,0.049150625,0.030396366610583547,0.0283190625,0.06718776562499995,8,0.015625,1.0
measurementguard_continuous,loss,stress-repetition,0.023034999999999986,0.03367705789660711,0.0015448437499999918,0.04542124999999997,8,0.1015625,1.0
measurementguard_continuous,margin,repetition-low,0.005153125000000036,0.025767898209302982,-0.012459437499999967,0.020633125000000023,8,0.5703125,1.0
measurementguard_continuous,margin,stress-low,0.003975000000000034,0.023376402784493128,-0.011158124999999956,0.018941250000000062,8,0.6484375,1.0
measurementguard_continuous,margin,stress-repetition,-0.001178125000000002,0.030098372516217546,-0.01997999999999999,0.01878209374999996,8,0.921875,1.0
measurementguard_continuous,maximum_probability,repetition-low,0.005153125000000036,0.02576789820930301,-0.01250749999999999,0.020687656250000058,8,0.5703125,1.0
measurementguard_continuous,maximum_probability,stress-low,0.003986250000000038,0.02337180944611938,-0.011787593749999978,0.019016875000000086,8,0.6484375,1.0
measurementguard_continuous,maximum_probability,stress-repetition,-0.0011668749999999978,0.03008448305991217,-0.019648765624999967,0.01896223437500001,8,0.9296875,1.0
measurementguard_continuous,nearby_query_logistic_q32,repetition-low,0.02313749999999997,0.06304454066089195,-0.020305000000000028,0.060812499999999985,8,0.3515625,1.0
measurementguard_continuous,nearby_query_logistic_q32,stress-low,0.017849999999999977,0.05755529018753558,-0.0157403125000001,0.05857531249999998,8,0.4453125,1.0
measurementguard_continuous,nearby_query_logistic_q32,stress-repetition,-0.005287499999999994,0.032718733711962114,-0.02617531250000005,0.016040000000000006,8,0.6484375,1.0
memgq_lattice,confidence,repetition-low,0.019145000000000016,0.019345883283014002,0.00829312500000002,0.032924484375000035,8,0.0078125,1.0
memgq_lattice,confidence,stress-low,0.04836187499999999,0.026074722014337977,0.03100062499999992,0.06450754687500004,8,0.0078125,1.0
memgq_lattice,confidence,stress-repetition,0.029216874999999976,0.03596366886352117,0.004679390624999949,0.051673750000000004,8,0.0703125,1.0
memgq_lattice,correctness,repetition-low,0.03162500000000004,0.020503919485935256,0.019062500000000038,0.04531562500000001,8,0.0078125,1.0
memgq_lattice,correctness,stress-low,0.046312500000000006,0.021518990782230324,0.033000000000000015,0.060625,8,0.0078125,1.0
memgq_lattice,correctness,stress-repetition,0.014687499999999964,0.03654736408318076,-0.009625000000000036,0.03731249999999996,8,0.296875,1.0
memgq_lattice,entropy,repetition-low,-0.0025912499999999963,0.0258655858995804,-0.01899375000000001,0.01446703125000003,8,0.7734375,1.0
memgq_lattice,entropy,stress-low,0.00894250000000002,0.040570324658019956,-0.019283749999999968,0.032844046875000005,8,0.5625,1.0
memgq_lattice,entropy,stress-repetition,0.011533750000000016,0.04093810630957773,-0.015026874999999995,0.037302500000000016,8,0.4765625,1.0
memgq_lattice,global_true_class_log_odds,repetition-low,0.02610000000000004,0.019229738873496344,0.012450000000000086,0.03608125000000004,8,0.015625,1.0
memgq_lattice,global_true_class_log_odds,stress-low,0.05652500000000002,0.04358060676165815,0.02973125000000007,0.08587640625,8,0.0078125,1.0
memgq_lattice,global_true_class_log_odds,stress-repetition,0.03042499999999998,0.04923369200630224,-0.0012506250000000147,0.06218749999999999,8,0.1171875,1.0
memgq_lattice,learned_pv_stats_logistic,repetition-low,0.006489374999999992,0.02011301132485069,-0.0074368750000000095,0.01848625000000001,8,0.359375,1.0
memgq_lattice,learned_pv_stats_logistic,stress-low,0.035936249999999975,0.04492463894043636,0.0057993749999999955,0.06384992187499994,8,0.0546875,1.0
memgq_lattice,learned_pv_stats_logistic,stress-repetition,0.029446874999999983,0.03663121229005785,0.005509374999999983,0.05218874999999999,8,0.078125,1.0
memgq_lattice,lira_offline,repetition-low,0.021224999999999973,0.0679548116660729,-0.02489031250000006,0.06372500000000006,8,0.3984375,1.0
memgq_lattice,lira_offline,stress-low,0.03693749999999999,0.08423356876651299,-0.01585000000000006,0.09297500000000003,8,0.2734375,1.0
memgq_lattice,lira_offline,stress-repetition,0.015712500000000018,0.08168567696621348,-0.03829999999999997,0.06788750000000005,8,0.59375,1.0
memgq_lattice,lira_offline_density_surprise,repetition-low,0.02193750000000004,0.05990544782047312,-0.018640937499999958,0.05783812500000006,8,0.3046875,1.0
memgq_lattice,lira_offline_density_surprise,stress-low,0.009587500000000033,0.06391204754526782,-0.030313124999999996,0.05278093749999995,8,0.6640625,1.0
memgq_lattice,lira_offline_density_surprise,stress-repetition,-0.012350000000000007,0.08709725270392535,-0.07152562500000001,0.04061250000000002,8,0.6875,1.0
memgq_lattice,lira_offline_density_surprise_fixed_variance,repetition-low,0.012250000000000025,0.0666443224459947,-0.03527499999999999,0.04858750000000002,8,0.6328125,1.0
memgq_lattice,lira_offline_density_surprise_fixed_variance,stress-low,0.013950000000000032,0.056149952296125245,-0.02038749999999996,0.05111250000000003,8,0.4765625,1.0
memgq_lattice,lira_offline_density_surprise_fixed_variance,stress-repetition,0.001700000000000007,0.08987168630887041,-0.05783937500000005,0.06147531250000002,8,0.953125,1.0
memgq_lattice,lira_offline_fixed_variance,repetition-low,0.03265000000000009,0.05637517184009289,-0.0040499999999999425,0.06876250000000012,8,0.1484375,1.0
memgq_lattice,lira_offline_fixed_variance,stress-low,0.047112500000000036,0.0821885191408838,-0.0047249999999999515,0.10152531249999999,8,0.1640625,1.0
memgq_lattice,lira_offline_fixed_variance,stress-repetition,0.014462499999999948,0.08073945641028661,-0.04030000000000006,0.06268749999999994,8,0.609375,1.0
memgq_lattice,lira_online,repetition-low,0.06709999999999998,0.06889420460801789,0.021211562499999934,0.11027624999999996,8,0.0390625,1.0
memgq_lattice,lira_online,stress-low,0.06924999999999998,0.07205482039986734,0.0253484375,0.11813843749999997,8,0.0234375,1.0
memgq_lattice,lira_online,stress-repetition,0.002150000000000006,0.0891994074291656,-0.05987499999999996,0.05745,8,0.9375,1.0
memgq_lattice,lira_online_fixed_variance,repetition-low,0.05942499999999996,0.06945300055227477,0.013425000000000013,0.10381249999999992,8,0.0625,1.0
memgq_lattice,lira_online_fixed_variance,stress-low,0.07434999999999997,0.045935233909121596,0.046449999999999964,0.10560218749999994,8,0.0078125,1.0
memgq_lattice,lira_online_fixed_variance,stress-repetition,0.014925000000000008,0.08749448554051847,-0.04392562499999996,0.067575625,8,0.6328125,1.0
memgq_lattice,loss,repetition-low,0.019145000000000016,0.019345883283014002,0.008400437500000016,0.03303187500000003,8,0.0078125,1.0
memgq_lattice,loss,stress-low,0.04836187499999999,0.026074722014337977,0.031546249999999984,0.06425312500000001,8,0.0078125,1.0
memgq_lattice,loss,stress-repetition,0.029216874999999976,0.03596366886352117,0.004619374999999953,0.051924374999999995,8,0.0703125,1.0
memgq_lattice,margin,repetition-low,-0.0025912499999999963,0.0258655858995804,-0.019020156250000003,0.014487750000000004,8,0.7734375,1.0
memgq_lattice,margin,stress-low,0.008995625000000014,0.04056280469289039,-0.01922937499999998,0.03227000000000003,8,0.5625,1.0
memgq_lattice,margin,stress-repetition,0.01158687500000001,0.04091493788838885,-0.014819499999999998,0.03771750000000002,8,0.4765625,1.0
memgq_lattice,maximum_probability,repetition-low,-0.0025906249999999784,0.025865353886935886,-0.019049999999999984,0.014656546875000032,8,0.7734375,1.0
memgq_lattice,maximum_probability,stress-low,0.008995625000000014,0.04056280469289039,-0.019918749999999978,0.03226062500000003,8,0.5625,1.0
memgq_lattice,maximum_probability,stress-repetition,0.011586249999999992,0.04091528371002005,-0.01476335937500002,0.03832437500000001,8,0.4765625,1.0
memgq_lattice,nearby_query_logistic_q32,repetition-low,-0.0034250000000000114,0.05329662948335212,-0.038525000000000045,0.031075000000000012,8,0.796875,1.0
memgq_lattice,nearby_query_logistic_q32,stress-low,0.01843750000000001,0.057281683372610505,-0.017650000000000006,0.05610000000000003,8,0.4140625,1.0
memgq_lattice,nearby_query_logistic_q32,stress-repetition,0.02186250000000002,0.042810644120358725,-0.004300000000000012,0.050540625000000006,8,0.21875,1.0
memgq_lattice_sticky,confidence,repetition-low,0.02917312499999998,0.02340842200965592,0.014789999999999956,0.04434621874999998,8,0.015625,1.0
memgq_lattice_sticky,confidence,stress-low,0.05964562500000001,0.02994490171697491,0.04019687500000001,0.07903129687500006,8,0.0078125,1.0
memgq_lattice_sticky,confidence,stress-repetition,0.030472500000000027,0.03421579125825632,0.008281234375000036,0.05242875000000001,8,0.046875,1.0
memgq_lattice_sticky,correctness,repetition-low,0.03275000000000003,0.01837506073848076,0.02143750000000004,0.04487500000000001,8,0.0078125,1.0
memgq_lattice_sticky,correctness,stress-low,0.049500000000000044,0.02122498527679115,0.036562500000000026,0.06450156250000001,8,0.0078125,1.0
memgq_lattice_sticky,correctness,stress-repetition,0.016750000000000015,0.03535735930669676,-0.006062500000000012,0.03962500000000001,8,0.21875,1.0
memgq_lattice_sticky,entropy,repetition-low,0.008278749999999967,0.03073480027939477,-0.011753656250000024,0.02815759374999998,8,0.4921875,1.0
memgq_lattice_sticky,entropy,stress-low,0.014074999999999976,0.03789338577792023,-0.011776875000000034,0.03660532812499995,8,0.3359375,1.0
memgq_lattice_sticky,entropy,stress-repetition,0.00579625000000001,0.04802092138923858,-0.026399812500000026,0.034377750000000054,8,0.7265625,1.0
memgq_lattice_sticky,global_true_class_log_odds,repetition-low,0.028674999999999985,0.02664057056446051,0.010418750000000032,0.04439624999999992,8,0.0234375,1.0
memgq_lattice_sticky,global_true_class_log_odds,stress-low,0.07083125000000001,0.039041259653821915,0.04701843749999997,0.09720625,8,0.0078125,1.0
memgq_lattice_sticky,global_true_class_log_odds,stress-repetition,0.04215625000000002,0.04442440961501747,0.014153125000000039,0.07215671875000003,8,0.0390625,1.0
memgq_lattice_sticky,label_only_hsj,repetition-low,0.019062499999999982,0.07364778024974201,-0.023910156250000023,0.07125000000000001,8,0.59375,1.0
memgq_lattice_sticky,label_only_hsj,stress-low,0.026406250000000006,0.08309965376195698,-0.02546874999999997,0.08249999999999993,8,0.3984375,1.0
memgq_lattice_sticky,label_only_hsj,stress-repetition,0.007343750000000024,0.08963576469523751,-0.04437500000000001,0.0703125,8,0.8515625,1.0
memgq_lattice_sticky,learned_pv_stats_logistic,repetition-low,-0.0043693750000000295,0.027177993518588267,-0.019984375000000006,0.015198124999999924,8,0.609375,1.0
memgq_lattice_sticky,learned_pv_stats_logistic,stress-low,0.027385000000000007,0.03034030793703794,0.007090765624999994,0.04591562500000003,8,0.0546875,1.0
memgq_lattice_sticky,learned_pv_stats_logistic,stress-repetition,0.031754375000000036,0.0400860776898111,0.0058637500000000425,0.05757540625000002,8,0.09375,1.0
memgq_lattice_sticky,lira_offline,repetition-low,0.025749999999999974,0.06653164660520586,-0.017987812500000016,0.06763749999999999,8,0.3125,1.0
memgq_lattice_sticky,lira_offline,stress-low,0.05425000000000003,0.07215679356195687,0.010974999999999999,0.10304281249999996,8,0.0625,1.0
memgq_lattice_sticky,lira_offline,stress-repetition,0.028500000000000053,0.05874409392805864,-0.012126249999999969,0.06258750000000007,8,0.2109375,1.0
memgq_lattice_sticky,lira_offline_density_surprise,repetition-low,0.0007874999999999965,0.059609621406998645,-0.037014375,0.04106874999999989,8,0.96875,1.0
memgq_lattice_sticky,lira_offline_density_surprise,stress-low,-0.0033375,0.04398113028821074,-0.03127499999999997,0.025664374999999958,8,0.84375,1.0
memgq_lattice_sticky,lira_offline_density_surprise,stress-repetition,-0.004124999999999997,0.07697561302126793,-0.058727499999999974,0.037337499999999996,8,0.9296875,1.0
memgq_lattice_sticky,lira_offline_density_surprise_fixed_variance,repetition-low,0.004200000000000002,0.07333477054868699,-0.0495,0.045575937499999976,8,0.8984375,1.0
memgq_lattice_sticky,lira_offline_density_surprise_fixed_variance,stress-low,-0.0024999999999999814,0.042840434838396065,-0.029700000000000018,0.025651250000000035,8,0.9453125,1.0
memgq_lattice_sticky,lira_offline_density_surprise_fixed_variance,stress-repetition,-0.006699999999999984,0.06933055397359607,-0.049367187500000013,0.03940000000000003,8,0.78125,1.0
memgq_lattice_sticky,lira_offline_fixed_variance,repetition-low,0.032474999999999976,0.05845859951403949,-0.005751562500000018,0.069764375,8,0.15625,1.0
memgq_lattice_sticky,lira_offline_fixed_variance,stress-low,0.05851250000000002,0.06273487154002039,0.017862500000000017,0.1000525,8,0.0234375,1.0
memgq_lattice_sticky,lira_offline_fixed_variance,stress-repetition,0.026037500000000047,0.06887070572560486,-0.02127499999999999,0.06661250000000006,8,0.3046875,1.0
memgq_lattice_sticky,lira_online,repetition-low,0.04493749999999998,0.0720435371841222,-0.002600000000000005,0.09047499999999997,8,0.1171875,1.0
memgq_lattice_sticky,lira_online,stress-low,0.0549875,0.058455390500546926,0.017345312499999946,0.09023906250000001,8,0.0390625,1.0
memgq_lattice_sticky,lira_online,stress-repetition,0.010050000000000024,0.0886398813820764,-0.051250000000000004,0.060762500000000025,8,0.78125,1.0
memgq_lattice_sticky,lira_online_fixed_variance,repetition-low,0.056037500000000004,0.07123299671801385,0.007946874999999975,0.09950156249999999,8,0.0625,1.0
memgq_lattice_sticky,lira_online_fixed_variance,stress-low,0.0687,0.03881207470436417,0.04463718749999996,0.09492687500000001,8,0.0078125,1.0
memgq_lattice_sticky,lira_online_fixed_variance,stress-repetition,0.012662499999999993,0.08345638617180323,-0.03683750000000004,0.0697021875,8,0.703125,1.0
memgq_lattice_sticky,loss,repetition-low,0.02917312499999998,0.02340842200965592,0.014566874999999951,0.044644374999999945,8,0.015625,1.0
memgq_lattice_sticky,loss,stress-low,0.05964562500000001,0.02994490171697491,0.039905624999999986,0.07827625000000003,8,0.0078125,1.0
memgq_lattice_sticky,loss,stress-repetition,0.030472500000000027,0.03421579125825632,0.00769956250000005,0.05183937500000002,8,0.046875,1.0
memgq_lattice_sticky,margin,repetition-low,0.008278124999999963,0.03073553491801351,-0.012130000000000044,0.028498968749999926,8,0.4921875,1.0
memgq_lattice_sticky,margin,stress-low,0.014149999999999989,0.037859781147960035,-0.01215484374999997,0.03760065624999999,8,0.3359375,1.0
memgq_lattice_sticky,margin,stress-repetition,0.005871875000000026,0.04792643454425754,-0.02663021874999998,0.03438871875000002,8,0.7265625,1.0
memgq_lattice_sticky,maximum_probability,repetition-low,0.008278124999999963,0.03073553491801351,-0.011706250000000022,0.02868624999999997,8,0.4921875,1.0
memgq_lattice_sticky,maximum_probability,stress-low,0.014144999999999991,0.037861975271089233,-0.012643750000000044,0.03698240625,8,0.3359375,1.0
memgq_lattice_sticky,maximum_probability,stress-repetition,0.005866875000000028,0.04793265789011409,-0.028244281249999975,0.03431087500000001,8,0.7265625,1.0
memgq_lattice_sticky,nearby_query_logistic_q32,repetition-low,0.019674999999999998,0.057117041490009186,-0.016200000000000013,0.05779999999999998,8,0.3671875,1.0
memgq_lattice_sticky,nearby_query_logistic_q32,stress-low,0.002474999999999998,0.043894898825001784,-0.025762500000000035,0.031151249999999964,8,0.890625,1.0
memgq_lattice_sticky,nearby_query_logistic_q32,stress-repetition,-0.0172,0.04187969163483145,-0.044588437499999994,0.009312499999999987,8,0.28125,1.0
memguard,confidence,repetition-low,0.039491250000000006,0.013877391364065085,0.03003814062500002,0.04782875000000001,8,0.0078125,1.0
memguard,confidence,stress-low,0.06534250000000003,0.014693769087609906,0.055916249999999994,0.07475409375000003,8,0.0078125,1.0
memguard,confidence,stress-repetition,0.02585125000000002,0.02018217366708976,0.013638125000000001,0.03955721874999998,8,0.015625,1.0
memguard,correctness,repetition-low,0.03162500000000004,0.020503919485935256,0.019187500000000038,0.04556250000000002,8,0.0078125,1.0
memguard,correctness,stress-low,0.046312500000000006,0.021518990782230324,0.033000000000000015,0.060874999999999985,8,0.0078125,1.0
memguard,correctness,stress-repetition,0.014687499999999964,0.03654736408318076,-0.009875000000000037,0.037499999999999964,8,0.296875,1.0
memguard,entropy,repetition-low,0.024498125000000037,0.017342335881861067,0.013351250000000064,0.03575500000000007,8,0.015625,1.0
memguard,entropy,stress-low,0.02876937500000005,0.02334864028428638,0.013990000000000002,0.044388125000000056,8,0.0078125,1.0
memguard,entropy,stress-repetition,0.004271250000000011,0.022992000588714073,-0.010186343749999983,0.019610484375000008,8,0.609375,1.0
memguard,global_true_class_log_odds,repetition-low,0.038481249999999995,0.028443552338673444,0.019693749999999996,0.05659999999999998,8,0.0234375,1.0
memguard,global_true_class_log_odds,stress-low,0.0718375,0.023364438026319316,0.05746249999999996,0.087663125,8,0.0078125,1.0
memguard,global_true_class_log_odds,stress-repetition,0.033356250000000004,0.022601413317059848,0.019625000000000017,0.048882343749999974,8,0.0078125,1.0
memguard,learned_pv_stats_logistic,repetition-low,0.006310625000000007,0.03847298351139223,-0.020398625000000038,0.02880625000000002,8,0.6640625,1.0
memguard,learned_pv_stats_logistic,stress-low,0.028632499999999977,0.04333219744848266,-0.00040000000000002534,0.055624218749999975,8,0.109375,1.0
memguard,learned_pv_stats_logistic,stress-repetition,0.02232187499999997,0.0380997313392759,-0.0014729687500000268,0.048151875000000004,8,0.1640625,1.0
memguard,lira_offline,repetition-low,0.04841874999999997,0.05642876633103771,0.012549062499999979,0.08477499999999996,8,0.0703125,1.0
memguard,lira_offline,stress-low,0.07496874999999997,0.05638860660946629,0.04088124999999994,0.11217843749999995,8,0.0078125,1.0
memguard,lira_offline,stress-repetition,0.026550000000000004,0.05437354924173018,-0.010749999999999982,0.05903781249999999,8,0.21875,1.0
memguard,lira_offline_density_surprise,repetition-low,0.0010124999999999718,0.053251141838864396,-0.03511468749999999,0.033676874999999926,8,0.953125,1.0
memguard,lira_offline_density_surprise,stress-low,0.005499999999999991,0.045378755255862074,-0.024250000000000008,0.03398749999999995,8,0.7421875,1.0
memguard,lira_offline_density_surprise,stress-repetition,0.004487500000000019,0.07540987880529029,-0.04176249999999995,0.0534375,8,0.8671875,1.0
memguard,lira_offline_density_surprise_fixed_variance,repetition-low,0.0021000000000000116,0.04978817989385485,-0.028537499999999966,0.03615156249999994,8,0.9296875,1.0
memguard,lira_offline_density_surprise_fixed_variance,stress-low,0.02327500000000001,0.04618786946498274,-0.005578124999999981,0.05293750000000004,8,0.21875,1.0
memguard,lira_offline_density_surprise_fixed_variance,stress-repetition,0.021175,0.06326352481034053,-0.0199,0.06146374999999998,8,0.375,1.0
memguard,lira_offline_fixed_variance,repetition-low,0.05062499999999998,0.05791105865277995,0.013087499999999953,0.08683906250000002,8,0.0625,1.0
memguard,lira_offline_fixed_variance,stress-low,0.07987499999999997,0.0568168926087505,0.045248437499999974,0.1183890625,8,0.0078125,1.0
memguard,lira_offline_fixed_variance,stress-repetition,0.029249999999999984,0.04692504661691878,-0.002502500000000014,0.058306249999999844,8,0.140625,1.0
memguard,lira_online,repetition-low,0.021449999999999955,0.06502529178272538,-0.023787500000000066,0.06023781249999993,8,0.3671875,1.0
memguard,lira_online,stress-low,0.05977499999999998,0.08091866727947089,0.007041874999999994,0.11144999999999998,8,0.078125,1.0
memguard,lira_online,stress-repetition,0.038325000000000026,0.07500149998500029,-0.007300625,0.0879125,8,0.1953125,1.0
memguard,lira_online_fixed_variance,repetition-low,0.047437500000000014,0.05971063407324173,0.006574999999999991,0.08317562500000002,8,0.0546875,1.0
memguard,lira_online_fixed_variance,stress-low,0.0789125,0.07249893472123779,0.0364724999999999,0.13000000000000006,8,0.0078125,1.0
memguard,lira_online_fixed_variance,stress-repetition,0.031474999999999975,0.061629254417038065,-0.009363750000000065,0.06964031249999998,8,0.1875,1.0
memguard,loss,repetition-low,0.039491250000000006,0.013877391364065085,0.030258125000000018,0.048042437499999986,8,0.0078125,1.0
memguard,loss,stress-low,0.06534250000000003,0.014693769087609906,0.05558250000000002,0.07472500000000001,8,0.0078125,1.0
memguard,loss,stress-repetition,0.02585125000000002,0.02018217366708976,0.013377296875000047,0.039741250000000006,8,0.015625,1.0
memguard,margin,repetition-low,0.024498125000000037,0.017342335881861067,0.013258968750000037,0.03565437500000003,8,0.015625,1.0
memguard,margin,stress-low,0.028768750000000058,0.023348207295819764,0.01395353125000007,0.04461250000000004,8,0.0078125,1.0
memguard,margin,stress-repetition,0.004270625000000021,0.02299150905963514,-0.01003604687499998,0.019562671875000014,8,0.609375,1.0
memguard,maximum_probability,repetition-low,0.02449875000000005,0.017342011901325474,0.013261250000000058,0.03536006250000004,8,0.015625,1.0
memguard,maximum_probability,stress-low,0.028768750000000058,0.023348207295819764,0.014331031250000046,0.044124343750000045,8,0.0078125,1.0
memguard,maximum_probability,stress-repetition,0.00427000000000001,0.02299018936726827,-0.010098312499999925,0.019812499999999976,8,0.609375,1.0
none,artifact_confidence_tau0.9,repetition-low,0.023351875000000015,0.008246063102864819,0.01804125000000001,0.028585125000000006,8,0.0078125,1.0
none,artifact_confidence_tau0.9,stress-low,0.02778687500000001,0.02267225506105586,0.013442499999999996,0.04198812500000004,8,0.0234375,1.0
none,artifact_confidence_tau0.9,stress-repetition,0.0044349999999999945,0.023071269083924636,-0.009760000000000005,0.020016250000000013,8,0.6015625,1.0
none,artifact_loss_tau0.5,repetition-low,0.03878312500000001,0.013504729049352638,0.02967687500000002,0.04715635937500002,8,0.0078125,1.0
none,artifact_loss_tau0.5,stress-low,0.06284062500000001,0.016781691221919713,0.05186100000000002,0.07357750000000005,8,0.0078125,1.0
none,artifact_loss_tau0.5,stress-repetition,0.024057499999999996,0.021674702667263665,0.011133218749999984,0.038587500000000025,8,0.0234375,1.0
none,confidence,repetition-low,0.03878312500000001,0.013504729049352638,0.029741875000000008,0.04712812500000003,8,0.0078125,1.0
none,confidence,stress-low,0.06284062500000001,0.016781691221919713,0.05186125000000002,0.07327771874999998,8,0.0078125,1.0
none,confidence,stress-repetition,0.024057499999999996,0.021674702667263665,0.011015781249999978,0.03879884374999999,8,0.0234375,1.0
none,correctness,repetition-low,0.03162500000000004,0.020503919485935256,0.019125000000000003,0.045437500000000075,8,0.0078125,1.0
none,correctness,stress-low,0.046312500000000006,0.021518990782230324,0.03337499999999999,0.061062500000000006,8,0.0078125,1.0
none,correctness,stress-repetition,0.014687499999999964,0.03654736408318076,-0.009312500000000043,0.03781249999999997,8,0.296875,1.0
none,entropy,repetition-low,0.023351875000000015,0.008246063102864819,0.01798687500000002,0.028644921875,8,0.0078125,1.0
none,entropy,stress-low,0.027787500000000027,0.022672698497154194,0.012984109375000004,0.04237125000000004,8,0.0234375,1.0
none,entropy,stress-repetition,0.0044356250000000125,0.02307177921145532,-0.009667499999999982,0.01990249999999999,8,0.6015625,1.0
none,global_true_class_log_odds,repetition-low,0.03668125000000001,0.03013538425055455,0.016287187500000036,0.055062656250000015,8,0.03125,1.0
