attack,structural_role,effective_defense,contrast,mean_auc_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks,p_exact_sign_flip,p_holm_all_secondary
learned_pv_stats_logistic,low,hamp_train,defense-none,0.0041387500000000105,0.01616342470562119,-0.005467687499999966,0.015150562499999989,8,0.515625,1.0
learned_pv_stats_logistic,low,l2,defense-none,0.004946250000000013,0.027763679221756103,-0.011576249999999982,0.024496250000000025,8,0.6875,1.0
learned_pv_stats_logistic,low,lattice_round,defense-none,0.0012237499999999887,0.0064591915405214,-0.003260625000000017,0.005028406250000004,8,0.65625,1.0
learned_pv_stats_logistic,low,logitguard_continuous,defense-none,0.0067087499999999994,0.014157798898234767,-0.003266437500000013,0.014901656250000018,8,0.234375,1.0
learned_pv_stats_logistic,low,logitguard_quantized,defense-none,0.006561249999999963,0.014831886198804413,-0.003241250000000022,0.015265624999999942,8,0.265625,1.0
learned_pv_stats_logistic,low,measurementguard_continuous,defense-none,0.0067799999999999805,0.013395087585699891,-0.0017650000000000235,0.015515687499999943,8,0.2109375,1.0
learned_pv_stats_logistic,low,memgq_lattice,defense-none,0.007867500000000013,0.02822504346447368,-0.010449999999999994,0.025758750000000004,8,0.4453125,1.0
learned_pv_stats_logistic,low,memgq_lattice_sticky,defense-none,0.015047500000000033,0.026806153211529637,-0.0024889218749999564,0.03194500000000007,8,0.1484375,1.0
learned_pv_stats_logistic,low,memguard,defense-none,0.009986250000000002,0.01809399185009842,-0.0015374999999999694,0.02189406249999999,8,0.1875,1.0
learned_pv_stats_logistic,repetition,dp_qml,defense-none,-0.02311500000000004,0.020717708091664688,-0.037609562500000034,-0.011092500000000047,8,0.0078125,1.0
learned_pv_stats_logistic,repetition,dynanoise,defense-none,0.02245624999999997,0.040164185872313095,-0.002118750000000058,0.049291249999999995,8,0.1796875,1.0
learned_pv_stats_logistic,repetition,hamp_full,defense-none,0.02414625,0.03528140503255823,0.0016587500000000699,0.04681449999999996,8,0.1015625,1.0
learned_pv_stats_logistic,repetition,hamp_output,defense-none,0.023253750000000004,0.015172927900422807,0.01427471875000001,0.03374003125000002,8,0.0078125,1.0
learned_pv_stats_logistic,repetition,hamp_train,defense-none,0.017436874999999984,0.03748646774289738,-0.00830000000000003,0.04041687499999999,8,0.25,1.0
learned_pv_stats_logistic,repetition,l2,defense-none,-0.016515000000000044,0.019767750070686874,-0.02979175000000002,-0.003638593750000095,8,0.046875,1.0
learned_pv_stats_logistic,repetition,lattice_round,defense-none,-0.0009662500000000296,0.004701155443079911,-0.004202640625000026,0.001969999999999945,8,0.6015625,1.0
learned_pv_stats_logistic,repetition,logitguard_continuous,defense-none,-0.0033712499999999854,0.03034685506770011,-0.019773749999999944,0.018252499999999956,8,0.765625,1.0
learned_pv_stats_logistic,repetition,logitguard_quantized,defense-none,-0.003025000000000014,0.028992628250249113,-0.018761625000000004,0.018556249999999996,8,0.7890625,1.0
learned_pv_stats_logistic,repetition,measurementguard_continuous,defense-none,0.00756374999999998,0.027691298755849518,-0.009154999999999983,0.026623749999999946,8,0.4609375,1.0
learned_pv_stats_logistic,repetition,memgq_lattice,defense-none,0.0024956249999999874,0.02695923091811834,-0.01394812500000002,0.021444999999999992,8,0.8203125,1.0
learned_pv_stats_logistic,repetition,memgq_lattice_sticky,defense-none,-0.001183125000000014,0.042469214811395165,-0.028906249999999967,0.025821874999999966,8,0.9296875,1.0
learned_pv_stats_logistic,repetition,memguard,defense-none,0.004435624999999992,0.022574583596460234,-0.007587500000000032,0.021018453124999982,8,0.765625,1.0
learned_pv_stats_logistic,stress,dp_qml,defense-none,-0.049668750000000005,0.03741458479466459,-0.07410193750000006,-0.025911249999999997,8,0.015625,1.0
learned_pv_stats_logistic,stress,dynanoise,defense-none,0.0019868749999999713,0.04277379078507069,-0.02474506250000007,0.030677499999999955,8,0.953125,1.0
learned_pv_stats_logistic,stress,hamp_full,defense-none,-0.004229374999999966,0.0298382612043066,-0.024073296874999955,0.014909375000000044,8,0.6484375,1.0
learned_pv_stats_logistic,stress,hamp_output,defense-none,-0.006176250000000001,0.024804878516418615,-0.023034343750000016,0.008211874999999967,8,0.59375,1.0
learned_pv_stats_logistic,stress,hamp_train,defense-none,0.0068618749999999895,0.03644268885499725,-0.018536249999999976,0.02748506249999998,8,0.625,1.0
learned_pv_stats_logistic,stress,l2,defense-none,-0.02702625,0.03616195038098943,-0.04844534375,-0.0012346562500000322,8,0.078125,1.0
learned_pv_stats_logistic,stress,lattice_round,defense-none,0.0003575000000000522,0.007581465651743784,-0.004362624999999921,0.005391250000000014,8,0.8828125,1.0
learned_pv_stats_logistic,stress,logitguard_continuous,defense-none,0.003787500000000027,0.014189270342661878,-0.005499906249999983,0.012912500000000077,8,0.46875,1.0
learned_pv_stats_logistic,stress,logitguard_quantized,defense-none,0.00445437500000001,0.01462856585039303,-0.004814374999999996,0.014081218750000004,8,0.4296875,1.0
learned_pv_stats_logistic,stress,measurementguard_continuous,defense-none,0.005566875000000054,0.029221521782204638,-0.013123124999999958,0.024486046875000063,8,0.6015625,1.0
learned_pv_stats_logistic,stress,memgq_lattice,defense-none,0.003490000000000007,0.017331508878340632,-0.00762515625000002,0.014419156250000016,8,0.5390625,1.0
learned_pv_stats_logistic,stress,memgq_lattice_sticky,defense-none,0.002118750000000058,0.024525492531824344,-0.013826249999999943,0.017647500000000038,8,0.8046875,1.0
learned_pv_stats_logistic,stress,memguard,defense-none,-0.001695000000000002,0.009029352136227672,-0.008097124999999998,0.003732499999999958,8,0.578125,1.0
lira_offline,low,dp_qml,defense-none,-0.030712499999999997,0.04721287468174632,-0.06122593749999994,-0.001437500000000036,8,0.109375,1.0
lira_offline,low,dynanoise,defense-none,-0.01212499999999999,0.02956463862696208,-0.03340000000000001,0.006162500000000008,8,0.328125,1.0
lira_offline,low,hamp_full,defense-none,0.006837499999999962,0.05494929968356543,-0.025137500000000063,0.044690937499999896,8,0.734375,1.0
lira_offline,low,hamp_train,defense-none,0.016749999999999966,0.02329500252966597,0.0017999999999999267,0.031687812500000016,8,0.0859375,1.0
lira_offline,low,l2,defense-none,-0.004449999999999982,0.021485077878112782,-0.018962499999999965,0.00927500000000002,8,0.5625,1.0
lira_offline,low,lattice_round,defense-none,-0.002150000000000027,0.004757550390094218,-0.005262812500000057,0.0007874999999999549,8,0.2578125,1.0
lira_offline,low,logitguard_continuous,defense-none,-0.018487500000000004,0.037444451715650924,-0.045901874999999995,0.0010878125000000534,8,0.203125,1.0
lira_offline,low,logitguard_quantized,defense-none,-0.019381250000000023,0.03761958966796043,-0.04675078125000003,1.9062499999965945e-05,8,0.1640625,1.0
lira_offline,low,measurementguard_continuous,defense-none,-0.00023750000000005017,0.02566292141815277,-0.017837500000000034,0.015512499999999929,8,0.9921875,1.0
lira_offline,low,memgq_lattice,defense-none,-0.007824999999999999,0.020913614840918544,-0.020962500000000023,0.005937812500000035,8,0.3359375,1.0
lira_offline,low,memgq_lattice_sticky,defense-none,-0.005500000000000019,0.027896697193139485,-0.024150312500000038,0.012025000000000022,8,0.5859375,1.0
lira_offline,low,memguard,defense-none,-0.016281250000000004,0.03562408833419963,-0.04215000000000002,0.001619218750000009,8,0.1875,1.0
lira_offline,repetition,dp_qml,defense-none,-0.052674999999999986,0.06818252289679104,-0.1013375,-0.01336249999999993,8,0.0546875,1.0
lira_offline,repetition,dynanoise,defense-none,-0.0015625000000000222,0.015514227341379241,-0.011025312500000006,0.009087499999999984,8,0.7578125,1.0
lira_offline,repetition,hamp_full,defense-none,-0.007975000000000038,0.021771655885577487,-0.02170000000000004,0.006450312499999926,8,0.3203125,1.0
lira_offline,repetition,hamp_train,defense-none,0.006474999999999967,0.016822752450178897,-0.0033750000000000308,0.01850031250000001,8,0.453125,1.0
lira_offline,repetition,l2,defense-none,-0.017687500000000023,0.021465815847528345,-0.031687500000000035,-0.004162187500000018,8,0.078125,1.0
lira_offline,repetition,lattice_round,defense-none,-0.002687500000000065,0.004060414299762339,-0.005375000000000102,-0.000112500000000057,8,0.125,1.0
lira_offline,repetition,logitguard_continuous,defense-none,-0.0069875000000000215,0.019986526711762632,-0.019725312500000033,0.005862500000000034,8,0.3515625,1.0
lira_offline,repetition,logitguard_quantized,defense-none,-0.0086875,0.01928377834198621,-0.021312499999999998,0.0033874999999999877,8,0.2265625,1.0
lira_offline,repetition,measurementguard_continuous,defense-none,-0.029550000000000035,0.021744161778016927,-0.04211281250000009,-0.014337500000000017,8,0.0234375,1.0
lira_offline,repetition,memgq_lattice,defense-none,-0.022625000000000034,0.03513096924367443,-0.045200312500000034,0.0010249999999999704,8,0.109375,1.0
lira_offline,repetition,memgq_lattice_sticky,defense-none,-0.015775000000000053,0.020320204582772176,-0.027137500000000092,-0.0011625000000000524,8,0.078125,1.0
lira_offline,repetition,memguard,defense-none,-0.0038875000000000437,0.012143480026041037,-0.011512499999999981,0.004087499999999966,8,0.3984375,1.0
lira_offline,stress,dp_qml,defense-none,-0.07911250000000003,0.030572230046236368,-0.09971281250000004,-0.06002500000000002,8,0.0078125,1.0
lira_offline,stress,dynanoise,defense-none,0.0019124999999999698,0.011405692501052727,-0.006149999999999976,0.008612812499999963,8,0.6484375,1.0
lira_offline,stress,hamp_full,defense-none,-0.003212499999999993,0.0474751495145468,-0.03433750000000002,0.026664062499999995,8,0.859375,1.0
lira_offline,stress,hamp_train,defense-none,0.0035374999999999435,0.02985239581196603,-0.01697500000000006,0.02181249999999997,8,0.734375,1.0
lira_offline,stress,l2,defense-none,-0.03158750000000006,0.029689557447502832,-0.05037656250000004,-0.012362187500000057,8,0.03125,1.0
lira_offline,stress,lattice_round,defense-none,0.0008500000000000174,0.002079148177224752,-0.0006374999999999717,0.0019374999999999948,8,0.2890625,1.0
lira_offline,stress,logitguard_continuous,defense-none,-0.009812500000000016,0.033002356517592556,-0.03354999999999998,0.008799999999999988,8,0.5234375,1.0
lira_offline,stress,logitguard_quantized,defense-none,-0.00888750000000002,0.03229606068414977,-0.03176953124999998,0.00890656249999996,8,0.5859375,1.0
lira_offline,stress,measurementguard_continuous,defense-none,-0.01760000000000001,0.044924857897859376,-0.04765000000000001,0.010728749999999957,8,0.3125,1.0
lira_offline,stress,memgq_lattice,defense-none,-0.029225,0.0392746646798453,-0.054212500000000025,-0.0036750000000000255,8,0.0703125,1.0
lira_offline,stress,memgq_lattice_sticky,defense-none,-0.009587499999999985,0.03314670582641445,-0.03097500000000003,0.011900000000000008,8,0.4609375,1.0
lira_offline,stress,memguard,defense-none,0.00034999999999997533,0.031532794720055254,-0.021650000000000044,0.01906437499999997,8,0.984375,1.0
lira_offline_density_surprise,low,dp_qml,defense-none,-0.008162499999999975,0.054205427706615704,-0.04377718749999997,0.026587499999999993,8,0.671875,1.0
lira_offline_density_surprise,low,dynanoise,defense-none,0.011500000000000024,0.03360956496509374,-0.011287499999999957,0.03188750000000002,8,0.3515625,1.0
lira_offline_density_surprise,low,hamp_full,defense-none,0.005537500000000008,0.05087454984005821,-0.02549999999999996,0.04112499999999997,8,0.765625,1.0
lira_offline_density_surprise,low,hamp_train,defense-none,0.02158750000000001,0.026707379263844994,0.0051625,0.03952500000000003,8,0.0859375,1.0
lira_offline_density_surprise,low,l2,defense-none,0.03835000000000002,0.03399466344674033,0.015672499999999995,0.059464374999999986,8,0.015625,1.0
lira_offline_density_surprise,low,lattice_round,defense-none,-0.004337499999999987,0.009493597466563579,-0.010262812499999958,0.0019750000000000184,8,0.2265625,1.0
lira_offline_density_surprise,low,logitguard_continuous,defense-none,-0.011074999999999995,0.033087967169782,-0.03108749999999999,0.012399999999999974,8,0.3984375,1.0
lira_offline_density_surprise,low,logitguard_quantized,defense-none,-0.01206249999999999,0.032212905022676895,-0.031075000000000012,0.011212500000000042,8,0.3359375,1.0
lira_offline_density_surprise,low,measurementguard_continuous,defense-none,0.005787499999999994,0.022538249234832497,-0.009125000000000001,0.020150937499999938,8,0.484375,1.0
lira_offline_density_surprise,low,memgq_lattice,defense-none,-0.0017125000000000126,0.04403746578604569,-0.030375000000000034,0.02627562499999999,8,0.890625,1.0
lira_offline_density_surprise,low,memgq_lattice_sticky,defense-none,0.008012499999999992,0.03433746132141978,-0.012912499999999993,0.030887499999999957,8,0.5,1.0
lira_offline_density_surprise,low,memguard,defense-none,0.009437500000000036,0.021755651974995897,-0.004049999999999977,0.023787500000000017,8,0.2734375,1.0
lira_offline_density_surprise,repetition,dp_qml,defense-none,-0.012100000000000034,0.05579303591975311,-0.051050312500000056,0.021200312499999978,8,0.640625,1.0
lira_offline_density_surprise,repetition,dynanoise,defense-none,-0.015012499999999984,0.030527338450266915,-0.03684999999999999,0.0018125000000000432,8,0.2109375,1.0
lira_offline_density_surprise,repetition,hamp_full,defense-none,-0.0441625,0.044082582809346106,-0.073363125,-0.01608750000000002,8,0.03125,1.0
lira_offline_density_surprise,repetition,hamp_train,defense-none,-0.024887499999999993,0.028734272095481097,-0.044888437499999996,-0.008274687499999973,8,0.046875,1.0
lira_offline_density_surprise,repetition,l2,defense-none,-0.014812500000000034,0.02014330356648158,-0.028262500000000038,-0.002437500000000016,8,0.09375,1.0
lira_offline_density_surprise,repetition,lattice_round,defense-none,-0.0033125000000000307,0.006344049517911637,-0.007225000000000037,0.0010875000000000051,8,0.171875,1.0
lira_offline_density_surprise,repetition,logitguard_continuous,defense-none,-0.015612499999999994,0.03133338874108578,-0.037338437500000037,0.0029628124999999967,8,0.2109375,1.0
lira_offline_density_surprise,repetition,logitguard_quantized,defense-none,-0.01671249999999999,0.0345589532538241,-0.040200000000000014,0.003437499999999996,8,0.2109375,1.0
lira_offline_density_surprise,repetition,measurementguard_continuous,defense-none,-0.014274999999999989,0.06397976800743899,-0.05320218749999998,0.0286753125,8,0.546875,1.0
lira_offline_density_surprise,repetition,memgq_lattice,defense-none,-0.005287499999999987,0.056900626094973684,-0.038950000000000026,0.035212499999999994,8,0.84375,1.0
lira_offline_density_surprise,repetition,memgq_lattice_sticky,defense-none,-0.016712500000000026,0.05407419340921453,-0.05037625000000007,0.020027187499999922,8,0.40625,1.0
lira_offline_density_surprise,repetition,memguard,defense-none,-0.015062500000000006,0.022153615474035566,-0.030125000000000006,-0.0014250000000000165,8,0.109375,1.0
lira_offline_density_surprise,stress,dp_qml,defense-none,-0.005937500000000012,0.04671111637348374,-0.04027499999999999,0.01914999999999996,8,0.875,1.0
lira_offline_density_surprise,stress,dynanoise,defense-none,0.007012499999999991,0.018509645169092644,-0.0050625000000000114,0.019525,8,0.328125,1.0
lira_offline_density_surprise,stress,hamp_full,defense-none,-0.01068750000000001,0.032871196140607455,-0.032825000000000035,0.009487812500000005,8,0.40625,1.0
lira_offline_density_surprise,stress,hamp_train,defense-none,-0.009062499999999973,0.02147935470565696,-0.023588749999999947,0.0032875000000000335,8,0.40625,1.0
lira_offline_density_surprise,stress,l2,defense-none,0.008487500000000016,0.03542224633919038,-0.013149999999999983,0.031839062500000036,8,0.53125,1.0
lira_offline_density_surprise,stress,lattice_round,defense-none,-0.0010749999999999996,0.002240376243912146,-0.0026500000000000343,0.0002625000000000129,8,0.28125,1.0
lira_offline_density_surprise,stress,logitguard_continuous,defense-none,0.00677500000000001,0.030444504547501822,-0.013475000000000015,0.025387500000000056,8,0.5546875,1.0
lira_offline_density_surprise,stress,logitguard_quantized,defense-none,0.005937499999999971,0.029669847007164882,-0.014025000000000018,0.02436249999999996,8,0.5859375,1.0
lira_offline_density_surprise,stress,measurementguard_continuous,defense-none,-0.0002375000000000016,0.054447955162968,-0.03586375000000003,0.03396250000000002,8,0.9765625,1.0
lira_offline_density_surprise,stress,memgq_lattice,defense-none,0.0050375,0.046551168084163055,-0.026174999999999997,0.03396249999999999,8,0.7265625,1.0
lira_offline_density_surprise,stress,memgq_lattice_sticky,defense-none,0.001837499999999971,0.03724478630819162,-0.020512500000000045,0.027162499999999992,8,0.8984375,1.0
lira_offline_density_surprise,stress,memguard,defense-none,0.012100000000000007,0.03620599792457443,-0.01235000000000002,0.03407593750000002,8,0.390625,1.0
lira_offline_density_surprise_fixed_variance,low,dp_qml,defense-none,-0.0025625000000000023,0.042499510501382766,-0.02905031250000002,0.025962500000000006,8,0.8671875,1.0
lira_offline_density_surprise_fixed_variance,low,dynanoise,defense-none,0.013587499999999968,0.03547177701054339,-0.009187500000000043,0.0359259374999999,8,0.3203125,1.0
lira_offline_density_surprise_fixed_variance,low,hamp_full,defense-none,0.009937500000000009,0.049769323239464376,-0.021213437499999988,0.04448750000000005,8,0.609375,1.0
lira_offline_density_surprise_fixed_variance,low,hamp_train,defense-none,0.015350000000000016,0.033045769126211245,-0.004474999999999979,0.03807531250000001,8,0.265625,1.0
lira_offline_density_surprise_fixed_variance,low,l2,defense-none,0.024874999999999994,0.035812437982992926,0.002762499999999994,0.049725000000000005,8,0.078125,1.0
lira_offline_density_surprise_fixed_variance,low,lattice_round,defense-none,-0.0014749999999999763,0.009992532926426316,-0.00813781249999999,0.004725000000000007,8,0.6953125,1.0
lira_offline_density_surprise_fixed_variance,low,logitguard_continuous,defense-none,-0.0027624999999999594,0.04147418947800117,-0.027049999999999956,0.026475312500000035,8,0.8671875,1.0
lira_offline_density_surprise_fixed_variance,low,logitguard_quantized,defense-none,-0.0044687500000000005,0.041186708479279376,-0.028375625000000026,0.02425624999999998,8,0.796875,1.0
lira_offline_density_surprise_fixed_variance,low,measurementguard_continuous,defense-none,0.01125000000000001,0.032410492128321644,-0.009463124999999984,0.032237499999999995,8,0.3671875,1.0
lira_offline_density_surprise_fixed_variance,low,memgq_lattice,defense-none,0.0015374999999999833,0.03131722198499,-0.01807625000000002,0.02233781249999995,8,0.8828125,1.0
lira_offline_density_surprise_fixed_variance,low,memgq_lattice_sticky,defense-none,0.007362500000000008,0.03390115621711365,-0.013074999999999996,0.03125406249999995,8,0.546875,1.0
lira_offline_density_surprise_fixed_variance,low,memguard,defense-none,0.011599999999999992,0.026344042427626224,-0.006512499999999984,0.027413124999999983,8,0.25,1.0
lira_offline_density_surprise_fixed_variance,repetition,dp_qml,defense-none,-0.012487499999999999,0.03625384462370853,-0.03850031250000001,0.008638437499999992,8,0.421875,1.0
lira_offline_density_surprise_fixed_variance,repetition,dynanoise,defense-none,-0.010437499999999975,0.028396827664874273,-0.02922499999999993,0.007374999999999986,8,0.3515625,1.0
lira_offline_density_surprise_fixed_variance,repetition,hamp_full,defense-none,-0.03541250000000002,0.04573487064436869,-0.06595031250000001,-0.006724687500000095,8,0.0625,1.0
lira_offline_density_surprise_fixed_variance,repetition,hamp_train,defense-none,-0.025837500000000006,0.026878825309153604,-0.04485062499999994,-0.010736562500000067,8,0.015625,1.0
lira_offline_density_surprise_fixed_variance,repetition,l2,defense-none,-0.013812499999999991,0.018631266922645277,-0.02644999999999996,-0.00211250000000001,8,0.1015625,1.0
lira_offline_density_surprise_fixed_variance,repetition,lattice_round,defense-none,-0.001962499999999999,0.005568518012644205,-0.005662500000000022,0.0015750000000000208,8,0.359375,1.0
lira_offline_density_surprise_fixed_variance,repetition,logitguard_continuous,defense-none,-0.008074999999999971,0.02096185310783104,-0.02202499999999996,0.004950000000000011,8,0.3125,1.0
lira_offline_density_surprise_fixed_variance,repetition,logitguard_quantized,defense-none,-0.008224999999999955,0.02204581268955303,-0.02261874999999993,0.005675000000000083,8,0.34375,1.0
lira_offline_density_surprise_fixed_variance,repetition,measurementguard_continuous,defense-none,-0.01037499999999996,0.053654070541891724,-0.0443875,0.0252015625000001,8,0.59375,1.0
lira_offline_density_surprise_fixed_variance,repetition,memgq_lattice,defense-none,-0.005562499999999984,0.053083382858614914,-0.040087812500000014,0.028962500000000044,8,0.78125,1.0
lira_offline_density_surprise_fixed_variance,repetition,memgq_lattice_sticky,defense-none,-0.007787499999999982,0.05189534626809724,-0.04226249999999998,0.025137500000000007,8,0.671875,1.0
lira_offline_density_surprise_fixed_variance,repetition,memguard,defense-none,-0.005649999999999988,0.01568602653865631,-0.016613125000000017,0.003687500000000038,8,0.421875,1.0
lira_offline_density_surprise_fixed_variance,stress,dp_qml,defense-none,-0.02768750000000003,0.06549365154621588,-0.07477500000000004,0.009463437499999965,8,0.34375,1.0
lira_offline_density_surprise_fixed_variance,stress,dynanoise,defense-none,0.005274999999999988,0.016926205380162068,-0.005462499999999995,0.016462499999999963,8,0.421875,1.0
lira_offline_density_surprise_fixed_variance,stress,hamp_full,defense-none,-0.02416250000000003,0.05013393311919583,-0.054700312500000015,0.009275624999999975,8,0.2265625,1.0
lira_offline_density_surprise_fixed_variance,stress,hamp_train,defense-none,-0.02425000000000002,0.042190757281660676,-0.05312500000000003,0.0005000000000000076,8,0.1875,1.0
lira_offline_density_surprise_fixed_variance,stress,l2,defense-none,-0.004362500000000012,0.06016201785892114,-0.042850000000000034,0.03503750000000002,8,0.921875,1.0
lira_offline_density_surprise_fixed_variance,stress,lattice_round,defense-none,0.0005999999999999686,0.0029722526329849126,-0.001287500000000018,0.0024749999999999703,8,0.59375,1.0
lira_offline_density_surprise_fixed_variance,stress,logitguard_continuous,defense-none,0.007037499999999974,0.03564815913900743,-0.014075312500000004,0.032624999999999967,8,0.65625,1.0
lira_offline_density_surprise_fixed_variance,stress,logitguard_quantized,defense-none,0.007812499999999986,0.03522583011289949,-0.01272562500000002,0.03256249999999997,8,0.65625,1.0
lira_offline_density_surprise_fixed_variance,stress,measurementguard_continuous,defense-none,-0.0009500000000000064,0.042568566538501815,-0.026550625000000005,0.027825312499999984,8,0.9609375,1.0
lira_offline_density_surprise_fixed_variance,stress,memgq_lattice,defense-none,0.0003874999999999851,0.03673015256084377,-0.021737499999999993,0.025925624999999994,8,0.96875,1.0
lira_offline_density_surprise_fixed_variance,stress,memgq_lattice_sticky,defense-none,-0.010237500000000004,0.03717518133301918,-0.033662812500000014,0.014512499999999998,8,0.484375,1.0
lira_offline_density_surprise_fixed_variance,stress,memguard,defense-none,0.019774999999999973,0.040868980552841924,-0.0033390625000000057,0.049925,8,0.1796875,1.0
lira_offline_fixed_variance,low,dp_qml,defense-none,-0.020287499999999965,0.044871162788588395,-0.049787499999999964,0.007775312500000013,8,0.25,1.0
lira_offline_fixed_variance,low,dynanoise,defense-none,-0.011774999999999924,0.02043762286987963,-0.025212499999999888,0.0014375000000000637,8,0.140625,1.0
lira_offline_fixed_variance,low,hamp_full,defense-none,0.0122875,0.050865465059451546,-0.018354375000000017,0.047462499999999984,8,0.5625,1.0
lira_offline_fixed_variance,low,hamp_train,defense-none,0.023925000000000023,0.02389559134472899,0.008424999999999974,0.03950000000000005,8,0.0234375,1.0
lira_offline_fixed_variance,low,l2,defense-none,0.0024624999999999994,0.02358734149011771,-0.01250187500000001,0.01728749999999999,8,0.7578125,1.0
lira_offline_fixed_variance,low,lattice_round,defense-none,0.0002874999999999822,0.0032255398219301354,-0.00205000000000001,0.0021128124999999836,8,0.8359375,1.0
lira_offline_fixed_variance,low,logitguard_continuous,defense-none,-0.009612499999999975,0.026783653730267212,-0.02876249999999994,0.006062500000000019,8,0.3984375,1.0
lira_offline_fixed_variance,low,logitguard_quantized,defense-none,-0.01088749999999996,0.027125169518890945,-0.02981296874999993,0.004682031250000034,8,0.3359375,1.0
lira_offline_fixed_variance,low,measurementguard_continuous,defense-none,0.004462499999999987,0.022114826151572703,-0.009724999999999984,0.018652499999999923,8,0.578125,1.0
lira_offline_fixed_variance,low,memgq_lattice,defense-none,-0.0024875000000000314,0.016022523209532284,-0.012950625000000044,0.0075131249999999825,8,0.65625,1.0
lira_offline_fixed_variance,low,memgq_lattice_sticky,defense-none,0.0019125000000000045,0.01303176750428408,-0.006512500000000011,0.010449999999999987,8,0.6796875,1.0
lira_offline_fixed_variance,low,memguard,defense-none,-0.010937499999999975,0.023262473612482144,-0.028199999999999975,0.0009250000000000372,8,0.2265625,1.0
lira_offline_fixed_variance,repetition,dp_qml,defense-none,-0.051112499999999964,0.06755644068903739,-0.09771281249999995,-0.011462187499999978,8,0.0703125,1.0
lira_offline_fixed_variance,repetition,dynanoise,defense-none,-0.003087499999999979,0.010967020366274728,-0.009974999999999956,0.0043628125,8,0.4765625,1.0
lira_offline_fixed_variance,repetition,hamp_full,defense-none,0.0015500000000000375,0.022943097312388187,-0.012463437499999959,0.016950937499999968,8,0.84375,1.0
lira_offline_fixed_variance,repetition,hamp_train,defense-none,0.018350000000000033,0.02370364649463991,0.0030737500000000786,0.03403781249999999,8,0.1171875,1.0
lira_offline_fixed_variance,repetition,l2,defense-none,-0.008662500000000017,0.030264072877635904,-0.027937500000000046,0.01116249999999995,8,0.453125,1.0
lira_offline_fixed_variance,repetition,lattice_round,defense-none,-0.0028874999999999873,0.0035930239949896847,-0.005300000000000055,-0.0006375000000000269,8,0.0625,1.0
lira_offline_fixed_variance,repetition,logitguard_continuous,defense-none,-0.005475000000000008,0.026754692512315853,-0.02296249999999997,0.011712812499999968,8,0.5546875,1.0
lira_offline_fixed_variance,repetition,logitguard_quantized,defense-none,-0.006881250000000033,0.02578683132226324,-0.023493750000000008,0.00965624999999995,8,0.4765625,1.0
lira_offline_fixed_variance,repetition,measurementguard_continuous,defense-none,-0.022562499999999985,0.0334323597517648,-0.042762499999999926,0.0006628124999999633,8,0.0703125,1.0
lira_offline_fixed_variance,repetition,memgq_lattice,defense-none,-0.012099999999999944,0.03847292183192888,-0.0337874999999999,0.015763125000000003,8,0.4375,1.0
lira_offline_fixed_variance,repetition,memgq_lattice_sticky,defense-none,-0.007875000000000021,0.027970022217673356,-0.02477593749999998,0.01006249999999996,8,0.4609375,1.0
lira_offline_fixed_variance,repetition,memguard,defense-none,-0.002574999999999994,0.020831758035680548,-0.015999999999999973,0.010625312499999989,8,0.734375,1.0
lira_offline_fixed_variance,stress,dp_qml,defense-none,-0.0792875,0.03601552988444214,-0.10364999999999999,-0.056937499999999946,8,0.0078125,1.0
lira_offline_fixed_variance,stress,dynanoise,defense-none,0.0001375000000000126,0.009656224861271061,-0.006712812500000023,0.005375000000000019,8,0.984375,1.0
lira_offline_fixed_variance,stress,hamp_full,defense-none,-0.0031500000000000278,0.05167665955590731,-0.037775000000000086,0.029837812500000012,8,0.875,1.0
lira_offline_fixed_variance,stress,hamp_train,defense-none,-0.0022374999999999756,0.027547202995170758,-0.020212500000000036,0.015751250000000036,8,0.796875,1.0
lira_offline_fixed_variance,stress,l2,defense-none,-0.037425000000000014,0.02658494471903764,-0.05453750000000003,-0.020186562500000022,8,0.0078125,1.0
lira_offline_fixed_variance,stress,lattice_round,defense-none,0.001387499999999986,0.0018848550531615359,0.00011249999999998761,0.002512499999999959,8,0.078125,1.0
lira_offline_fixed_variance,stress,logitguard_continuous,defense-none,-0.010012500000000035,0.02898666873384581,-0.029662500000000036,0.00761249999999998,8,0.3984375,1.0
lira_offline_fixed_variance,stress,logitguard_quantized,defense-none,-0.008775000000000019,0.028044505446063486,-0.02835640625,0.008137499999999964,8,0.4609375,1.0
lira_offline_fixed_variance,stress,measurementguard_continuous,defense-none,-0.01930000000000004,0.04787200195760117,-0.04981343750000001,0.013099999999999905,8,0.28125,1.0
lira_offline_fixed_variance,stress,memgq_lattice,defense-none,-0.02502500000000002,0.036887541450816595,-0.04801406249999998,0.00028749999999995446,8,0.1328125,1.0
lira_offline_fixed_variance,stress,memgq_lattice_sticky,defense-none,-0.009224999999999997,0.03615315635301726,-0.03220000000000002,0.014649999999999969,8,0.53125,1.0
lira_offline_fixed_variance,stress,memguard,defense-none,-0.0007125000000000326,0.03772390062773765,-0.027287812500000033,0.022363124999999942,8,0.984375,1.0
lira_online,low,dp_qml,defense-none,-0.0365875,0.07813061294122448,-0.08975093749999999,0.011267187499999954,8,0.2421875,1.0
lira_online,low,dynanoise,defense-none,0.002275000000000006,0.056321950808340626,-0.03461249999999999,0.03695218749999998,8,0.921875,1.0
