target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,threshold,score_direction,n_evaluation_nonmember,empirical_fpr_resolution,tpr_at_0_1_fpr,attained_fpr_at_0_1_fpr,target_0_1_fpr_resolvable,tpr_at_1_fpr,attained_fpr_at_1_fpr,target_1_fpr_resolvable,tpr_at_5_fpr,attained_fpr_at_5_fpr,target_5_fpr_resolvable,tpr_at_10_fpr,attained_fpr_at_10_fpr,target_10_fpr_resolvable,source_protocol,evaluation_mean_probability_std,evaluation_mean_label_flip_rate,effective_defense
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.524825,0.5165,0.5130309713730382,,1000,0.001,0.0,0.001,True,0.02,0.008,True,0.06,0.049,True,0.1,0.085,True,pets_defense_evaluation_v5,,,memgq_lattice
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.503725,0.505,-1.6752830147743225,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.046,True,0.12,0.089,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.503725,0.505,0.1873975321650505,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.046,True,0.12,0.089,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.486835,0.496,0.657290130853653,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.049,True,0.13,0.095,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.486835,0.496,-0.6428138017654419,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.049,True,0.13,0.095,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.486835,0.496,0.3145802468061447,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.049,True,0.13,0.095,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.491,0.5,-inf,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b04__none,petsv2_b04,eff_su2_r1_d6,low,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.5052650000000001,0.511,0.5152413751382801,,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.035,True,0.09,0.097,True,pets_defense_evaluation_v5,,,memgq_lattice_sticky
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,loss,adaptive_defended_calibration,0.5331,0.541,-0.1469549834728241,as_defined_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.023,True,0.1,0.097,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,confidence,adaptive_defended_calibration,0.5331,0.541,0.8633331060409546,as_defined_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.023,True,0.1,0.097,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,maximum_probability,adaptive_defended_calibration,0.53691,0.545,0.8633331060409546,as_defined_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.024,True,0.09,0.092,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,entropy,adaptive_defended_calibration,0.53691,0.545,-0.3988644182682037,as_defined_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.024,True,0.09,0.092,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,margin,adaptive_defended_calibration,0.53691,0.545,0.7266662418842316,as_defined_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.024,True,0.09,0.092,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,correctness,adaptive_defended_calibration,0.5235,0.5235000000000001,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.53691,0.4985,0.9,artifact_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.024,True,0.09,0.092,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.5331,0.5,-0.5,artifact_fixed,1000,0.001,0.01,0.0,True,0.01,0.0,True,0.04,0.023,True,0.1,0.097,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__dp_qml,petsv2_b05,eff_su2_r1_d6,low,dp_qml,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.4819099999999999,0.513,0.5190547978357078,,1000,0.001,0.0,0.001,True,0.03,0.01,True,0.06,0.039,True,0.14,0.089,True,pets_defense_evaluation_v5,,,dp_qml
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,loss,adaptive_defended_calibration,0.54773,0.5085,-0.6315581500530243,as_defined_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.05,0.05,True,0.15,0.092,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,confidence,adaptive_defended_calibration,0.54773,0.5085,0.5317635238170624,as_defined_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.05,0.05,True,0.15,0.092,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,maximum_probability,adaptive_defended_calibration,0.53407,0.51,0.537740021944046,as_defined_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.04,0.037,True,0.14,0.091,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,entropy,adaptive_defended_calibration,0.53407,0.51,-0.6902953088283539,as_defined_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.04,0.037,True,0.14,0.091,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,margin,adaptive_defended_calibration,0.53407,0.51,0.0754800140857696,as_defined_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.04,0.037,True,0.14,0.091,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,correctness,adaptive_defended_calibration,0.5259999999999999,0.526,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.53407,0.5,0.9,artifact_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.04,0.037,True,0.14,0.091,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.54773,0.5355,-0.5,artifact_fixed,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.05,0.05,True,0.15,0.092,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.51154,0.5215,0.4685346285844574,,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.02,0.015,True,0.05,0.099,True,pets_defense_evaluation_v5,,,hamp_train
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,loss,adaptive_defended_calibration,0.5382199999999999,0.516,-0.7808875739574432,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.018,True,0.1,0.098,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,confidence,adaptive_defended_calibration,0.5382199999999999,0.516,0.4580008238554001,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.04,0.018,True,0.1,0.098,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,maximum_probability,adaptive_defended_calibration,0.53059,0.5385,0.5209182798862457,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.06,0.039,True,0.1,0.095,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,entropy,adaptive_defended_calibration,0.53059,0.5385,-0.6922561526298523,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.06,0.039,True,0.1,0.095,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,margin,adaptive_defended_calibration,0.53059,0.5385,0.0418365597724914,as_defined_fixed,1000,0.001,0.0,0.001,True,0.0,0.001,True,0.06,0.039,True,0.1,0.095,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,correctness,adaptive_defended_calibration,0.5259999999999999,0.526,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__hamp_train,petsv2_b05,eff_su2_r1_d6,low,hamp_train,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.5039100000000001,0.518,0.4822582998509229,,1000,0.001,0.0,0.001,True,0.01,0.009,True,0.03,0.048,True,0.06,0.098,True,pets_defense_evaluation_v5,,,hamp_full
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,loss,adaptive_defended_calibration,0.53928,0.5389999999999999,-0.2231606990098953,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.031,True,0.12,0.094,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,confidence,adaptive_defended_calibration,0.53928,0.5389999999999999,0.7999863922595978,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.031,True,0.12,0.094,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,maximum_probability,adaptive_defended_calibration,0.5402899999999999,0.5565,0.8114065527915955,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.032,True,0.13,0.1,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,entropy,adaptive_defended_calibration,0.5402899999999999,0.5565,-0.4841733574867248,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.032,True,0.13,0.1,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,margin,adaptive_defended_calibration,0.5402899999999999,0.5565,0.6228130757808685,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.032,True,0.13,0.1,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,correctness,adaptive_defended_calibration,0.5535,0.5535,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.5402899999999999,0.5065000000000001,0.9,artifact_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.032,True,0.13,0.1,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.53928,0.499,-0.5,artifact_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.03,0.031,True,0.12,0.094,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__l2,petsv2_b05,eff_su2_r1_d6,low,l2,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.56196,0.5405,0.4459418902596974,,1000,0.001,0.02,0.001,True,0.02,0.001,True,0.09,0.047,True,0.14,0.1,True,pets_defense_evaluation_v5,,,l2
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,loss,adaptive_defended_calibration,0.538785,0.538,-0.147617407143116,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.036,True,0.14,0.099,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,confidence,adaptive_defended_calibration,0.538785,0.538,0.8627749979496002,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.036,True,0.14,0.099,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,maximum_probability,adaptive_defended_calibration,0.5225850000000001,0.5235,0.8662225008010864,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.037,True,0.12,0.096,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,entropy,adaptive_defended_calibration,0.5225850000000001,0.5235,-0.3934962153434753,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.037,True,0.12,0.096,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,margin,adaptive_defended_calibration,0.52259,0.5235,0.7324449121952057,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.037,True,0.12,0.096,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,correctness,adaptive_defended_calibration,0.5435,0.5435,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.5225850000000001,0.5235,0.9,artifact_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.037,True,0.12,0.096,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.538785,0.5165,-0.5,artifact_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.04,0.036,True,0.14,0.099,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.49993,0.521,0.4831693795132379,,1000,0.001,0.0,0.001,True,0.02,0.006,True,0.06,0.047,True,0.11,0.089,True,pets_defense_evaluation_v5,,,none
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,loss,adaptive_defended_calibration,0.54825,0.5485,-0.6293645799160004,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.06,0.05,True,0.17,0.1,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,confidence,adaptive_defended_calibration,0.54825,0.5485,0.5329303443431854,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.06,0.05,True,0.17,0.1,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,maximum_probability,adaptive_defended_calibration,0.54529,0.5315,0.5293105244636536,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.05,0.032,True,0.14,0.088,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,entropy,adaptive_defended_calibration,0.545295,0.5315,-0.691427618265152,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.05,0.032,True,0.14,0.088,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,margin,adaptive_defended_calibration,0.54529,0.5315,0.0586210191249847,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.05,0.032,True,0.14,0.088,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,correctness,adaptive_defended_calibration,0.5,0.5,-inf,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,artifact_confidence_tau0.9,dynanoise_artifact_fixed_threshold_appendix,0.54529,0.5,0.9,artifact_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.05,0.032,True,0.14,0.088,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,artifact_loss_tau0.5,dynanoise_artifact_fixed_threshold_appendix,0.54825,0.507,-0.5,artifact_fixed,1000,0.001,0.01,0.001,True,0.03,0.008,True,0.06,0.05,True,0.17,0.1,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,dynanoise,learned_pv_stats_logistic,adaptive_defended_calibration,0.5483199999999999,0.5469999999999999,0.4964918500011901,,1000,0.001,0.02,0.0,True,0.03,0.006,True,0.09,0.048,True,0.16,0.099,True,pets_defense_evaluation_v5,,,dynanoise
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,loss,adaptive_defended_calibration,0.546,0.5345,-0.4751529544591903,as_defined_fixed,1000,0.001,0.01,0.001,True,0.02,0.008,True,0.07,0.049,True,0.13,0.097,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,confidence,adaptive_defended_calibration,0.546,0.535,0.6222925186157227,as_defined_fixed,1000,0.001,0.01,0.001,True,0.02,0.008,True,0.07,0.049,True,0.13,0.097,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.5415300000000001,0.5265,0.6894212067127228,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.009,True,0.05,0.05,True,0.14,0.095,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,entropy,adaptive_defended_calibration,0.5415300000000001,0.5265,-0.6195629239082336,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.009,True,0.05,0.05,True,0.14,0.095,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,margin,adaptive_defended_calibration,0.5415300000000001,0.5265,0.3788423985242843,as_defined_fixed,1000,0.001,0.01,0.001,True,0.03,0.009,True,0.05,0.05,True,0.14,0.095,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,correctness,adaptive_defended_calibration,0.5435,0.5435,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.5208699999999999,0.514,0.5127790600597243,,1000,0.001,0.0,0.001,True,0.01,0.01,True,0.05,0.039,True,0.1,0.098,True,pets_defense_evaluation_v5,,,hamp_output
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,loss,adaptive_defended_calibration,0.53077,0.512,-0.2714529484510422,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.01,0.001,True,0.13,0.1,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,confidence,adaptive_defended_calibration,0.53077,0.512,0.7622712254524231,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.01,0.001,True,0.13,0.1,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,maximum_probability,adaptive_defended_calibration,0.51651,0.5235,0.6811390221118927,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.01,0.001,True,0.06,0.098,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,entropy,adaptive_defended_calibration,0.51651,0.5235,-0.626006692647934,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.01,0.001,True,0.06,0.098,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,margin,adaptive_defended_calibration,0.51651,0.5235,0.3622780442237854,as_defined_fixed,1000,0.001,0.01,0.001,True,0.01,0.001,True,0.01,0.001,True,0.06,0.098,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,correctness,adaptive_defended_calibration,0.5435,0.5435,0.5,as_defined_fixed,1000,0.001,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.52756,0.5145,0.4834580662162576,,1000,0.001,0.0,0.001,True,0.04,0.01,True,0.07,0.038,True,0.1,0.08,True,pets_defense_evaluation_v5,,,memguard
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,logitguard_continuous,loss,adaptive_defended_calibration,0.5163300000000001,0.503,-0.3563853055238724,as_defined_fixed,1000,0.001,0.01,0.001,True,0.02,0.006,True,0.06,0.047,True,0.11,0.098,True,pets_defense_evaluation_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.5163300000000001,0.503,0.7002032101154327,as_defined_fixed,1000,0.001,0.01,0.001,True,0.02,0.006,True,0.06,0.047,True,0.11,0.098,True,pets_defense_evaluation_v5,,,logitguard_continuous
PETSV2_CREDIT_low_eff_su2_r1_d6_b05__none,petsv2_b05,eff_su2_r1_d6,low,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.4963700000000001,0.4985,0.7002032101154327,as_defined_fixed,1000,0.001,0.01,0.001,True,0.02,0.006,True,0.04,0.026,True,0.08,0.059,True,pets_defense_evaluation_v5,,,logitguard_continuous
