attack,effective_defense,structural_contrast,contrast,mean_auc_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks,p_exact_sign_flip,p_holm_all_secondary
lira_offline_density_surprise_fixed_variance,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.012200000000000016,0.05696690768708241,-0.04848750000000002,0.02491249999999995,8,0.5546875,1.0
lira_offline_density_surprise_fixed_variance,memgq_lattice,stress-low,structural_difference_in_differences,-0.0011499999999999982,0.05437699093235243,-0.038037499999999974,0.032300624999999944,8,0.96875,1.0
lira_offline_density_surprise_fixed_variance,memgq_lattice_sticky,stress-low,structural_difference_in_differences,-0.01760000000000001,0.055679183081035144,-0.05500093750000002,0.016974999999999997,8,0.3984375,1.0
lira_offline_density_surprise_fixed_variance,memguard,stress-low,structural_difference_in_differences,0.008174999999999981,0.04693870623331177,-0.022425000000000028,0.038540312500000014,8,0.6484375,1.0
lira_offline_density_surprise_fixed_variance,dp_qml,stress-repetition,structural_difference_in_differences,-0.015200000000000033,0.08943214506780306,-0.07557531250000002,0.04011374999999995,8,0.6328125,1.0
lira_offline_density_surprise_fixed_variance,dynanoise,stress-repetition,structural_difference_in_differences,0.015712499999999963,0.031034793262677596,-0.004113437500000017,0.0357124999999999,8,0.1953125,1.0
lira_offline_density_surprise_fixed_variance,hamp_full,stress-repetition,structural_difference_in_differences,0.01124999999999999,0.09303060940203646,-0.04560062499999998,0.07345062499999998,8,0.7734375,1.0
lira_offline_density_surprise_fixed_variance,hamp_train,stress-repetition,structural_difference_in_differences,0.0015874999999999848,0.06252456517241842,-0.04047937499999997,0.04228812499999993,8,0.90625,1.0
lira_offline_density_surprise_fixed_variance,l2,stress-repetition,structural_difference_in_differences,0.00944999999999998,0.06690257308739539,-0.03197499999999998,0.05492499999999997,8,0.71875,1.0
lira_offline_density_surprise_fixed_variance,lattice_round,stress-repetition,structural_difference_in_differences,0.0025624999999999676,0.004075339600222641,-1.2500000000005562e-05,0.005249999999999929,8,0.1484375,1.0
lira_offline_density_surprise_fixed_variance,logitguard_continuous,stress-repetition,structural_difference_in_differences,0.015112499999999945,0.039071927719454606,-0.009664062500000093,0.04096249999999992,8,0.3203125,1.0
lira_offline_density_surprise_fixed_variance,logitguard_quantized,stress-repetition,structural_difference_in_differences,0.01603749999999994,0.036991647223200495,-0.007510468750000064,0.04039374999999997,8,0.2578125,1.0
lira_offline_density_surprise_fixed_variance,measurementguard_continuous,stress-repetition,structural_difference_in_differences,0.009424999999999954,0.06518110484313253,-0.035600000000000104,0.04738781249999995,8,0.6796875,1.0
lira_offline_density_surprise_fixed_variance,memgq_lattice,stress-repetition,structural_difference_in_differences,0.005949999999999969,0.05510628691123059,-0.03078750000000012,0.04100062499999994,8,0.8046875,1.0
lira_offline_density_surprise_fixed_variance,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,-0.0024500000000000216,0.03966783511684425,-0.027225000000000027,0.023399999999999976,8,0.84375,1.0
lira_offline_density_surprise_fixed_variance,memguard,stress-repetition,structural_difference_in_differences,0.02542499999999996,0.046347068022537484,-0.002525000000000048,0.057087499999999965,8,0.1640625,1.0
lira_offline_fixed_variance,dp_qml,repetition-low,structural_difference_in_differences,-0.030824999999999998,0.08166222679865082,-0.08416375,0.02102781249999999,8,0.3125,1.0
lira_offline_fixed_variance,dynanoise,repetition-low,structural_difference_in_differences,0.008687499999999945,0.021354988543997946,-0.0047874999999999055,0.022437499999999888,8,0.296875,1.0
lira_offline_fixed_variance,hamp_full,repetition-low,structural_difference_in_differences,-0.010737499999999962,0.0668909119921597,-0.055363124999999895,0.03220000000000004,8,0.65625,1.0
lira_offline_fixed_variance,hamp_train,repetition-low,structural_difference_in_differences,-0.00557499999999999,0.03994928034395612,-0.03219999999999999,0.019812499999999997,8,0.6953125,1.0
lira_offline_fixed_variance,l2,repetition-low,structural_difference_in_differences,-0.011125000000000017,0.04694628389370737,-0.04070187500000007,0.020512499999999954,8,0.5546875,1.0
lira_offline_fixed_variance,lattice_round,repetition-low,structural_difference_in_differences,-0.0031749999999999695,0.004183897704294423,-0.0061250000000000054,-0.0006999999999999503,8,0.0625,1.0
lira_offline_fixed_variance,logitguard_continuous,repetition-low,structural_difference_in_differences,0.004137499999999968,0.04333177446829781,-0.02377499999999999,0.03178749999999994,8,0.71875,1.0
lira_offline_fixed_variance,logitguard_quantized,repetition-low,structural_difference_in_differences,0.0040062499999999265,0.04131629251016734,-0.023775312500000038,0.030431249999999882,8,0.71875,1.0
lira_offline_fixed_variance,measurementguard_continuous,repetition-low,structural_difference_in_differences,-0.027024999999999973,0.04281200599297875,-0.05427499999999987,0.0006628124999999644,8,0.1328125,1.0
lira_offline_fixed_variance,memgq_lattice,repetition-low,structural_difference_in_differences,-0.009612499999999913,0.036404294781954324,-0.0322749999999999,0.014437500000000034,8,0.4765625,1.0
lira_offline_fixed_variance,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,-0.009787500000000025,0.024969606524733175,-0.024025000000000032,0.007999999999999877,8,0.3046875,1.0
lira_offline_fixed_variance,memguard,repetition-low,structural_difference_in_differences,0.008362499999999981,0.030084307133691566,-0.011000000000000024,0.0281124999999999,8,0.4765625,1.0
lira_offline_fixed_variance,dp_qml,stress-low,structural_difference_in_differences,-0.05900000000000003,0.04534439640919584,-0.09245000000000012,-0.03442499999999998,8,0.0078125,1.0
lira_offline_fixed_variance,dynanoise,stress-low,structural_difference_in_differences,0.011912499999999937,0.025560205537961865,-0.004275937500000072,0.029387499999999858,8,0.21875,1.0
lira_offline_fixed_variance,hamp_full,stress-low,structural_difference_in_differences,-0.015437500000000028,0.07827165035950119,-0.06291250000000005,0.03675031249999997,8,0.5390625,1.0
lira_offline_fixed_variance,hamp_train,stress-low,structural_difference_in_differences,-0.026162499999999998,0.04449828046436985,-0.05555437500000006,0.0010628125000000457,8,0.1640625,1.0
lira_offline_fixed_variance,l2,stress-low,structural_difference_in_differences,-0.03988750000000001,0.03758439788377243,-0.0652628125,-0.01712500000000003,8,0.015625,1.0
lira_offline_fixed_variance,lattice_round,stress-low,structural_difference_in_differences,0.0011000000000000038,0.003251812681303369,-0.0008124999999999244,0.0033499999999998414,8,0.4375,1.0
lira_offline_fixed_variance,logitguard_continuous,stress-low,structural_difference_in_differences,-0.00040000000000006003,0.03451931136542062,-0.025051250000000046,0.019587499999999952,8,0.96875,1.0
lira_offline_fixed_variance,logitguard_quantized,stress-low,structural_difference_in_differences,0.002112499999999941,0.034024043494480266,-0.021432343750000065,0.021518906249999924,8,0.8984375,1.0
lira_offline_fixed_variance,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.023762500000000027,0.051989722542056326,-0.05718750000000002,0.009025625000000023,8,0.2421875,1.0
lira_offline_fixed_variance,memgq_lattice,stress-low,structural_difference_in_differences,-0.022537499999999988,0.03703422885848785,-0.0471,0.0006749999999999812,8,0.1328125,1.0
lira_offline_fixed_variance,memgq_lattice_sticky,stress-low,structural_difference_in_differences,-0.011137500000000002,0.02827608467036609,-0.02982499999999995,0.007050937499999938,8,0.2890625,1.0
lira_offline_fixed_variance,memguard,stress-low,structural_difference_in_differences,0.010224999999999942,0.048826858826440424,-0.02287593750000009,0.038932499999999905,8,0.5703125,1.0
lira_offline_fixed_variance,dp_qml,stress-repetition,structural_difference_in_differences,-0.028175000000000033,0.05962549191171746,-0.06432500000000001,0.011901250000000014,8,0.2109375,1.0
lira_offline_fixed_variance,dynanoise,stress-repetition,structural_difference_in_differences,0.0032249999999999918,0.013101553888211652,-0.004862499999999978,0.01205031249999996,8,0.515625,1.0
lira_offline_fixed_variance,hamp_full,stress-repetition,structural_difference_in_differences,-0.004700000000000065,0.0450503210706809,-0.03386250000000017,0.023650312500000055,8,0.765625,1.0
lira_offline_fixed_variance,hamp_train,stress-repetition,structural_difference_in_differences,-0.02058750000000001,0.018918655758649577,-0.03227531249999997,-0.00731125000000006,8,0.03125,1.0
lira_offline_fixed_variance,l2,stress-repetition,structural_difference_in_differences,-0.028762499999999996,0.03149103897483041,-0.047389374999999956,-0.007237499999999911,8,0.046875,1.0
lira_offline_fixed_variance,lattice_round,stress-repetition,structural_difference_in_differences,0.004274999999999973,0.003534220463654571,0.0019999999999999463,0.00653749999999996,8,0.015625,1.0
lira_offline_fixed_variance,logitguard_continuous,stress-repetition,structural_difference_in_differences,-0.004537500000000028,0.04766480994552329,-0.03680187500000001,0.024937499999999987,8,0.8203125,1.0
lira_offline_fixed_variance,logitguard_quantized,stress-repetition,structural_difference_in_differences,-0.0018937499999999857,0.04471775324585463,-0.032399999999999984,0.02508125,8,0.9296875,1.0
lira_offline_fixed_variance,measurementguard_continuous,stress-repetition,structural_difference_in_differences,0.003262499999999946,0.07102659335971072,-0.043462500000000015,0.048537499999999886,8,0.8828125,1.0
lira_offline_fixed_variance,memgq_lattice,stress-repetition,structural_difference_in_differences,-0.012925000000000075,0.06397052334585712,-0.054875625000000004,0.028912499999999883,8,0.5703125,1.0
lira_offline_fixed_variance,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,-0.0013499999999999762,0.04184266448768015,-0.02787687499999994,0.025274999999999992,8,0.9140625,1.0
lira_offline_fixed_variance,memguard,stress-repetition,structural_difference_in_differences,0.0018624999999999614,0.03751399500757769,-0.023290312499999986,0.024499999999999897,8,0.890625,1.0
lira_online,dp_qml,repetition-low,structural_difference_in_differences,-0.011487500000000025,0.07682277261891264,-0.05925000000000006,0.0395503125,8,0.671875,1.0
lira_online,dynanoise,repetition-low,structural_difference_in_differences,-0.026350000000000033,0.08685582470804291,-0.08260187500000002,0.028112499999999895,8,0.40625,1.0
lira_online,hamp_full,repetition-low,structural_difference_in_differences,-0.013775000000000051,0.07212460943197056,-0.060691875000000096,0.03236250000000001,8,0.609375,1.0
lira_online,hamp_train,repetition-low,structural_difference_in_differences,0.03167499999999996,0.06341533726158055,-0.003962500000000098,0.07532499999999998,8,0.1796875,1.0
lira_online,l2,repetition-low,structural_difference_in_differences,-0.028562500000000053,0.04349879924451128,-0.0580506250000001,-0.00174999999999996,8,0.1484375,1.0
lira_online,lattice_round,repetition-low,structural_difference_in_differences,0.0060749999999999416,0.01663616971712973,-0.005038437500000103,0.016375000000000008,8,0.3359375,1.0
lira_online,logitguard_continuous,repetition-low,structural_difference_in_differences,0.005274999999999967,0.042721648911462705,-0.020925937500000005,0.03546374999999995,8,0.75,1.0
lira_online,logitguard_quantized,repetition-low,structural_difference_in_differences,0.005387499999999955,0.04178770965931767,-0.019912500000000097,0.033625000000000016,8,0.7265625,1.0
lira_online,measurementguard_continuous,repetition-low,structural_difference_in_differences,-0.012475000000000049,0.05132631600149876,-0.046250000000000006,0.01947656249999991,8,0.5234375,1.0
lira_online,memgq_lattice,repetition-low,structural_difference_in_differences,0.026862499999999935,0.059529606979576606,-0.009325000000000035,0.06601249999999995,8,0.234375,1.0
lira_online,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,0.004699999999999933,0.052330215254396045,-0.029675000000000056,0.03881249999999988,8,0.796875,1.0
lira_online,memguard,repetition-low,structural_difference_in_differences,-0.01878750000000009,0.045288517545053024,-0.048262500000000104,0.009899999999999923,8,0.2734375,1.0
lira_online,dp_qml,stress-low,structural_difference_in_differences,-0.032674999999999975,0.0975052928966276,-0.09207562499999997,0.03107499999999999,8,0.3671875,1.0
lira_online,dynanoise,stress-low,structural_difference_in_differences,0.0037124999999999866,0.07115019199853616,-0.04334249999999999,0.04908749999999993,8,0.8515625,1.0
lira_online,hamp_full,stress-low,structural_difference_in_differences,-0.006125000000000047,0.08148917105971815,-0.054687812500000106,0.05014999999999997,8,0.8046875,1.0
lira_online,hamp_train,stress-low,structural_difference_in_differences,0.014562499999999999,0.08600619475197285,-0.0345528125,0.0758375,8,0.703125,1.0
lira_online,l2,stress-low,structural_difference_in_differences,-0.030087500000000003,0.05772584064846035,-0.06727500000000008,0.006788125000000048,8,0.203125,1.0
lira_online,lattice_round,stress-low,structural_difference_in_differences,0.0015500000000000028,0.017026282204705964,-0.009687500000000009,0.01250062499999999,8,0.7890625,1.0
lira_online,logitguard_continuous,stress-low,structural_difference_in_differences,0.018724999999999985,0.04481822811567375,-0.012024999999999921,0.04553749999999997,8,0.25,1.0
lira_online,logitguard_quantized,stress-low,structural_difference_in_differences,0.019237500000000025,0.046676330419481,-0.01278749999999998,0.04716250000000004,8,0.265625,1.0
lira_online,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.001099999999999983,0.035423478896670434,-0.022925624999999974,0.022387499999999998,8,0.9296875,1.0
lira_online,memgq_lattice,stress-low,structural_difference_in_differences,0.014912499999999981,0.05714428949097685,-0.021865937500000016,0.051376249999999915,8,0.46875,1.0
lira_online,memgq_lattice_sticky,stress-low,structural_difference_in_differences,0.0006499999999999978,0.043499064029339465,-0.028338749999999985,0.027800000000000012,8,0.96875,1.0
lira_online,memguard,stress-low,structural_difference_in_differences,0.005437499999999977,0.048152078652654584,-0.025100000000000053,0.03697499999999999,8,0.7578125,1.0
lira_online,dp_qml,stress-repetition,structural_difference_in_differences,-0.02118749999999995,0.09551927909365435,-0.08619093749999988,0.037237500000000014,8,0.5234375,1.0
lira_online,dynanoise,stress-repetition,structural_difference_in_differences,0.03006250000000002,0.034831264178690306,0.00673750000000002,0.0514625,8,0.0546875,1.0
lira_online,hamp_full,stress-repetition,structural_difference_in_differences,0.007650000000000004,0.05574185398526212,-0.032274999999999984,0.038925000000000015,8,0.71875,1.0
lira_online,hamp_train,stress-repetition,structural_difference_in_differences,-0.01711249999999996,0.04091393187446755,-0.045475312499999934,0.0074625000000000385,8,0.328125,1.0
lira_online,l2,stress-repetition,structural_difference_in_differences,-0.00152499999999995,0.03354680099715707,-0.021000624999999894,0.022712500000000045,8,0.90625,1.0
lira_online,lattice_round,stress-repetition,structural_difference_in_differences,-0.004524999999999939,0.00461666236891668,-0.007674999999999932,-0.0017621874999999216,8,0.0234375,1.0
lira_online,logitguard_continuous,stress-repetition,structural_difference_in_differences,0.013450000000000017,0.046559577808591476,-0.01608749999999991,0.04412531250000002,8,0.40625,1.0
lira_online,logitguard_quantized,stress-repetition,structural_difference_in_differences,0.01385000000000007,0.04407396380760741,-0.011963124999999918,0.04378812500000012,8,0.3984375,1.0
lira_online,measurementguard_continuous,stress-repetition,structural_difference_in_differences,0.011375000000000066,0.06424350439649797,-0.027099999999999902,0.05386250000000002,8,0.6171875,1.0
lira_online,memgq_lattice,stress-repetition,structural_difference_in_differences,-0.011949999999999954,0.07877323693452527,-0.05592562499999997,0.04572625000000002,8,0.71875,1.0
lira_online,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,-0.004049999999999936,0.06674612883370629,-0.046206249999999865,0.039500000000000104,8,0.875,1.0
lira_online,memguard,stress-repetition,structural_difference_in_differences,0.024225000000000066,0.05553013982128476,-0.009738437499999995,0.06132718750000012,8,0.296875,1.0
lira_online_fixed_variance,dp_qml,repetition-low,structural_difference_in_differences,-0.014100000000000036,0.07060946921523455,-0.06285156250000007,0.02592656250000005,8,0.6796875,1.0
lira_online_fixed_variance,dynanoise,repetition-low,structural_difference_in_differences,-0.004975000000000028,0.06478542053800157,-0.04696531250000004,0.03628749999999997,8,0.84375,1.0
lira_online_fixed_variance,hamp_full,repetition-low,structural_difference_in_differences,0.015787499999999982,0.06676944205890256,-0.028875000000000053,0.057037500000000005,8,0.515625,1.0
lira_online_fixed_variance,hamp_train,repetition-low,structural_difference_in_differences,0.035512499999999954,0.06468931105125268,-0.005650312500000126,0.07941343749999993,8,0.171875,1.0
lira_online_fixed_variance,l2,repetition-low,structural_difference_in_differences,-0.021875000000000033,0.06319655845059922,-0.06432593750000008,0.016625312500000024,8,0.359375,1.0
lira_online_fixed_variance,lattice_round,repetition-low,structural_difference_in_differences,-0.002300000000000045,0.006303740386242359,-0.0065512500000000605,0.001437499999999981,8,0.375,1.0
lira_online_fixed_variance,logitguard_continuous,repetition-low,structural_difference_in_differences,-0.002637500000000001,0.042884194141231784,-0.02955000000000004,0.025077187499999983,8,0.8828125,1.0
lira_online_fixed_variance,logitguard_quantized,repetition-low,structural_difference_in_differences,0.001368749999999981,0.047269319085276824,-0.028631250000000004,0.03315,8,0.9296875,1.0
lira_online_fixed_variance,measurementguard_continuous,repetition-low,structural_difference_in_differences,-0.005700000000000052,0.05839716235767435,-0.043025000000000126,0.03165249999999993,8,0.78125,1.0
lira_online_fixed_variance,memgq_lattice,repetition-low,structural_difference_in_differences,0.022124999999999936,0.057568412717888505,-0.015487812500000125,0.05791249999999991,8,0.3203125,1.0
lira_online_fixed_variance,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,0.018737499999999983,0.05177213639732151,-0.016677500000000074,0.049275,8,0.3515625,1.0
lira_online_fixed_variance,memguard,repetition-low,structural_difference_in_differences,0.010137499999999994,0.03820740158286464,-0.013400312500000056,0.035300000000000005,8,0.515625,1.0
lira_online_fixed_variance,dp_qml,stress-low,structural_difference_in_differences,-0.0547625,0.07700304145199165,-0.10405062500000001,-0.0020250000000000268,8,0.0859375,1.0
lira_online_fixed_variance,dynanoise,stress-low,structural_difference_in_differences,0.004524999999999994,0.044683034492171356,-0.023113437500000045,0.034237500000000004,8,0.7734375,1.0
lira_online_fixed_variance,hamp_full,stress-low,structural_difference_in_differences,-0.005250000000000032,0.06075545830858096,-0.04343937500000002,0.03506343749999996,8,0.8046875,1.0
lira_online_fixed_variance,hamp_train,stress-low,structural_difference_in_differences,0.012799999999999971,0.06266657801412172,-0.02500093750000004,0.05527874999999991,8,0.578125,1.0
lira_online_fixed_variance,l2,stress-low,structural_difference_in_differences,-0.033587500000000006,0.05647045845901585,-0.06872500000000001,0.0038625000000000326,8,0.1328125,1.0
lira_online_fixed_variance,lattice_round,stress-low,structural_difference_in_differences,-0.0015625000000000153,0.007839813682188437,-0.006837500000000038,0.003249999999999982,8,0.6328125,1.0
lira_online_fixed_variance,logitguard_continuous,stress-low,structural_difference_in_differences,0.00839999999999999,0.06086504978815255,-0.03162500000000004,0.046464687500000004,8,0.703125,1.0
lira_online_fixed_variance,logitguard_quantized,stress-low,structural_difference_in_differences,0.010262499999999973,0.06141062466241951,-0.031231250000000002,0.04788749999999997,8,0.6796875,1.0
lira_online_fixed_variance,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.005912500000000036,0.048522879360447864,-0.03681250000000008,0.026049999999999997,8,0.7265625,1.0
lira_online_fixed_variance,memgq_lattice,stress-low,structural_difference_in_differences,0.008037499999999961,0.05439114784857655,-0.028450000000000086,0.04134999999999994,8,0.6796875,1.0
lira_online_fixed_variance,memgq_lattice_sticky,stress-low,structural_difference_in_differences,0.002387499999999994,0.051883094893368585,-0.03115000000000008,0.03557687499999999,8,0.859375,1.0
lira_online_fixed_variance,memguard,stress-low,structural_difference_in_differences,0.012599999999999986,0.04186556716784951,-0.012412500000000048,0.04142500000000003,8,0.453125,1.0
lira_online_fixed_variance,dp_qml,stress-repetition,structural_difference_in_differences,-0.04066249999999996,0.0872158887474066,-0.10001249999999995,0.010875000000000065,8,0.2734375,1.0
lira_online_fixed_variance,dynanoise,stress-repetition,structural_difference_in_differences,0.009500000000000022,0.02838369753422351,-0.006249999999999978,0.02962500000000004,8,0.453125,1.0
lira_online_fixed_variance,hamp_full,stress-repetition,structural_difference_in_differences,-0.021037500000000015,0.02993077429670005,-0.04123750000000011,-0.0028996875000000034,8,0.0703125,1.0
lira_online_fixed_variance,hamp_train,stress-repetition,structural_difference_in_differences,-0.022712499999999983,0.035546486163493464,-0.04459999999999992,0.00213750000000007,8,0.125,1.0
lira_online_fixed_variance,l2,stress-repetition,structural_difference_in_differences,-0.011712499999999973,0.05212001089518576,-0.04497499999999996,0.02170000000000004,8,0.5390625,1.0
lira_online_fixed_variance,lattice_round,stress-repetition,structural_difference_in_differences,0.0007375000000000298,0.0060759332028680535,-0.0033624999999999905,0.0044750000000000345,8,0.734375,1.0
lira_online_fixed_variance,logitguard_continuous,stress-repetition,structural_difference_in_differences,0.011037499999999992,0.04553463163979073,-0.017400000000000027,0.04070062500000003,8,0.5078125,1.0
lira_online_fixed_variance,logitguard_quantized,stress-repetition,structural_difference_in_differences,0.008893749999999992,0.04576993271866842,-0.02039375000000003,0.03846875000000005,8,0.578125,1.0
lira_online_fixed_variance,measurementguard_continuous,stress-repetition,structural_difference_in_differences,-0.00021249999999998354,0.08903362827766667,-0.05848750000000002,0.05482812500000003,8,1.0,1.0
lira_online_fixed_variance,memgq_lattice,stress-repetition,structural_difference_in_differences,-0.014087499999999975,0.07599231986570378,-0.06528781250000003,0.033937812500000046,8,0.5859375,1.0
lira_online_fixed_variance,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,-0.01634999999999999,0.07370911942028816,-0.06486250000000005,0.029977187500000068,8,0.5546875,1.0
lira_online_fixed_variance,memguard,stress-repetition,structural_difference_in_differences,0.0024624999999999925,0.042178292910656674,-0.02091250000000003,0.03285000000000002,8,0.921875,1.0
loss,dp_qml,repetition-low,structural_difference_in_differences,-0.03507562500000002,0.017091327257141607,-0.04668706249999997,-0.024656250000000095,8,0.0078125,1.0
loss,dynanoise,repetition-low,structural_difference_in_differences,-0.005576250000000067,0.007779835083635854,-0.010517609375000054,-0.0004972968750000639,8,0.09375,1.0
loss,hamp_full,repetition-low,structural_difference_in_differences,-0.004019374999999999,0.015088136881456613,-0.01390817187500002,0.005628125000000012,8,0.46875,1.0
loss,hamp_output,repetition-low,structural_difference_in_differences,-0.0027268749999999897,0.027846485664070605,-0.021266812500000034,0.014288906250000049,8,0.7734375,1.0
loss,hamp_train,repetition-low,structural_difference_in_differences,0.006626250000000028,0.012310272931290209,-0.000910640624999909,0.014994750000000013,8,0.21875,1.0
loss,l2,repetition-low,structural_difference_in_differences,-0.010923124999999999,0.00847901735272769,-0.016083828125,-0.005138531250000001,8,0.0234375,1.0
loss,lattice_round,repetition-low,structural_difference_in_differences,-0.0011656250000000243,0.0011442509636688124,-0.001971390624999973,-0.0004981250000000437,8,0.0234375,1.0
loss,logitguard_continuous,repetition-low,structural_difference_in_differences,0.003235624999999992,0.01636017713785948,-0.008221249999999972,0.01315584374999989,8,0.5859375,1.0
loss,logitguard_quantized,repetition-low,structural_difference_in_differences,0.0031337500000000046,0.016176823312999352,-0.007738124999999964,0.01292062499999997,8,0.6171875,1.0
loss,measurementguard_continuous,repetition-low,structural_difference_in_differences,-0.012667499999999991,0.01917862556523355,-0.024684531250000006,-0.0002012499999999931,8,0.1015625,1.0
loss,memgq_lattice,repetition-low,structural_difference_in_differences,-0.019638124999999992,0.017930868224039165,-0.03101821875000001,-0.00764423437499997,8,0.0234375,1.0
loss,memgq_lattice_sticky,repetition-low,structural_difference_in_differences,-0.009610000000000028,0.01863090059934993,-0.021085000000000027,0.0028501875000000163,8,0.1875,1.0
loss,memguard,repetition-low,structural_difference_in_differences,0.000708124999999997,0.004916236901112137,-0.002569999999999968,0.003751249999999956,8,0.7265625,1.0
loss,dp_qml,stress-low,structural_difference_in_differences,-0.05767875,0.014095627171472105,-0.06498812500000009,-0.04752125000000001,8,0.0078125,1.0
loss,dynanoise,stress-low,structural_difference_in_differences,-0.010178125000000003,0.010597664816060686,-0.017312718749999966,-0.003733046875000099,8,0.0078125,1.0
loss,hamp_full,stress-low,structural_difference_in_differences,-0.0017649999999999819,0.024499354656223774,-0.017140000000000058,0.014133750000000112,8,0.828125,1.0
loss,hamp_output,stress-low,structural_difference_in_differences,0.006286250000000007,0.020594657550997472,-0.007468734375000011,0.018947890624999953,8,0.390625,1.0
loss,hamp_train,stress-low,structural_difference_in_differences,0.006650000000000031,0.01621692524141719,-0.004073124999999983,0.016942625000000024,8,0.2734375,1.0
loss,l2,stress-low,structural_difference_in_differences,-0.016424374999999956,0.013323208385986749,-0.024901249999999944,-0.007635624999999965,8,0.0234375,1.0
loss,lattice_round,stress-low,structural_difference_in_differences,5.812500000001303e-05,0.0008758054965898634,-0.0005406249999999346,0.0006025156249999499,8,0.859375,1.0
loss,logitguard_continuous,stress-low,structural_difference_in_differences,-0.004058124999999968,0.010615687158130034,-0.010817015625000058,0.0029987500000001055,8,0.2578125,1.0
loss,logitguard_quantized,stress-low,structural_difference_in_differences,-0.003812499999999941,0.01018239236553543,-0.010096328124999946,0.00325412500000005,8,0.3125,1.0
loss,measurementguard_continuous,stress-low,structural_difference_in_differences,-0.01369,0.019986436829581615,-0.02785125,-0.0015912187500000494,8,0.09375,1.0
loss,memgq_lattice,stress-low,structural_difference_in_differences,-0.014478750000000012,0.021860381605282475,-0.029203750000000035,-0.0008936562499999455,8,0.09375,1.0
loss,memgq_lattice_sticky,stress-low,structural_difference_in_differences,-0.0031949999999999965,0.022385942495873872,-0.017853125000000004,0.010683749999999985,8,0.6953125,1.0
loss,memguard,stress-low,structural_difference_in_differences,0.0025018750000000214,0.004561772789403559,-8.631250000000213e-05,0.005728359375000038,8,0.1328125,1.0
loss,dp_qml,stress-repetition,structural_difference_in_differences,-0.02260312499999998,0.018335094556906836,-0.034722015625000026,-0.010728468750000006,8,0.0078125,1.0
loss,dynanoise,stress-repetition,structural_difference_in_differences,-0.004601874999999936,0.007953858873662688,-0.010036343749999916,0.00020750000000005486,8,0.171875,1.0
loss,hamp_full,stress-repetition,structural_difference_in_differences,0.0022543750000000168,0.012793002394585093,-0.005463750000000031,0.010892500000000097,8,0.6640625,1.0
loss,hamp_output,stress-repetition,structural_difference_in_differences,0.009013124999999997,0.03096427237703612,-0.010341640624999942,0.02923749999999993,8,0.4609375,1.0
loss,hamp_train,stress-repetition,structural_difference_in_differences,2.3750000000002935e-05,0.014702165231692984,-0.008785624999999991,0.010209375000000118,8,0.9921875,1.0
loss,l2,stress-repetition,structural_difference_in_differences,-0.0055012499999999576,0.01324506532098434,-0.014170093749999934,0.002974062500000047,8,0.2734375,1.0
loss,lattice_round,stress-repetition,structural_difference_in_differences,0.0012237500000000373,0.0008007797539184476,0.0007312500000000721,0.0017675000000000052,8,0.0078125,1.0
loss,logitguard_continuous,stress-repetition,structural_difference_in_differences,-0.00729374999999996,0.017436908259288897,-0.019051249999999978,0.003520187500000006,8,0.265625,1.0
loss,logitguard_quantized,stress-repetition,structural_difference_in_differences,-0.0069462499999999455,0.016323150245236697,-0.01773437499999997,0.003273843750000058,8,0.265625,1.0
loss,measurementguard_continuous,stress-repetition,structural_difference_in_differences,-0.0010225000000000095,0.030625599819198834,-0.020113750000000014,0.0196477812499999,8,0.9375,1.0
loss,memgq_lattice,stress-repetition,structural_difference_in_differences,0.00515937499999998,0.03547908885501631,-0.017866171874999937,0.027849374999999954,8,0.6796875,1.0
loss,memgq_lattice_sticky,stress-repetition,structural_difference_in_differences,0.006415000000000032,0.032156890952240405,-0.014951874999999906,0.026467515624999993,8,0.59375,1.0
loss,memguard,stress-repetition,structural_difference_in_differences,0.0017937500000000245,0.006196613562491756,-0.0017731249999999449,0.006234390624999945,8,0.5,1.0
margin,dp_qml,repetition-low,structural_difference_in_differences,-0.02881187500000002,0.026071485783939207,-0.04642878125000004,-0.01305062500000001,8,0.0078125,1.0
margin,dynanoise,repetition-low,structural_difference_in_differences,-0.013355624999999989,0.018719945329113533,-0.025424609374999973,-0.0015918749999999926,8,0.09375,1.0
margin,hamp_full,repetition-low,structural_difference_in_differences,-0.01886750000000003,0.028087544138181424,-0.036666156250000054,-0.0004525000000000015,8,0.109375,1.0
margin,hamp_output,repetition-low,structural_difference_in_differences,-0.01945125000000006,0.032110948038458396,-0.04070403125000008,0.0009027187499999696,8,0.1328125,1.0
margin,hamp_train,repetition-low,structural_difference_in_differences,0.00722562500000002,0.016693296652399107,-0.0036562499999999794,0.0182475,8,0.2734375,1.0
