effective_defense,attack,outcome,contrast,mean_difference,sd_across_paired_blocks,ci95_low,ci95_high,paired_blocks
measurementguard_continuous,maximum_probability,auc,high-low,-0.025025000000000006,0.044116087390731556,-0.06132499999999995,0.010699999999999932,4
measurementguard_continuous,nearby_query_logistic_q32,auc,high-low,-0.02414999999999995,0.036668469652641165,-0.05437499999999998,0.009775000000000061,4
memgq_lattice,confidence,auc,high-low,0.004099999999999951,0.10234786270362468,-0.0906375000000001,0.07484999999999997,4
memgq_lattice,correctness,auc,high-low,-0.005000000000000018,0.03763863263545411,-0.04250000000000008,0.020000000000000018,4
memgq_lattice,entropy,auc,high-low,0.01643750000000002,0.02026587340826936,0.002000000000000085,0.03496250000000001,4
memgq_lattice,global_true_class_log_odds,auc,high-low,-0.00331250000000001,0.02076119677828494,-0.018050000000000038,0.015612500000000043,4
memgq_lattice,learned_pv_stats_logistic,auc,high-low,-0.028925000000000006,0.05751438225928076,-0.05937500000000007,0.0284625,4
memgq_lattice,lira_offline,auc,high-low,0.026474999999999985,0.03984339133825497,-0.0068999999999999895,0.05984999999999996,4
memgq_lattice,lira_offline_fixed_variance,auc,high-low,0.016599999999999962,0.05033309050714055,-0.015750000000000042,0.06429999999999998,4
memgq_lattice,lira_online,auc,high-low,0.03397499999999995,0.030207545966750265,0.01369999999999999,0.0643749999999999,4
memgq_lattice,lira_online_fixed_variance,auc,high-low,0.04735000000000003,0.04993131949655112,0.013300000000000006,0.093975,4
memgq_lattice,loss,auc,high-low,0.004099999999999951,0.10234786270362468,-0.0906375000000001,0.07484999999999997,4
memgq_lattice,margin,auc,high-low,0.01643750000000002,0.02026587340826936,0.002000000000000085,0.03496250000000001,4
memgq_lattice,maximum_probability,auc,high-low,0.01643750000000002,0.02026587340826936,0.002000000000000085,0.03496250000000001,4
memgq_lattice,nearby_query_logistic_q32,auc,high-low,-0.025399999999999992,0.033974500241602784,-0.0542,0.003400000000000014,4
memgq_lattice_sticky,confidence,auc,high-low,-0.012925000000000034,0.08642253274850643,-0.09380000000000002,0.053449999999999956,4
memgq_lattice_sticky,correctness,auc,high-low,-0.0037499999999999895,0.03145764348029486,-0.03500000000000007,0.016250000000000042,4
memgq_lattice_sticky,entropy,auc,high-low,-0.005025000000000002,0.026714493569346704,-0.02788750000000001,0.015024999999999983,4
memgq_lattice_sticky,global_true_class_log_odds,auc,high-low,-0.035662500000000055,0.06747272751514745,-0.09262500000000007,0.021299999999999958,4
memgq_lattice_sticky,label_only_hsj,auc,high-low,-1.3877787807814457e-17,0.04695964579650626,-0.032499999999999946,0.04343749999999996,4
