effective_defense,structural_role,outcome,count,mean,std
hamp_train,low,runtime_seconds,4,6.358680845267372,0.1099335606219294
hamp_train,low,attack_runtime_seconds,4,0.9498372172529344,0.014639391978828471
hamp_train,low,utility_runtime_seconds,4,5.408843628014438,0.09576946199736844
hamp_train,low,records_per_second,4,369.8511506860518,6.502625086987336
hamp_train,low,mean_l1_probability_distortion,4,0.0,0.0
l2,high,accuracy,4,0.6151249999999999,0.1974860227121572
l2,high,balanced_accuracy,4,0.585439550067089,0.03309681032055311
l2,high,task_roc_auc,4,0.6484703094232657,0.01841225005945454
l2,high,task_average_precision,4,0.36149943460266354,0.03869845601044093
l2,high,minority_class_recall,4,0.5322398190045249,0.30763338425246517
l2,high,minimum_class_recall,4,0.34364889433604984,0.19596593372571655
l2,high,predicted_minority_fraction,4,0.399125,0.33108568251536735
l2,high,prediction_collapse,4,0.0,0.0
l2,high,nll,4,0.52113376557827,0.01456119532295392
l2,high,mean_entropy,4,0.4623044356703758,0.020316973880680753
l2,high,runtime_seconds,4,9.336295709741535,0.6896521686058381
l2,high,attack_runtime_seconds,4,1.4703817935078405,0.19970702360370937
l2,high,utility_runtime_seconds,4,7.865913916233694,0.5085861692299984
l2,high,records_per_second,4,255.04345703584136,16.144193184361534
l2,high,mean_l1_probability_distortion,4,0.0,0.0
l2,low,accuracy,4,0.5535,0.06423135267660698
l2,low,balanced_accuracy,4,0.5855902102126522,0.01623755193702369
l2,low,task_roc_auc,4,0.6198162018831429,0.022562961119198168
l2,low,task_average_precision,4,0.31642095589275776,0.022482481935328074
l2,low,minority_class_recall,4,0.6430995475113123,0.1557461308835772
l2,low,minimum_class_recall,4,0.4751486997484883,0.0776549636526103
l2,low,predicted_minority_fraction,4,0.50975,0.13269608132872654
l2,low,prediction_collapse,4,0.0,0.0
l2,low,nll,4,0.5201432853937149,0.008802830446737612
l2,low,mean_entropy,4,0.4959200546145439,0.024670793903789213
l2,low,runtime_seconds,4,7.165948026551632,0.8879177469981433
l2,low,attack_runtime_seconds,4,1.110748186300043,0.14068418199914468
l2,low,utility_runtime_seconds,4,6.055199840251589,0.7493537889478507
l2,low,records_per_second,4,334.1312489215446,41.352421383449645
l2,low,mean_l1_probability_distortion,4,0.0,0.0
lattice_round,high,accuracy,4,0.77025,0.01274427976257063
lattice_round,high,balanced_accuracy,4,0.563259109311741,0.016058287623687852
lattice_round,high,task_roc_auc,4,0.6492517454794695,0.017980790373845885
lattice_round,high,task_average_precision,4,0.349561525810804,0.03672357550970379
lattice_round,high,minority_class_recall,4,0.1923076923076923,0.04967081085995508
lattice_round,high,minimum_class_recall,4,0.1923076923076923,0.04967081085995508
lattice_round,high,predicted_minority_fraction,4,0.09375,0.029761552378866265
lattice_round,high,prediction_collapse,4,0.0,0.0
lattice_round,high,nll,4,0.5514236837625504,0.021585322411817275
lattice_round,high,mean_entropy,4,0.4241456985473633,0.027072121989812924
lattice_round,high,runtime_seconds,4,9.200457742786966,0.6839027972469363
lattice_round,high,attack_runtime_seconds,4,1.37226315177395,0.10240670465167448
lattice_round,high,utility_runtime_seconds,4,7.828194591013016,0.5816169150896671
lattice_round,high,records_per_second,4,256.6225719809103,20.393174155304184
lattice_round,high,mean_l1_probability_distortion,4,0.011498848674818873,0.001486314597473759
lattice_round,low,accuracy,4,0.775,0.006258327785172853
lattice_round,low,balanced_accuracy,4,0.5081690472179787,0.013552576331380878
lattice_round,low,task_roc_auc,4,0.6395969714043412,0.043203762855734164
lattice_round,low,task_average_precision,4,0.33336554300894605,0.05214842242954529
