effective_defense,structural_role,outcome,count,mean,std
memguard,low,minority_class_recall,1,0.03619909502262444,
memguard,low,minimum_class_recall,1,0.03619909502262444,
memguard,low,predicted_minority_fraction,1,0.0115,
memguard,low,prediction_collapse,1,0.0,
memguard,low,nll,1,0.5086030960083008,
memguard,low,mean_entropy,1,0.4994462728500366,
memguard,low,runtime_seconds,1,266.56937315897085,
memguard,low,attack_runtime_seconds,1,34.08820752392057,
memguard,low,utility_runtime_seconds,1,232.48116563505027,
memguard,low,records_per_second,1,8.602847437282755,
memguard,low,mean_l1_probability_distortion,1,0.10971649736166,
none,high,accuracy,1,0.7685,
none,high,balanced_accuracy,1,0.6002198549015736,
none,high,task_roc_auc,1,0.6954878920068077,
none,high,task_average_precision,1,0.392593586370912,
none,high,minority_class_recall,1,0.2986425339366516,
none,high,minimum_class_recall,1,0.2986425339366516,
none,high,predicted_minority_fraction,1,0.1425,
none,high,prediction_collapse,1,0.0,
none,high,nll,1,0.5107808709144592,
none,high,mean_entropy,1,0.44684988260269165,
none,high,runtime_seconds,1,8.246873139054514,
none,high,attack_runtime_seconds,1,1.2218154900474474,
none,high,utility_runtime_seconds,1,7.025057649007067,
none,high,records_per_second,1,284.6951726129512,
none,high,mean_l1_probability_distortion,1,0.0,
none,low,accuracy,1,0.7835,
none,low,balanced_accuracy,1,0.5158530776781929,
none,low,task_roc_auc,1,0.6969327772582322,
none,low,task_average_precision,1,0.41072634416830045,
none,low,minority_class_recall,1,0.03619909502262444,
none,low,minimum_class_recall,1,0.03619909502262444,
none,low,predicted_minority_fraction,1,0.0115,
none,low,prediction_collapse,1,0.0,
none,low,nll,1,0.48652973771095276,
none,low,mean_entropy,1,0.4957127869129181,
none,low,runtime_seconds,1,5.580884519033134,
none,low,attack_runtime_seconds,1,0.8316219979897141,
none,low,utility_runtime_seconds,1,4.74926252104342,
none,low,records_per_second,1,421.118013825986,
none,low,mean_l1_probability_distortion,1,0.0,
