effective_defense,structural_role,attack,outcome,count,mean,std
measurementguard_continuous,low,entropy,tpr_at_5_fpr,1,0.14,
measurementguard_continuous,low,entropy,tpr_at_10_fpr,1,0.18,
measurementguard_continuous,low,global_true_class_log_odds,auc,1,0.4831,
measurementguard_continuous,low,global_true_class_log_odds,balanced_accuracy,1,0.525,
measurementguard_continuous,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.01,
measurementguard_continuous,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
measurementguard_continuous,low,learned_pv_stats_logistic,auc,1,0.5655,
measurementguard_continuous,low,learned_pv_stats_logistic,balanced_accuracy,1,0.515,
measurementguard_continuous,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.13,
measurementguard_continuous,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.23,
measurementguard_continuous,low,lira_offline,auc,1,0.4824,
measurementguard_continuous,low,lira_offline,balanced_accuracy,1,0.455,
measurementguard_continuous,low,lira_offline,tpr_at_5_fpr,1,0.09,
measurementguard_continuous,low,lira_offline,tpr_at_10_fpr,1,0.14,
measurementguard_continuous,low,lira_offline_fixed_variance,auc,1,0.4991,
measurementguard_continuous,low,lira_offline_fixed_variance,balanced_accuracy,1,0.48,
measurementguard_continuous,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.1,
measurementguard_continuous,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.12,
measurementguard_continuous,low,lira_online,auc,1,0.4412,
measurementguard_continuous,low,lira_online,balanced_accuracy,1,0.455,
measurementguard_continuous,low,lira_online,tpr_at_5_fpr,1,0.14,
measurementguard_continuous,low,lira_online,tpr_at_10_fpr,1,0.17,
measurementguard_continuous,low,lira_online_fixed_variance,auc,1,0.47209999999999996,
measurementguard_continuous,low,lira_online_fixed_variance,balanced_accuracy,1,0.505,
measurementguard_continuous,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.09,
measurementguard_continuous,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.15,
measurementguard_continuous,low,loss,auc,1,0.471,
measurementguard_continuous,low,loss,balanced_accuracy,1,0.4649999999999999,
measurementguard_continuous,low,loss,tpr_at_5_fpr,1,0.02,
measurementguard_continuous,low,loss,tpr_at_10_fpr,1,0.09,
measurementguard_continuous,low,margin,auc,1,0.5579999999999999,
measurementguard_continuous,low,margin,balanced_accuracy,1,0.54,
measurementguard_continuous,low,margin,tpr_at_5_fpr,1,0.14,
measurementguard_continuous,low,margin,tpr_at_10_fpr,1,0.18,
measurementguard_continuous,low,maximum_probability,auc,1,0.5579999999999999,
measurementguard_continuous,low,maximum_probability,balanced_accuracy,1,0.54,
measurementguard_continuous,low,maximum_probability,tpr_at_5_fpr,1,0.14,
measurementguard_continuous,low,maximum_probability,tpr_at_10_fpr,1,0.18,
measurementguard_continuous,low,nearby_query_logistic_q32,auc,1,0.5399,
measurementguard_continuous,low,nearby_query_logistic_q32,balanced_accuracy,1,0.49,
measurementguard_continuous,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.15,
measurementguard_continuous,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.17,
memgq_lattice,high,confidence,auc,1,0.4612,
memgq_lattice,high,confidence,balanced_accuracy,1,0.495,
memgq_lattice,high,confidence,tpr_at_5_fpr,1,0.07,
memgq_lattice,high,confidence,tpr_at_10_fpr,1,0.12,
memgq_lattice,high,correctness,auc,1,0.51,
memgq_lattice,high,correctness,balanced_accuracy,1,0.51,
memgq_lattice,high,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice,high,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice,high,entropy,auc,1,0.4863,
memgq_lattice,high,entropy,balanced_accuracy,1,0.51,
memgq_lattice,high,entropy,tpr_at_5_fpr,1,0.08,
memgq_lattice,high,entropy,tpr_at_10_fpr,1,0.15,
memgq_lattice,high,global_true_class_log_odds,auc,1,0.5181,
memgq_lattice,high,global_true_class_log_odds,balanced_accuracy,1,0.525,
memgq_lattice,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.06,
memgq_lattice,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.11,
memgq_lattice,high,learned_pv_stats_logistic,auc,1,0.4937,
memgq_lattice,high,learned_pv_stats_logistic,balanced_accuracy,1,0.47,
memgq_lattice,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.09,
memgq_lattice,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.14,
memgq_lattice,high,lira_offline,auc,1,0.4956,
memgq_lattice,high,lira_offline,balanced_accuracy,1,0.525,
memgq_lattice,high,lira_offline,tpr_at_5_fpr,1,0.05,
memgq_lattice,high,lira_offline,tpr_at_10_fpr,1,0.11,
memgq_lattice,high,lira_offline_fixed_variance,auc,1,0.4979,
memgq_lattice,high,lira_offline_fixed_variance,balanced_accuracy,1,0.51,
memgq_lattice,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.07,
memgq_lattice,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.08,
memgq_lattice,high,lira_online,auc,1,0.5546,
memgq_lattice,high,lira_online,balanced_accuracy,1,0.535,
memgq_lattice,high,lira_online,tpr_at_5_fpr,1,0.1,
memgq_lattice,high,lira_online,tpr_at_10_fpr,1,0.15,
memgq_lattice,high,lira_online_fixed_variance,auc,1,0.5745,
memgq_lattice,high,lira_online_fixed_variance,balanced_accuracy,1,0.55,
memgq_lattice,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.1,
memgq_lattice,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.16,
memgq_lattice,high,loss,auc,1,0.4612,
memgq_lattice,high,loss,balanced_accuracy,1,0.495,
memgq_lattice,high,loss,tpr_at_5_fpr,1,0.07,
memgq_lattice,high,loss,tpr_at_10_fpr,1,0.12,
memgq_lattice,high,margin,auc,1,0.4863,
memgq_lattice,high,margin,balanced_accuracy,1,0.51,
memgq_lattice,high,margin,tpr_at_5_fpr,1,0.08,
memgq_lattice,high,margin,tpr_at_10_fpr,1,0.15,
memgq_lattice,high,maximum_probability,auc,1,0.4863,
memgq_lattice,high,maximum_probability,balanced_accuracy,1,0.51,
memgq_lattice,high,maximum_probability,tpr_at_5_fpr,1,0.08,
memgq_lattice,high,maximum_probability,tpr_at_10_fpr,1,0.15,
memgq_lattice,high,nearby_query_logistic_q32,auc,1,0.498,
memgq_lattice,high,nearby_query_logistic_q32,balanced_accuracy,1,0.46499999999999997,
memgq_lattice,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.1,
memgq_lattice,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.16,
memgq_lattice,low,confidence,auc,1,0.5138999999999999,
memgq_lattice,low,confidence,balanced_accuracy,1,0.495,
memgq_lattice,low,confidence,tpr_at_5_fpr,1,0.11,
memgq_lattice,low,confidence,tpr_at_10_fpr,1,0.14,
memgq_lattice,low,correctness,auc,1,0.5,
memgq_lattice,low,correctness,balanced_accuracy,1,0.5,
memgq_lattice,low,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice,low,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice,low,entropy,auc,1,0.479,
memgq_lattice,low,entropy,balanced_accuracy,1,0.5,
memgq_lattice,low,entropy,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,entropy,tpr_at_10_fpr,1,0.13,
memgq_lattice,low,global_true_class_log_odds,auc,1,0.46159999999999995,
memgq_lattice,low,global_true_class_log_odds,balanced_accuracy,1,0.45499999999999996,
memgq_lattice,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.04,
memgq_lattice,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
memgq_lattice,low,learned_pv_stats_logistic,auc,1,0.4913,
memgq_lattice,low,learned_pv_stats_logistic,balanced_accuracy,1,0.495,
memgq_lattice,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.09,
memgq_lattice,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.15,
memgq_lattice,low,lira_offline,auc,1,0.5019,
memgq_lattice,low,lira_offline,balanced_accuracy,1,0.5,
memgq_lattice,low,lira_offline,tpr_at_5_fpr,1,0.05,
memgq_lattice,low,lira_offline,tpr_at_10_fpr,1,0.1,
memgq_lattice,low,lira_offline_fixed_variance,auc,1,0.5077,
memgq_lattice,low,lira_offline_fixed_variance,balanced_accuracy,1,0.48500000000000004,
memgq_lattice,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.05,
memgq_lattice,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.09,
memgq_lattice,low,lira_online,auc,1,0.5198,
memgq_lattice,low,lira_online,balanced_accuracy,1,0.515,
memgq_lattice,low,lira_online,tpr_at_5_fpr,1,0.02,
memgq_lattice,low,lira_online,tpr_at_10_fpr,1,0.07,
memgq_lattice,low,lira_online_fixed_variance,auc,1,0.5178,
memgq_lattice,low,lira_online_fixed_variance,balanced_accuracy,1,0.545,
memgq_lattice,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.07,
memgq_lattice,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.1,
memgq_lattice,low,loss,auc,1,0.5138999999999999,
memgq_lattice,low,loss,balanced_accuracy,1,0.495,
memgq_lattice,low,loss,tpr_at_5_fpr,1,0.11,
memgq_lattice,low,loss,tpr_at_10_fpr,1,0.14,
memgq_lattice,low,margin,auc,1,0.479,
memgq_lattice,low,margin,balanced_accuracy,1,0.5,
memgq_lattice,low,margin,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,margin,tpr_at_10_fpr,1,0.13,
memgq_lattice,low,maximum_probability,auc,1,0.479,
memgq_lattice,low,maximum_probability,balanced_accuracy,1,0.5,
memgq_lattice,low,maximum_probability,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,maximum_probability,tpr_at_10_fpr,1,0.13,
memgq_lattice,low,nearby_query_logistic_q32,auc,1,0.459,
memgq_lattice,low,nearby_query_logistic_q32,balanced_accuracy,1,0.5,
memgq_lattice,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.07,
memgq_lattice,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.08,
memgq_lattice_sticky,high,confidence,auc,1,0.4718,
memgq_lattice_sticky,high,confidence,balanced_accuracy,1,0.49,
memgq_lattice_sticky,high,confidence,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,confidence,tpr_at_10_fpr,1,0.14,
memgq_lattice_sticky,high,correctness,auc,1,0.51,
memgq_lattice_sticky,high,correctness,balanced_accuracy,1,0.51,
memgq_lattice_sticky,high,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice_sticky,high,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice_sticky,high,entropy,auc,1,0.4889,
memgq_lattice_sticky,high,entropy,balanced_accuracy,1,0.49,
memgq_lattice_sticky,high,entropy,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,high,entropy,tpr_at_10_fpr,1,0.16,
memgq_lattice_sticky,high,global_true_class_log_odds,auc,1,0.552,
memgq_lattice_sticky,high,global_true_class_log_odds,balanced_accuracy,1,0.5549999999999999,
memgq_lattice_sticky,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.16,
memgq_lattice_sticky,high,label_only_hsj,auc,1,0.3975,
memgq_lattice_sticky,high,label_only_hsj,balanced_accuracy,1,0.475,
memgq_lattice_sticky,high,label_only_hsj,tpr_at_5_fpr,1,0.1,
memgq_lattice_sticky,high,label_only_hsj,tpr_at_10_fpr,1,0.1,
memgq_lattice_sticky,high,learned_pv_stats_logistic,auc,1,0.4912999999999999,
memgq_lattice_sticky,high,learned_pv_stats_logistic,balanced_accuracy,1,0.51,
memgq_lattice_sticky,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.12,
memgq_lattice_sticky,high,lira_offline,auc,1,0.5232,
memgq_lattice_sticky,high,lira_offline,balanced_accuracy,1,0.52,
memgq_lattice_sticky,high,lira_offline,tpr_at_5_fpr,1,0.05,
memgq_lattice_sticky,high,lira_offline,tpr_at_10_fpr,1,0.09,
memgq_lattice_sticky,high,lira_offline_fixed_variance,auc,1,0.5322,
memgq_lattice_sticky,high,lira_offline_fixed_variance,balanced_accuracy,1,0.525,
memgq_lattice_sticky,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.06,
memgq_lattice_sticky,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.09,
memgq_lattice_sticky,high,lira_online,auc,1,0.5145,
memgq_lattice_sticky,high,lira_online,balanced_accuracy,1,0.52,
memgq_lattice_sticky,high,lira_online,tpr_at_5_fpr,1,0.09,
memgq_lattice_sticky,high,lira_online,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,high,lira_online_fixed_variance,auc,1,0.5529,
memgq_lattice_sticky,high,lira_online_fixed_variance,balanced_accuracy,1,0.52,
memgq_lattice_sticky,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.09,
memgq_lattice_sticky,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.14,
memgq_lattice_sticky,high,loss,auc,1,0.4718,
memgq_lattice_sticky,high,loss,balanced_accuracy,1,0.49,
memgq_lattice_sticky,high,loss,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,loss,tpr_at_10_fpr,1,0.14,
memgq_lattice_sticky,high,margin,auc,1,0.4889,
memgq_lattice_sticky,high,margin,balanced_accuracy,1,0.49,
memgq_lattice_sticky,high,margin,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,high,margin,tpr_at_10_fpr,1,0.16,
memgq_lattice_sticky,high,maximum_probability,auc,1,0.4889,
memgq_lattice_sticky,high,maximum_probability,balanced_accuracy,1,0.49,
memgq_lattice_sticky,high,maximum_probability,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,high,maximum_probability,tpr_at_10_fpr,1,0.16,
memgq_lattice_sticky,high,nearby_query_logistic_q32,auc,1,0.47219999999999995,
memgq_lattice_sticky,high,nearby_query_logistic_q32,balanced_accuracy,1,0.455,
memgq_lattice_sticky,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.05,
memgq_lattice_sticky,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.06,
memgq_lattice_sticky,low,confidence,auc,1,0.5084,
memgq_lattice_sticky,low,confidence,balanced_accuracy,1,0.505,
memgq_lattice_sticky,low,confidence,tpr_at_5_fpr,1,0.1,
memgq_lattice_sticky,low,confidence,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,correctness,auc,1,0.5,
memgq_lattice_sticky,low,correctness,balanced_accuracy,1,0.5,
memgq_lattice_sticky,low,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice_sticky,low,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice_sticky,low,entropy,auc,1,0.4758,
memgq_lattice_sticky,low,entropy,balanced_accuracy,1,0.485,
memgq_lattice_sticky,low,entropy,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,low,entropy,tpr_at_10_fpr,1,0.11,
memgq_lattice_sticky,low,global_true_class_log_odds,auc,1,0.46809999999999996,
memgq_lattice_sticky,low,global_true_class_log_odds,balanced_accuracy,1,0.44499999999999995,
memgq_lattice_sticky,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.03,
memgq_lattice_sticky,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
memgq_lattice_sticky,low,label_only_hsj,auc,1,0.5812499999999999,
memgq_lattice_sticky,low,label_only_hsj,balanced_accuracy,1,0.5,
memgq_lattice_sticky,low,label_only_hsj,tpr_at_5_fpr,1,0.0,
memgq_lattice_sticky,low,label_only_hsj,tpr_at_10_fpr,1,0.0,
memgq_lattice_sticky,low,learned_pv_stats_logistic,auc,1,0.475,
memgq_lattice_sticky,low,learned_pv_stats_logistic,balanced_accuracy,1,0.48,
memgq_lattice_sticky,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.09,
memgq_lattice_sticky,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.12,
memgq_lattice_sticky,low,lira_offline,auc,1,0.5117,
memgq_lattice_sticky,low,lira_offline,balanced_accuracy,1,0.505,
memgq_lattice_sticky,low,lira_offline,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,low,lira_offline,tpr_at_10_fpr,1,0.14,
memgq_lattice_sticky,low,lira_offline_fixed_variance,auc,1,0.5181,
memgq_lattice_sticky,low,lira_offline_fixed_variance,balanced_accuracy,1,0.535,
memgq_lattice_sticky,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.06,
memgq_lattice_sticky,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.11,
memgq_lattice_sticky,low,lira_online,auc,1,0.4525,
memgq_lattice_sticky,low,lira_online,balanced_accuracy,1,0.505,
memgq_lattice_sticky,low,lira_online,tpr_at_5_fpr,1,0.09,
memgq_lattice_sticky,low,lira_online,tpr_at_10_fpr,1,0.16,
memgq_lattice_sticky,low,lira_online_fixed_variance,auc,1,0.44329999999999997,
memgq_lattice_sticky,low,lira_online_fixed_variance,balanced_accuracy,1,0.42500000000000004,
memgq_lattice_sticky,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.06,
memgq_lattice_sticky,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,loss,auc,1,0.5084,
memgq_lattice_sticky,low,loss,balanced_accuracy,1,0.505,
memgq_lattice_sticky,low,loss,tpr_at_5_fpr,1,0.1,
memgq_lattice_sticky,low,loss,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,margin,auc,1,0.4758,
memgq_lattice_sticky,low,margin,balanced_accuracy,1,0.485,
memgq_lattice_sticky,low,margin,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,low,margin,tpr_at_10_fpr,1,0.11,
memgq_lattice_sticky,low,maximum_probability,auc,1,0.4758,
memgq_lattice_sticky,low,maximum_probability,balanced_accuracy,1,0.485,
memgq_lattice_sticky,low,maximum_probability,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,low,maximum_probability,tpr_at_10_fpr,1,0.11,
memgq_lattice_sticky,low,nearby_query_logistic_q32,auc,1,0.4757,
memgq_lattice_sticky,low,nearby_query_logistic_q32,balanced_accuracy,1,0.5,
memgq_lattice_sticky,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.1,
memguard,high,confidence,auc,1,0.5453,
memguard,high,confidence,balanced_accuracy,1,0.53,
memguard,high,confidence,tpr_at_5_fpr,1,0.06,
memguard,high,confidence,tpr_at_10_fpr,1,0.08,
memguard,high,correctness,auc,1,0.51,
memguard,high,correctness,balanced_accuracy,1,0.51,
memguard,high,correctness,tpr_at_5_fpr,1,0.0,
memguard,high,correctness,tpr_at_10_fpr,1,0.0,
memguard,high,entropy,auc,1,0.5191,
memguard,high,entropy,balanced_accuracy,1,0.505,
memguard,high,entropy,tpr_at_5_fpr,1,0.06,
memguard,high,entropy,tpr_at_10_fpr,1,0.08,
memguard,high,global_true_class_log_odds,auc,1,0.5994999999999999,
memguard,high,global_true_class_log_odds,balanced_accuracy,1,0.6,
memguard,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.05,
memguard,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.13,
memguard,high,learned_pv_stats_logistic,auc,1,0.5321,
memguard,high,learned_pv_stats_logistic,balanced_accuracy,1,0.5249999999999999,
memguard,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.06,
memguard,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.08,
memguard,high,lira_offline,auc,1,0.5509,
memguard,high,lira_offline,balanced_accuracy,1,0.53,
memguard,high,lira_offline,tpr_at_5_fpr,1,0.09,
memguard,high,lira_offline,tpr_at_10_fpr,1,0.22,
memguard,high,lira_offline_fixed_variance,auc,1,0.5539000000000001,
memguard,high,lira_offline_fixed_variance,balanced_accuracy,1,0.52,
memguard,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.09,
memguard,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.2,
memguard,high,lira_online,auc,1,0.5741,
memguard,high,lira_online,balanced_accuracy,1,0.54,
memguard,high,lira_online,tpr_at_5_fpr,1,0.02,
memguard,high,lira_online,tpr_at_10_fpr,1,0.1,
memguard,high,lira_online_fixed_variance,auc,1,0.618,
memguard,high,lira_online_fixed_variance,balanced_accuracy,1,0.5650000000000001,
memguard,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.1,
memguard,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.2,
memguard,high,loss,auc,1,0.5453,
memguard,high,loss,balanced_accuracy,1,0.53,
memguard,high,loss,tpr_at_5_fpr,1,0.06,
memguard,high,loss,tpr_at_10_fpr,1,0.08,
memguard,high,margin,auc,1,0.5191,
memguard,high,margin,balanced_accuracy,1,0.505,
memguard,high,margin,tpr_at_5_fpr,1,0.06,
memguard,high,margin,tpr_at_10_fpr,1,0.08,
memguard,high,maximum_probability,auc,1,0.5191,
memguard,high,maximum_probability,balanced_accuracy,1,0.505,
memguard,high,maximum_probability,tpr_at_5_fpr,1,0.06,
memguard,high,maximum_probability,tpr_at_10_fpr,1,0.08,
memguard,low,confidence,auc,1,0.5171,
memguard,low,confidence,balanced_accuracy,1,0.51,
memguard,low,confidence,tpr_at_5_fpr,1,0.11,
memguard,low,confidence,tpr_at_10_fpr,1,0.11,
memguard,low,correctness,auc,1,0.5,
memguard,low,correctness,balanced_accuracy,1,0.5,
memguard,low,correctness,tpr_at_5_fpr,1,0.0,
memguard,low,correctness,tpr_at_10_fpr,1,0.0,
memguard,low,entropy,auc,1,0.5199,
memguard,low,entropy,balanced_accuracy,1,0.5,
memguard,low,entropy,tpr_at_5_fpr,1,0.13,
memguard,low,entropy,tpr_at_10_fpr,1,0.13,
memguard,low,global_true_class_log_odds,auc,1,0.5426,
memguard,low,global_true_class_log_odds,balanced_accuracy,1,0.545,
memguard,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.12,
memguard,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.23,
memguard,low,learned_pv_stats_logistic,auc,1,0.5108,
memguard,low,learned_pv_stats_logistic,balanced_accuracy,1,0.51,
memguard,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.14,
memguard,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.16,
memguard,low,lira_offline,auc,1,0.4742,
memguard,low,lira_offline,balanced_accuracy,1,0.515,
memguard,low,lira_offline,tpr_at_5_fpr,1,0.03,
memguard,low,lira_offline,tpr_at_10_fpr,1,0.1,
memguard,low,lira_offline_fixed_variance,auc,1,0.5207,
memguard,low,lira_offline_fixed_variance,balanced_accuracy,1,0.49,
memguard,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.07,
memguard,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.13,
memguard,low,lira_online,auc,1,0.5036,
memguard,low,lira_online,balanced_accuracy,1,0.48,
memguard,low,lira_online,tpr_at_5_fpr,1,0.1,
memguard,low,lira_online,tpr_at_10_fpr,1,0.18,
memguard,low,lira_online_fixed_variance,auc,1,0.5668,
memguard,low,lira_online_fixed_variance,balanced_accuracy,1,0.51,
memguard,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.06,
memguard,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.17,
memguard,low,loss,auc,1,0.5171,
memguard,low,loss,balanced_accuracy,1,0.51,
memguard,low,loss,tpr_at_5_fpr,1,0.11,
memguard,low,loss,tpr_at_10_fpr,1,0.11,
memguard,low,margin,auc,1,0.5199,
memguard,low,margin,balanced_accuracy,1,0.5,
memguard,low,margin,tpr_at_5_fpr,1,0.13,
memguard,low,margin,tpr_at_10_fpr,1,0.13,
memguard,low,maximum_probability,auc,1,0.5199,
memguard,low,maximum_probability,balanced_accuracy,1,0.5,
memguard,low,maximum_probability,tpr_at_5_fpr,1,0.13,
memguard,low,maximum_probability,tpr_at_10_fpr,1,0.13,
none,high,confidence,auc,1,0.5468,
none,high,confidence,balanced_accuracy,1,0.525,
none,high,confidence,tpr_at_5_fpr,1,0.14,
none,high,confidence,tpr_at_10_fpr,1,0.17,
none,high,correctness,auc,1,0.51,
none,high,correctness,balanced_accuracy,1,0.51,
none,high,correctness,tpr_at_5_fpr,1,0.0,
none,high,correctness,tpr_at_10_fpr,1,0.0,
none,high,entropy,auc,1,0.5253000000000001,
none,high,entropy,balanced_accuracy,1,0.5,
none,high,entropy,tpr_at_5_fpr,1,0.13,
none,high,entropy,tpr_at_10_fpr,1,0.16,
none,high,global_true_class_log_odds,auc,1,0.5903,
none,high,global_true_class_log_odds,balanced_accuracy,1,0.595,
none,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.13,
none,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.18,
none,high,label_only_hsj,auc,1,0.4,
none,high,label_only_hsj,balanced_accuracy,1,0.475,
none,high,label_only_hsj,tpr_at_5_fpr,1,0.1,
none,high,label_only_hsj,tpr_at_10_fpr,1,0.1,
none,high,learned_pv_stats_logistic,auc,1,0.533,
none,high,learned_pv_stats_logistic,balanced_accuracy,1,0.52,
none,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.14,
none,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.17,
none,high,lira_offline,auc,1,0.5113,
none,high,lira_offline,balanced_accuracy,1,0.46499999999999997,
none,high,lira_offline,tpr_at_5_fpr,1,0.06,
none,high,lira_offline,tpr_at_10_fpr,1,0.1,
none,high,lira_offline_fixed_variance,auc,1,0.44350000000000006,
none,high,lira_offline_fixed_variance,balanced_accuracy,1,0.45499999999999996,
none,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.01,
none,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.08,
none,high,lira_online,auc,1,0.5603,
none,high,lira_online,balanced_accuracy,1,0.545,
none,high,lira_online,tpr_at_5_fpr,1,0.07,
none,high,lira_online,tpr_at_10_fpr,1,0.11,
none,high,lira_online_fixed_variance,auc,1,0.3911,
none,high,lira_online_fixed_variance,balanced_accuracy,1,0.455,
none,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.01,
none,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.07,
none,high,loss,auc,1,0.5468,
none,high,loss,balanced_accuracy,1,0.525,
none,high,loss,tpr_at_5_fpr,1,0.14,
none,high,loss,tpr_at_10_fpr,1,0.17,
none,high,margin,auc,1,0.5253000000000001,
none,high,margin,balanced_accuracy,1,0.5,
none,high,margin,tpr_at_5_fpr,1,0.13,
none,high,margin,tpr_at_10_fpr,1,0.16,
none,high,maximum_probability,auc,1,0.5253000000000001,
none,high,maximum_probability,balanced_accuracy,1,0.5,
none,high,maximum_probability,tpr_at_5_fpr,1,0.13,
none,high,maximum_probability,tpr_at_10_fpr,1,0.16,
none,high,nearby_query_logistic_q32,auc,1,0.542,
none,high,nearby_query_logistic_q32,balanced_accuracy,1,0.51,
none,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.14,
none,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.16,
none,low,confidence,auc,1,0.5032000000000001,
none,low,confidence,balanced_accuracy,1,0.49,
none,low,confidence,tpr_at_5_fpr,1,0.12,
none,low,confidence,tpr_at_10_fpr,1,0.16,
none,low,correctness,auc,1,0.5,
none,low,correctness,balanced_accuracy,1,0.5,
none,low,correctness,tpr_at_5_fpr,1,0.0,
none,low,correctness,tpr_at_10_fpr,1,0.0,
