source_file,status,error,target_id,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss,gap,membership_convention,n_member,n_nonmember,fpr_resolution,meta_target_id,meta_experiment,meta_dataset,meta_architecture,meta_model_type,meta_run_id,meta_model_seed,meta_data_seed,meta_seed,meta_membership_convention,meta_attack_feature_mode,meta_learning_rate,meta_weight_decay,meta_n_wires,meta_depth,meta_ql_ent,meta_ql_op,meta_fm_kind,meta_reps,meta_fm_ent,meta_fm_op,meta_pad_mode,meta_vector_train,meta_vector_valid,meta_vector_test,meta_feature_angle_scale,resource_trainable_parameters_total,resource_trainable_parameters_quantum,resource_trainable_parameters_classical,resource_trainable_parameters_unclassified,resource_quantum_gate_count_total,resource_quantum_one_qubit_gates,resource_quantum_two_qubit_gates,resource_gate_count_scope,resource_qcnn_frontend_included,experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,learning_rate,weight_decay,credit_data_path,credit_pca_components,block_id,seed,model_seed,init_seed,data_seed,split_seed,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b04/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b04,0.824999988079071,0.4062255918979645,0.7549999952316284,0.5106989145278931,0.7365000247955322,0.6048368811607361,0.08849996328353882,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b05/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b05,0.8199999928474426,0.4077904522418976,0.7149999737739563,0.5732028484344482,0.7494999766349792,0.5827167630195618,0.07050001621246338,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b06/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b06,0.8450000286102295,0.36824753880500793,0.7900000214576721,0.5654484033584595,0.7689999938011169,0.538649320602417,0.07600003480911255,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b07/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b07,0.800000011920929,0.45061859488487244,0.7250000238418579,0.588733434677124,0.7524999976158142,0.5535318851470947,0.047500014305114746,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d2_b08/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d2_b08,0.8050000071525574,0.45886868238449097,0.75,0.5611215829849243,0.7774999737739563,0.5389384627342224,0.027500033378601074,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d2_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,60,46,14,0,106,96,10,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,z_r5_d2,z_r5_d2,z,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b01/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b01,0.8399999737739563,0.36290866136550903,0.7549999952316284,0.5538526177406311,0.7639999985694885,0.5362381339073181,0.07599997520446777,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b02/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b02,0.8399999737739563,0.3827890157699585,0.75,0.5124667286872864,0.7555000185966492,0.5331482887268066,0.08449995517730713,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b03/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b03,0.8799999952316284,0.3434300124645233,0.7400000095367432,0.6303611993789673,0.7534999847412109,0.5810698866844177,0.12650001049041748,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b04/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b04,0.8500000238418579,0.338142991065979,0.7900000214576721,0.4974880516529083,0.7400000095367432,0.604515790939331,0.11000001430511475,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b05/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b05,0.8450000286102295,0.3683813214302063,0.7400000095367432,0.5910918712615967,0.7400000095367432,0.6060412526130676,0.10500001907348633,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b06/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b06,0.8600000143051147,0.34763890504837036,0.7900000214576721,0.54729825258255,0.781499981880188,0.5268838405609131,0.07850003242492676,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b07/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b07,0.824999988079071,0.3829275369644165,0.7350000143051147,0.6106448173522949,0.7630000114440918,0.5524297952651978,0.06199997663497925,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_z_r5_d6_b08/target_attack_data.pt,ok,,CREDIT_QNN_z_r5_d6_b08,0.8199999928474426,0.39299824833869934,0.7649999856948853,0.5319578647613525,0.7680000066757202,0.5371496081352234,0.05199998617172241,0=member,200,2000,0.0005,CREDIT_QNN_z_r5_d6_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,152,138,14,0,198,168,30,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,z_r5_d6,z_r5_d6,z,,5,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b01/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b01,0.8100000023841858,0.4445304870605469,0.7749999761581421,0.499123752117157,0.781000018119812,0.49994227290153503,0.02899998426437378,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b02/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b02,0.824999988079071,0.41067275404930115,0.7649999856948853,0.48175108432769775,0.7645000219345093,0.5164175629615784,0.06049996614456177,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b03/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b03,0.7749999761581421,0.4601455330848694,0.7799999713897705,0.5383043885231018,0.7695000171661377,0.5209035873413086,0.0054999589920043945,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b04/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b04,0.8199999928474426,0.3982010781764984,0.7900000214576721,0.5371885895729065,0.7754999995231628,0.5668368935585022,0.044499993324279785,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b05/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b05,0.8149999976158142,0.44255492091178894,0.7599999904632568,0.5368742346763611,0.7730000019073486,0.5273231863975525,0.041999995708465576,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b06/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b06,0.8550000190734863,0.37143081426620483,0.800000011920929,0.538304328918457,0.7770000100135803,0.5381690263748169,0.078000009059906,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b07/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b07,0.7950000166893005,0.4589924216270447,0.7649999856948853,0.559726357460022,0.7705000042915344,0.5089436769485474,0.024500012397766113,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d2_b08/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d2_b08,0.7900000214576721,0.48098212480545044,0.7749999761581421,0.557965099811554,0.7754999995231628,0.5168676376342773,0.014500021934509277,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d2_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,60,46,14,0,73,53,20,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b01/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b01,0.8149999976158142,0.41685566306114197,0.7900000214576721,0.476357102394104,0.7885000109672546,0.4888274371623993,0.02649998664855957,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b02/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b02,0.824999988079071,0.41007038950920105,0.8149999976158142,0.432475209236145,0.7799999713897705,0.511116623878479,0.04500001668930054,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b03/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b03,0.7950000166893005,0.4347638189792633,0.7799999713897705,0.5524212121963501,0.7789999842643738,0.5092180967330933,0.016000032424926758,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b03,satml_credit_factorial,credit_default,qnn,qnn,-1,30263,20263,30263,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b03,30263,30263,30263,20263,20263,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b04/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b04,0.8100000023841858,0.36894121766090393,0.7799999713897705,0.514506995677948,0.7785000205039978,0.5459957122802734,0.03149998188018799,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b04,satml_credit_factorial,credit_default,qnn,qnn,-1,30264,20264,30264,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b04,30264,30264,30264,20264,20264,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b05/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b05,0.8050000071525574,0.42466065287590027,0.7799999713897705,0.5527700185775757,0.7714999914169312,0.5416410565376282,0.03350001573562622,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b05,satml_credit_factorial,credit_default,qnn,qnn,-1,30265,20265,30265,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b05,30265,30265,30265,20265,20265,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b06/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b06,0.8399999737739563,0.35782963037490845,0.800000011920929,0.5325244665145874,0.7960000038146973,0.5193421840667725,0.04399996995925903,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b06,satml_credit_factorial,credit_default,qnn,qnn,-1,30266,20266,30266,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b06,30266,30266,30266,20266,20266,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b07/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b07,0.8299999833106995,0.4339982569217682,0.75,0.5778966546058655,0.7710000276565552,0.5190218687057495,0.05899995565414429,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b07,satml_credit_factorial,credit_default,qnn,qnn,-1,30267,20267,30267,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b07,30267,30267,30267,20267,20267,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r1_d6_b08/target_attack_data.pt,ok,,CREDIT_QNN_zz_r1_d6_b08,0.7850000262260437,0.4735046625137329,0.7749999761581421,0.5472791790962219,0.7754999995231628,0.5105321407318115,0.00950002670288086,0=member,200,2000,0.0005,CREDIT_QNN_zz_r1_d6_b08,satml_credit_factorial,credit_default,qnn,qnn,-1,30268,20268,30268,0=member,pv+stats,0.05,0.0,6,6,linear,crz,zz,1,linear,none,wrap,200,200,2000,1.0,152,138,14,0,165,125,40,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b08,30268,30268,30268,20268,20268,zz_r1_d6,zz_r1_d6,zz,,1,6,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b01/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b01,0.8349999785423279,0.4167500436306,0.7699999809265137,0.49880024790763855,0.7645000219345093,0.5385212898254395,0.0704999566078186,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b01,satml_credit_factorial,credit_default,qnn,qnn,-1,30261,20261,30261,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
satml_runs/satml_credit_factorial/CREDIT_QNN_zz_r5_d2_b02/target_attack_data.pt,ok,,CREDIT_QNN_zz_r5_d2_b02,0.8299999833106995,0.3872795104980469,0.8100000023841858,0.46310341358184814,0.7580000162124634,0.5469630360603333,0.07199996709823608,0=member,200,2000,0.0005,CREDIT_QNN_zz_r5_d2_b02,satml_credit_factorial,credit_default,qnn,qnn,-1,30262,20262,30262,0=member,pv+stats,0.05,0.0,6,2,linear,crz,zz,5,linear,none,wrap,200,200,2000,1.0,60,46,14,0,181,121,60,fixed encoder plus downstream variational circuit,,satml_credit_factorial,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b02,30262,30262,30262,20262,20262,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0
