target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,attack,attack_family,mean_auc_over_simulator_seeds
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,ideal_shot,1,512,margin,scalar_threshold,0.560585
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,noisy_shot,1,512,confidence,scalar_threshold,0.5502075000000001
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,noisy_shot,1,512,correctness,scalar_threshold,0.5815
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,noisy_shot,1,512,entropy,scalar_threshold,0.54622
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.580635
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,noisy_shot,1,512,loss,scalar_threshold,0.6035025
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,43,noisy_shot,1,512,margin,scalar_threshold,0.5517000000000001
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,exact,0,0,confidence,scalar_threshold,0.5463
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,exact,0,0,correctness,scalar_threshold,0.575
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,exact,0,0,entropy,scalar_threshold,0.544375
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.60025
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,exact,0,0,loss,scalar_threshold,0.583125
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,exact,0,0,margin,scalar_threshold,0.5443
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,ideal_shot,1,512,confidence,scalar_threshold,0.5384437500000001
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,ideal_shot,1,512,correctness,scalar_threshold,0.57725
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,ideal_shot,1,512,entropy,scalar_threshold,0.53838
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.556855
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,ideal_shot,1,512,loss,scalar_threshold,0.57924875
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,ideal_shot,1,512,margin,scalar_threshold,0.53794125
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,noisy_shot,1,512,confidence,scalar_threshold,0.532695
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,noisy_shot,1,512,correctness,scalar_threshold,0.54925
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,noisy_shot,1,512,entropy,scalar_threshold,0.5310312500000001
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5542675
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,noisy_shot,1,512,loss,scalar_threshold,0.5683075
MNIST_QNN_eff_su2_r5_d6_s44,eff_su2_r5_d6,eff_su2,5,6,44,43,noisy_shot,1,512,margin,scalar_threshold,0.5331325
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,exact,0,0,confidence,scalar_threshold,0.5642750000000001
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,exact,0,0,correctness,scalar_threshold,0.595
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,exact,0,0,entropy,scalar_threshold,0.5612250000000001
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.584225
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,exact,0,0,loss,scalar_threshold,0.6122
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,exact,0,0,margin,scalar_threshold,0.566325
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,ideal_shot,1,512,confidence,scalar_threshold,0.5593625
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,ideal_shot,1,512,correctness,scalar_threshold,0.57975
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,ideal_shot,1,512,entropy,scalar_threshold,0.55553
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5751025000000001
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,ideal_shot,1,512,loss,scalar_threshold,0.606395
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,ideal_shot,1,512,margin,scalar_threshold,0.56209125
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,noisy_shot,1,512,confidence,scalar_threshold,0.5605100000000001
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,noisy_shot,1,512,correctness,scalar_threshold,0.5605
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,noisy_shot,1,512,entropy,scalar_threshold,0.55227
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5627675
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,noisy_shot,1,512,loss,scalar_threshold,0.5956525
MNIST_QNN_eff_su2_r5_d6_s45,eff_su2_r5_d6,eff_su2,5,6,45,43,noisy_shot,1,512,margin,scalar_threshold,0.5618624999999999
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,exact,0,0,confidence,scalar_threshold,0.4843
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,exact,0,0,correctness,scalar_threshold,0.5125
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,exact,0,0,entropy,scalar_threshold,0.4871499999999999
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.4839
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,exact,0,0,loss,scalar_threshold,0.5322
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,exact,0,0,margin,scalar_threshold,0.4854
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,ideal_shot,1,512,confidence,scalar_threshold,0.48482125
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,ideal_shot,1,512,correctness,scalar_threshold,0.5135
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,ideal_shot,1,512,entropy,scalar_threshold,0.48678
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5165625
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,ideal_shot,1,512,loss,scalar_threshold,0.53368375
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,ideal_shot,1,512,margin,scalar_threshold,0.48458999999999997
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,noisy_shot,1,512,confidence,scalar_threshold,0.4836424999999999
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,noisy_shot,1,512,correctness,scalar_threshold,0.519
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,noisy_shot,1,512,entropy,scalar_threshold,0.487965
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5094025
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,noisy_shot,1,512,loss,scalar_threshold,0.533955
MNIST_QNN_z_r1_d2_s43,z_r1_d2,z,1,2,43,43,noisy_shot,1,512,margin,scalar_threshold,0.48412625
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,exact,0,0,confidence,scalar_threshold,0.47365
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,exact,0,0,correctness,scalar_threshold,0.525
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,exact,0,0,entropy,scalar_threshold,0.478875
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5123
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,exact,0,0,loss,scalar_threshold,0.5311
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,exact,0,0,margin,scalar_threshold,0.47355
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,ideal_shot,1,512,confidence,scalar_threshold,0.477985
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,ideal_shot,1,512,correctness,scalar_threshold,0.528
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,ideal_shot,1,512,entropy,scalar_threshold,0.48023999999999994
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.48519499999999993
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,ideal_shot,1,512,loss,scalar_threshold,0.532725
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,ideal_shot,1,512,margin,scalar_threshold,0.4795
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,noisy_shot,1,512,confidence,scalar_threshold,0.47395
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,noisy_shot,1,512,correctness,scalar_threshold,0.528
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,noisy_shot,1,512,entropy,scalar_threshold,0.47794749999999997
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.500115
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,noisy_shot,1,512,loss,scalar_threshold,0.5317075
MNIST_QNN_z_r1_d2_s44,z_r1_d2,z,1,2,44,43,noisy_shot,1,512,margin,scalar_threshold,0.47465250000000003
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,exact,0,0,confidence,scalar_threshold,0.503
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,exact,0,0,correctness,scalar_threshold,0.5525
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,exact,0,0,entropy,scalar_threshold,0.5018
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.4993249999999999
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,exact,0,0,loss,scalar_threshold,0.5604
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,exact,0,0,margin,scalar_threshold,0.505275
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,ideal_shot,1,512,confidence,scalar_threshold,0.505655
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,ideal_shot,1,512,correctness,scalar_threshold,0.55
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,ideal_shot,1,512,entropy,scalar_threshold,0.5036475
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.515525
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,ideal_shot,1,512,loss,scalar_threshold,0.5591174999999999
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,ideal_shot,1,512,margin,scalar_threshold,0.50722
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,noisy_shot,1,512,confidence,scalar_threshold,0.505785
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,noisy_shot,1,512,correctness,scalar_threshold,0.5417500000000001
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,noisy_shot,1,512,entropy,scalar_threshold,0.5034150000000001
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.503125
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,noisy_shot,1,512,loss,scalar_threshold,0.55684
MNIST_QNN_z_r1_d2_s45,z_r1_d2,z,1,2,45,43,noisy_shot,1,512,margin,scalar_threshold,0.5080600000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,exact,0,0,confidence,scalar_threshold,0.524525
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,exact,0,0,correctness,scalar_threshold,0.5925
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,exact,0,0,entropy,scalar_threshold,0.5224500000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5533750000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,exact,0,0,loss,scalar_threshold,0.58945
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,exact,0,0,margin,scalar_threshold,0.525525
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,ideal_shot,1,512,confidence,scalar_threshold,0.5225587500000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,ideal_shot,1,512,correctness,scalar_threshold,0.5867500000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,ideal_shot,1,512,entropy,scalar_threshold,0.5203675
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5560975
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,ideal_shot,1,512,loss,scalar_threshold,0.58864375
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,ideal_shot,1,512,margin,scalar_threshold,0.5240925000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,noisy_shot,1,512,confidence,scalar_threshold,0.5205375
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,noisy_shot,1,512,correctness,scalar_threshold,0.59075
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,noisy_shot,1,512,entropy,scalar_threshold,0.5177099999999999
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.56827
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,noisy_shot,1,512,loss,scalar_threshold,0.5832975
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,43,noisy_shot,1,512,margin,scalar_threshold,0.52336
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,exact,0,0,confidence,scalar_threshold,0.5401000000000001
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,exact,0,0,correctness,scalar_threshold,0.58
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,exact,0,0,entropy,scalar_threshold,0.54035
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.57885
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,exact,0,0,loss,scalar_threshold,0.5909
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,exact,0,0,margin,scalar_threshold,0.5422
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,ideal_shot,1,512,confidence,scalar_threshold,0.5392750000000001
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,ideal_shot,1,512,correctness,scalar_threshold,0.57275
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,ideal_shot,1,512,entropy,scalar_threshold,0.53869
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.55565
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,ideal_shot,1,512,loss,scalar_threshold,0.59056
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,ideal_shot,1,512,margin,scalar_threshold,0.54155625
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,noisy_shot,1,512,confidence,scalar_threshold,0.5219375
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,noisy_shot,1,512,correctness,scalar_threshold,0.5685
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,noisy_shot,1,512,entropy,scalar_threshold,0.5191125000000001
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.54528
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,noisy_shot,1,512,loss,scalar_threshold,0.5735325
MNIST_QNN_z_r1_d6_s44,z_r1_d6,z,1,6,44,43,noisy_shot,1,512,margin,scalar_threshold,0.5243375
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,exact,0,0,confidence,scalar_threshold,0.569475
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,exact,0,0,correctness,scalar_threshold,0.5775
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,exact,0,0,entropy,scalar_threshold,0.5672
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.55675
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,exact,0,0,loss,scalar_threshold,0.6153500000000001
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,exact,0,0,margin,scalar_threshold,0.5702750000000001
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,ideal_shot,1,512,confidence,scalar_threshold,0.5624175
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,ideal_shot,1,512,correctness,scalar_threshold,0.58375
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,ideal_shot,1,512,entropy,scalar_threshold,0.5609775
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.56355
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,ideal_shot,1,512,loss,scalar_threshold,0.60935
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,ideal_shot,1,512,margin,scalar_threshold,0.5634650000000001
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,noisy_shot,1,512,confidence,scalar_threshold,0.55791
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,noisy_shot,1,512,correctness,scalar_threshold,0.5825
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,noisy_shot,1,512,entropy,scalar_threshold,0.553755
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.560035
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,noisy_shot,1,512,loss,scalar_threshold,0.60688
MNIST_QNN_z_r1_d6_s45,z_r1_d6,z,1,6,45,43,noisy_shot,1,512,margin,scalar_threshold,0.559185
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,exact,0,0,confidence,scalar_threshold,0.5311250000000001
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,exact,0,0,correctness,scalar_threshold,0.595
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,exact,0,0,entropy,scalar_threshold,0.541325
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.55375
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,exact,0,0,loss,scalar_threshold,0.6313249999999999
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,exact,0,0,margin,scalar_threshold,0.52755
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,ideal_shot,1,512,confidence,scalar_threshold,0.527175
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,ideal_shot,1,512,correctness,scalar_threshold,0.59525
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,ideal_shot,1,512,entropy,scalar_threshold,0.5392275000000001
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5973550000000001
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,ideal_shot,1,512,loss,scalar_threshold,0.6290375
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,ideal_shot,1,512,margin,scalar_threshold,0.52178
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,noisy_shot,1,512,confidence,scalar_threshold,0.5267125
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,noisy_shot,1,512,correctness,scalar_threshold,0.5865
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,noisy_shot,1,512,entropy,scalar_threshold,0.5407425
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.59028
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,noisy_shot,1,512,loss,scalar_threshold,0.63056
MNIST_QNN_z_r5_d2_s43,z_r5_d2,z,5,2,43,43,noisy_shot,1,512,margin,scalar_threshold,0.5179725000000001
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,exact,0,0,confidence,scalar_threshold,0.51365
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,exact,0,0,correctness,scalar_threshold,0.6000000000000001
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,exact,0,0,entropy,scalar_threshold,0.5353
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.615375
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,exact,0,0,loss,scalar_threshold,0.6545500000000001
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,exact,0,0,margin,scalar_threshold,0.494
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,ideal_shot,1,512,confidence,scalar_threshold,0.5110125
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,ideal_shot,1,512,correctness,scalar_threshold,0.60225
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,ideal_shot,1,512,entropy,scalar_threshold,0.53196
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.6220075
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,ideal_shot,1,512,loss,scalar_threshold,0.653095
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,ideal_shot,1,512,margin,scalar_threshold,0.4925275
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,noisy_shot,1,512,confidence,scalar_threshold,0.5100450000000001
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,noisy_shot,1,512,correctness,scalar_threshold,0.60875
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,noisy_shot,1,512,entropy,scalar_threshold,0.5410175
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,noisy_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.6167374999999999
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,noisy_shot,1,512,loss,scalar_threshold,0.6544725
MNIST_QNN_z_r5_d2_s44,z_r5_d2,z,5,2,44,43,noisy_shot,1,512,margin,scalar_threshold,0.48416000000000003
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,exact,0,0,confidence,scalar_threshold,0.5222249999999999
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,exact,0,0,correctness,scalar_threshold,0.6224999999999999
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,exact,0,0,entropy,scalar_threshold,0.5267999999999999
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,exact,0,0,learned_mlp_pv_plus_stats,learned_cross_fitted,0.6149500000000001
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,exact,0,0,loss,scalar_threshold,0.6506500000000001
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,exact,0,0,margin,scalar_threshold,0.518525
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,ideal_shot,1,512,confidence,scalar_threshold,0.5227075
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,ideal_shot,1,512,correctness,scalar_threshold,0.6155
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,ideal_shot,1,512,entropy,scalar_threshold,0.52938
MNIST_QNN_z_r5_d2_s45,z_r5_d2,z,5,2,45,43,ideal_shot,1,512,learned_mlp_pv_plus_stats,learned_cross_fitted,0.5957575
