attack,mode,queries,shots,fm_kind,model_seed,effect,effect_auc,effect_scope
entropy,noisy_shot,1,512,zz,43,repetition_main_5_minus_1,0.020764999999999922,encoder_specific
entropy,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.012960000000000083,encoder_specific
entropy,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,-0.011604999999999976,encoder_specific
entropy,noisy_shot,1,512,zz,43,depth_main_6_minus_2,0.0006775000000001086,encoder_specific
entropy,noisy_shot,1,512,zz,43,repetition_by_depth_interaction,-0.02456500000000006,encoder_specific
entropy,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.08169000000000004,encoder_specific
entropy,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,0.02943999999999991,encoder_specific
entropy,noisy_shot,1,512,zz,44,repetition_main_5_minus_1,0.05556500000000003,encoder_specific
entropy,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.017572500000000102,encoder_specific
entropy,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,-0.03467750000000003,encoder_specific
entropy,noisy_shot,1,512,zz,44,depth_main_6_minus_2,-0.008552499999999963,encoder_specific
entropy,noisy_shot,1,512,zz,44,repetition_by_depth_interaction,-0.05225000000000013,encoder_specific
entropy,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.03719499999999998,encoder_specific
entropy,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,0.01939499999999994,encoder_specific
entropy,noisy_shot,1,512,zz,45,repetition_main_5_minus_1,0.02829499999999996,encoder_specific
entropy,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.039735000000000076,encoder_specific
entropy,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.021935000000000038,encoder_specific
entropy,noisy_shot,1,512,zz,45,depth_main_6_minus_2,0.030835000000000112,encoder_specific
entropy,noisy_shot,1,512,zz,45,repetition_by_depth_interaction,-0.017800000000000038,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,repetition_5_minus_1_at_depth2,-0.0033999999999999586,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,repetition_5_minus_1_at_depth6,0.07467500000000005,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,repetition_main_5_minus_1,0.03563749999999999,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,depth_6_minus_2_at_repetition1,-0.017300000000000093,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,depth_6_minus_2_at_repetition5,0.06077499999999991,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,depth_main_6_minus_2,0.021737499999999965,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,43,repetition_by_depth_interaction,0.078075,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,repetition_5_minus_1_at_depth2,0.057599999999999985,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,repetition_5_minus_1_at_depth6,0.08337499999999998,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,repetition_main_5_minus_1,0.07048749999999993,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,depth_6_minus_2_at_repetition1,0.01112499999999994,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,depth_6_minus_2_at_repetition5,0.03689999999999993,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,depth_main_6_minus_2,0.02401249999999988,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,44,repetition_by_depth_interaction,0.025774999999999992,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,repetition_5_minus_1_at_depth2,0.03857500000000014,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,repetition_5_minus_1_at_depth6,0.07322499999999998,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,repetition_main_5_minus_1,0.05590000000000006,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,depth_6_minus_2_at_repetition1,-0.050124999999999975,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,depth_6_minus_2_at_repetition5,-0.015475000000000128,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,depth_main_6_minus_2,-0.03279999999999994,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,eff_su2,45,repetition_by_depth_interaction,0.03464999999999985,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,repetition_5_minus_1_at_depth2,0.06984999999999997,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,repetition_5_minus_1_at_depth6,0.08897499999999992,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,repetition_main_5_minus_1,0.07941249999999989,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,depth_6_minus_2_at_repetition1,0.06947500000000006,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,depth_6_minus_2_at_repetition5,0.08860000000000001,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,depth_main_6_minus_2,0.07903749999999998,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,43,repetition_by_depth_interaction,0.019124999999999948,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,repetition_5_minus_1_at_depth2,0.10307500000000003,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,repetition_5_minus_1_at_depth6,0.10417500000000002,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,repetition_main_5_minus_1,0.10362500000000008,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,depth_6_minus_2_at_repetition1,0.06655,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,depth_6_minus_2_at_repetition5,0.06764999999999999,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,depth_main_6_minus_2,0.06709999999999994,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,44,repetition_by_depth_interaction,0.0010999999999999899,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,repetition_5_minus_1_at_depth2,0.1156250000000002,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,repetition_5_minus_1_at_depth6,0.09654999999999991,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,repetition_main_5_minus_1,0.10608750000000011,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,depth_6_minus_2_at_repetition1,0.05742500000000006,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,depth_6_minus_2_at_repetition5,0.03834999999999977,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,depth_main_6_minus_2,0.04788749999999986,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,z,45,repetition_by_depth_interaction,-0.019075000000000286,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,repetition_5_minus_1_at_depth2,0.017349999999999977,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,repetition_5_minus_1_at_depth6,0.030849999999999933,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,repetition_main_5_minus_1,0.02410000000000001,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,depth_6_minus_2_at_repetition1,0.04630000000000001,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,depth_6_minus_2_at_repetition5,0.059799999999999964,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,depth_main_6_minus_2,0.05305000000000004,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,43,repetition_by_depth_interaction,0.013499999999999956,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,repetition_5_minus_1_at_depth2,-0.016349999999999976,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,repetition_5_minus_1_at_depth6,0.07180000000000009,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,repetition_main_5_minus_1,0.027725,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,depth_6_minus_2_at_repetition1,0.07325000000000004,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,depth_6_minus_2_at_repetition5,0.1614000000000001,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,depth_main_6_minus_2,0.11732500000000001,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,44,repetition_by_depth_interaction,0.08815000000000006,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,repetition_5_minus_1_at_depth2,0.035599999999999965,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,repetition_5_minus_1_at_depth6,0.08042499999999997,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,repetition_main_5_minus_1,0.05801249999999991,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,depth_6_minus_2_at_repetition1,0.09010000000000007,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,depth_6_minus_2_at_repetition5,0.13492500000000007,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,depth_main_6_minus_2,0.11251250000000013,encoder_specific
learned_mlp_pv_plus_stats,exact,0,0,zz,45,repetition_by_depth_interaction,0.044825000000000004,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,0.018352499999999994,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.07752249999999994,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.047937499999999966,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,0.007922500000000054,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.0670925,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.03750750000000003,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.059169999999999945,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.02561750000000007,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.04570249999999998,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.035660000000000025,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.008885000000000032,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.02896999999999994,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.018927499999999986,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_by_depth_interaction,0.02008499999999991,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.029900000000000038,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.062225000000000086,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.04606250000000012,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,-0.018530000000000046,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.013795000000000002,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,depth_main_6_minus_2,-0.002367500000000078,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.03232500000000005,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.08079250000000004,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.10220499999999999,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_main_5_minus_1,0.09149875000000007,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.03953499999999999,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.06094749999999993,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,depth_main_6_minus_2,0.050241249999999904,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_by_depth_interaction,0.021412499999999945,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.13681250000000011,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.10022750000000002,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_main_5_minus_1,0.11851999999999996,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.07045500000000005,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.033869999999999956,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,depth_main_6_minus_2,0.05216249999999989,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_by_depth_interaction,-0.03658500000000009,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.08023250000000004,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.08639750000000002,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_main_5_minus_1,0.08331500000000003,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.048024999999999984,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.05418999999999996,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,depth_main_6_minus_2,0.05110749999999986,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_by_depth_interaction,0.006164999999999976,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,-0.02430750000000015,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,0.08901500000000007,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_main_5_minus_1,0.03235374999999996,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.0005599999999998939,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.11388250000000011,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,depth_main_6_minus_2,0.05722125,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_by_depth_interaction,0.11332250000000021,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.037245000000000084,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,0.08354499999999998,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_main_5_minus_1,0.060394999999999976,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.082905,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.1292049999999999,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,depth_main_6_minus_2,0.1060549999999999,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_by_depth_interaction,0.0462999999999999,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.02629999999999999,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,0.08611250000000004,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_main_5_minus_1,0.05620625000000001,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.06909750000000003,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.12891000000000008,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,depth_main_6_minus_2,0.09900375000000006,encoder_specific
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_by_depth_interaction,0.059812500000000046,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,0.0025925000000001086,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.07480500000000001,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.038698750000000004,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,-0.010264999999999969,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.06194749999999993,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.025841250000000038,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.0722124999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.02761749999999996,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.02131749999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.024467499999999975,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.014152500000000012,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.00785250000000004,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.011002500000000026,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_by_depth_interaction,-0.006299999999999972,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.026282499999999986,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.03502749999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.030654999999999988,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.00013499999999999623,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.008879999999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.004507499999999998,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.008745000000000003,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.08087750000000005,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.05290249999999996,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_main_5_minus_1,0.06689,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.05886750000000007,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.03089249999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,depth_main_6_minus_2,0.04488000000000003,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_by_depth_interaction,-0.027975000000000083,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.11662249999999996,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.09153500000000003,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_main_5_minus_1,0.10407875,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.04516500000000001,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.02007750000000008,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,depth_main_6_minus_2,0.032621250000000046,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_by_depth_interaction,-0.02508749999999993,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.09941500000000003,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.07125750000000008,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_main_5_minus_1,0.08533625000000011,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.056909999999999905,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.02875249999999996,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,depth_main_6_minus_2,0.042831249999999876,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_by_depth_interaction,-0.028157499999999946,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,-0.05279250000000002,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,-0.020962500000000106,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_main_5_minus_1,-0.03687750000000012,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,-0.008487499999999981,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.023342499999999933,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,depth_main_6_minus_2,0.00742749999999992,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_by_depth_interaction,0.031829999999999914,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.01274249999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,-0.055755,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_main_5_minus_1,-0.02150625000000006,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.04364999999999997,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,-0.024847500000000022,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,depth_main_6_minus_2,0.009401250000000028,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_by_depth_interaction,-0.06849749999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,-0.02317999999999998,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,-0.0572975,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_main_5_minus_1,-0.0402387500000001,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.05273749999999999,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.01861999999999997,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,depth_main_6_minus_2,0.03567874999999998,encoder_specific
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_by_depth_interaction,-0.03411750000000002,encoder_specific
loss,exact,0,0,eff_su2,43,repetition_5_minus_1_at_depth2,0.029225000000000056,encoder_specific
loss,exact,0,0,eff_su2,43,repetition_5_minus_1_at_depth6,0.06979999999999997,encoder_specific
loss,exact,0,0,eff_su2,43,repetition_main_5_minus_1,0.04951249999999996,encoder_specific
loss,exact,0,0,eff_su2,43,depth_6_minus_2_at_repetition1,0.0037000000000000366,encoder_specific
loss,exact,0,0,eff_su2,43,depth_6_minus_2_at_repetition5,0.04427499999999995,encoder_specific
loss,exact,0,0,eff_su2,43,depth_main_6_minus_2,0.02398749999999994,encoder_specific
loss,exact,0,0,eff_su2,43,repetition_by_depth_interaction,0.04057499999999992,encoder_specific
loss,exact,0,0,eff_su2,44,repetition_5_minus_1_at_depth2,0.045825000000000005,encoder_specific
loss,exact,0,0,eff_su2,44,repetition_5_minus_1_at_depth6,0.050900000000000056,encoder_specific
loss,exact,0,0,eff_su2,44,repetition_main_5_minus_1,0.048362500000000086,encoder_specific
loss,exact,0,0,eff_su2,44,depth_6_minus_2_at_repetition1,0.00039999999999995595,encoder_specific
loss,exact,0,0,eff_su2,44,depth_6_minus_2_at_repetition5,0.005475000000000008,encoder_specific
loss,exact,0,0,eff_su2,44,depth_main_6_minus_2,0.0029374999999999263,encoder_specific
loss,exact,0,0,eff_su2,44,repetition_by_depth_interaction,0.005075000000000052,encoder_specific
loss,exact,0,0,eff_su2,45,repetition_5_minus_1_at_depth2,0.04785000000000006,encoder_specific
loss,exact,0,0,eff_su2,45,repetition_5_minus_1_at_depth6,0.0779749999999999,encoder_specific
loss,exact,0,0,eff_su2,45,repetition_main_5_minus_1,0.06291249999999993,encoder_specific
loss,exact,0,0,eff_su2,45,depth_6_minus_2_at_repetition1,0.015550000000000064,encoder_specific
loss,exact,0,0,eff_su2,45,depth_6_minus_2_at_repetition5,0.04567499999999991,encoder_specific
loss,exact,0,0,eff_su2,45,depth_main_6_minus_2,0.030612500000000042,encoder_specific
loss,exact,0,0,eff_su2,45,repetition_by_depth_interaction,0.030124999999999846,encoder_specific
loss,exact,0,0,z,43,repetition_5_minus_1_at_depth2,0.09912499999999991,encoder_specific
loss,exact,0,0,z,43,repetition_5_minus_1_at_depth6,0.09989999999999988,encoder_specific
loss,exact,0,0,z,43,repetition_main_5_minus_1,0.09951249999999989,encoder_specific
