attack,mode,queries,shots,fm_kind,model_seed,effect,effect_auc,effect_scope,exact_effect_auc,change_vs_exact
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.035660000000000025,encoder_specific,0.07048749999999993,-0.0348274999999999
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.008885000000000032,encoder_specific,0.01112499999999994,-0.0022399999999999087
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.02896999999999994,encoder_specific,0.03689999999999993,-0.007929999999999993
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.018927499999999986,encoder_specific,0.02401249999999988,-0.005084999999999895
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,44,repetition_by_depth_interaction,0.02008499999999991,encoder_specific,0.025774999999999992,-0.005690000000000084
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.029900000000000038,encoder_specific,0.03857500000000014,-0.0086750000000001
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.062225000000000086,encoder_specific,0.07322499999999998,-0.010999999999999899
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.04606250000000012,encoder_specific,0.05590000000000006,-0.009837499999999944
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,-0.018530000000000046,encoder_specific,-0.050124999999999975,0.03159499999999993
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.013795000000000002,encoder_specific,-0.015475000000000128,0.02927000000000013
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,depth_main_6_minus_2,-0.002367500000000078,encoder_specific,-0.03279999999999994,0.030432499999999862
learned_mlp_pv_plus_stats,ideal_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.03232500000000005,encoder_specific,0.03464999999999985,-0.0023249999999997994
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.08079250000000004,encoder_specific,0.06984999999999997,0.010942500000000077
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.10220499999999999,encoder_specific,0.08897499999999992,0.013230000000000075
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_main_5_minus_1,0.09149875000000007,encoder_specific,0.07941249999999989,0.012086250000000187
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.03953499999999999,encoder_specific,0.06947500000000006,-0.029940000000000078
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.06094749999999993,encoder_specific,0.08860000000000001,-0.02765250000000008
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,depth_main_6_minus_2,0.050241249999999904,encoder_specific,0.07903749999999998,-0.02879625000000008
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,43,repetition_by_depth_interaction,0.021412499999999945,encoder_specific,0.019124999999999948,0.002287499999999998
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.13681250000000011,encoder_specific,0.10307500000000003,0.03373750000000009
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.10022750000000002,encoder_specific,0.10417500000000002,-0.003947499999999993
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_main_5_minus_1,0.11851999999999996,encoder_specific,0.10362500000000008,0.01489499999999988
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.07045500000000005,encoder_specific,0.06655,0.0039050000000000473
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.033869999999999956,encoder_specific,0.06764999999999999,-0.03378000000000003
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,depth_main_6_minus_2,0.05216249999999989,encoder_specific,0.06709999999999994,-0.014937500000000048
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,44,repetition_by_depth_interaction,-0.03658500000000009,encoder_specific,0.0010999999999999899,-0.03768500000000008
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.08023250000000004,encoder_specific,0.1156250000000002,-0.03539250000000016
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.08639750000000002,encoder_specific,0.09654999999999991,-0.010152499999999898
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_main_5_minus_1,0.08331500000000003,encoder_specific,0.10608750000000011,-0.022772500000000084
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.048024999999999984,encoder_specific,0.05742500000000006,-0.009400000000000075
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.05418999999999996,encoder_specific,0.03834999999999977,0.015840000000000187
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,depth_main_6_minus_2,0.05110749999999986,encoder_specific,0.04788749999999986,0.0032200000000000006
learned_mlp_pv_plus_stats,ideal_shot,1,512,z,45,repetition_by_depth_interaction,0.006164999999999976,encoder_specific,-0.019075000000000286,0.025240000000000262
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,-0.02430750000000015,encoder_specific,0.017349999999999977,-0.041657500000000125
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,0.08901500000000007,encoder_specific,0.030849999999999933,0.05816500000000013
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_main_5_minus_1,0.03235374999999996,encoder_specific,0.02410000000000001,0.008253749999999949
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.0005599999999998939,encoder_specific,0.04630000000000001,-0.045740000000000114
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.11388250000000011,encoder_specific,0.059799999999999964,0.054082500000000144
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,depth_main_6_minus_2,0.05722125,encoder_specific,0.05305000000000004,0.00417124999999996
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,43,repetition_by_depth_interaction,0.11332250000000021,encoder_specific,0.013499999999999956,0.09982250000000026
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.037245000000000084,encoder_specific,-0.016349999999999976,0.05359500000000006
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,0.08354499999999998,encoder_specific,0.07180000000000009,0.011744999999999894
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_main_5_minus_1,0.060394999999999976,encoder_specific,0.027725,0.03266999999999998
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.082905,encoder_specific,0.07325000000000004,0.00965499999999997
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.1292049999999999,encoder_specific,0.1614000000000001,-0.032195000000000196
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,depth_main_6_minus_2,0.1060549999999999,encoder_specific,0.11732500000000001,-0.011270000000000113
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,44,repetition_by_depth_interaction,0.0462999999999999,encoder_specific,0.08815000000000006,-0.041850000000000165
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.02629999999999999,encoder_specific,0.035599999999999965,-0.009299999999999975
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,0.08611250000000004,encoder_specific,0.08042499999999997,0.0056875000000000675
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_main_5_minus_1,0.05620625000000001,encoder_specific,0.05801249999999991,-0.0018062499999998982
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.06909750000000003,encoder_specific,0.09010000000000007,-0.021002500000000035
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.12891000000000008,encoder_specific,0.13492500000000007,-0.006014999999999993
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,depth_main_6_minus_2,0.09900375000000006,encoder_specific,0.11251250000000013,-0.01350875000000007
learned_mlp_pv_plus_stats,ideal_shot,1,512,zz,45,repetition_by_depth_interaction,0.059812500000000046,encoder_specific,0.044825000000000004,0.014987500000000042
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,0.0025925000000001086,encoder_specific,-0.0033999999999999586,0.005992500000000067
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.07480500000000001,encoder_specific,0.07467500000000005,0.00012999999999996348
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.038698750000000004,encoder_specific,0.03563749999999999,0.0030612500000000153
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,-0.010264999999999969,encoder_specific,-0.017300000000000093,0.0070350000000001245
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.06194749999999993,encoder_specific,0.06077499999999991,0.0011725000000000207
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.025841250000000038,encoder_specific,0.021737499999999965,0.004103750000000073
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.0722124999999999,encoder_specific,0.078075,-0.005862500000000104
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.02761749999999996,encoder_specific,0.057599999999999985,-0.029982500000000023
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.02131749999999999,encoder_specific,0.08337499999999998,-0.06205749999999999
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.024467499999999975,encoder_specific,0.07048749999999993,-0.04601999999999995
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,0.014152500000000012,encoder_specific,0.01112499999999994,0.003027500000000072
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.00785250000000004,encoder_specific,0.03689999999999993,-0.029047499999999893
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.011002500000000026,encoder_specific,0.02401249999999988,-0.013009999999999855
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,44,repetition_by_depth_interaction,-0.006299999999999972,encoder_specific,0.025774999999999992,-0.032074999999999965
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.026282499999999986,encoder_specific,0.03857500000000014,-0.01229250000000015
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.03502749999999999,encoder_specific,0.07322499999999998,-0.038197499999999995
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.030654999999999988,encoder_specific,0.05590000000000006,-0.025245000000000073
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.00013499999999999623,encoder_specific,-0.050124999999999975,0.05025999999999997
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.008879999999999999,encoder_specific,-0.015475000000000128,0.024355000000000127
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.004507499999999998,encoder_specific,-0.03279999999999994,0.03730749999999994
learned_mlp_pv_plus_stats,noisy_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.008745000000000003,encoder_specific,0.03464999999999985,-0.025904999999999845
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.08087750000000005,encoder_specific,0.06984999999999997,0.011027500000000079
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.05290249999999996,encoder_specific,0.08897499999999992,-0.03607249999999995
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_main_5_minus_1,0.06689,encoder_specific,0.07941249999999989,-0.012522499999999881
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.05886750000000007,encoder_specific,0.06947500000000006,-0.010607499999999992
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.03089249999999999,encoder_specific,0.08860000000000001,-0.05770750000000002
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,depth_main_6_minus_2,0.04488000000000003,encoder_specific,0.07903749999999998,-0.03415749999999995
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,43,repetition_by_depth_interaction,-0.027975000000000083,encoder_specific,0.019124999999999948,-0.04710000000000003
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.11662249999999996,encoder_specific,0.10307500000000003,0.013547499999999935
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.09153500000000003,encoder_specific,0.10417500000000002,-0.012639999999999985
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_main_5_minus_1,0.10407875,encoder_specific,0.10362500000000008,0.0004537499999999195
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.04516500000000001,encoder_specific,0.06655,-0.021384999999999987
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.02007750000000008,encoder_specific,0.06764999999999999,-0.047572499999999907
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,depth_main_6_minus_2,0.032621250000000046,encoder_specific,0.06709999999999994,-0.03447874999999989
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,44,repetition_by_depth_interaction,-0.02508749999999993,encoder_specific,0.0010999999999999899,-0.02618749999999992
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.09941500000000003,encoder_specific,0.1156250000000002,-0.01621000000000017
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.07125750000000008,encoder_specific,0.09654999999999991,-0.02529249999999983
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_main_5_minus_1,0.08533625000000011,encoder_specific,0.10608750000000011,-0.02075125
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.056909999999999905,encoder_specific,0.05742500000000006,-0.0005150000000001542
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.02875249999999996,encoder_specific,0.03834999999999977,-0.009597499999999815
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,depth_main_6_minus_2,0.042831249999999876,encoder_specific,0.04788749999999986,-0.005056249999999984
learned_mlp_pv_plus_stats,noisy_shot,1,512,z,45,repetition_by_depth_interaction,-0.028157499999999946,encoder_specific,-0.019075000000000286,-0.00908249999999966
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,-0.05279250000000002,encoder_specific,0.017349999999999977,-0.0701425
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,-0.020962500000000106,encoder_specific,0.030849999999999933,-0.05181250000000004
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_main_5_minus_1,-0.03687750000000012,encoder_specific,0.02410000000000001,-0.06097750000000013
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,-0.008487499999999981,encoder_specific,0.04630000000000001,-0.05478749999999999
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.023342499999999933,encoder_specific,0.059799999999999964,-0.03645750000000003
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,depth_main_6_minus_2,0.00742749999999992,encoder_specific,0.05305000000000004,-0.04562250000000012
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,43,repetition_by_depth_interaction,0.031829999999999914,encoder_specific,0.013499999999999956,0.018329999999999957
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.01274249999999999,encoder_specific,-0.016349999999999976,0.029092499999999966
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,-0.055755,encoder_specific,0.07180000000000009,-0.12755500000000008
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_main_5_minus_1,-0.02150625000000006,encoder_specific,0.027725,-0.04923125000000006
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.04364999999999997,encoder_specific,0.07325000000000004,-0.02960000000000007
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,-0.024847500000000022,encoder_specific,0.1614000000000001,-0.18624750000000012
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,depth_main_6_minus_2,0.009401250000000028,encoder_specific,0.11732500000000001,-0.10792374999999998
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,44,repetition_by_depth_interaction,-0.06849749999999999,encoder_specific,0.08815000000000006,-0.15664750000000005
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,-0.02317999999999998,encoder_specific,0.035599999999999965,-0.05877999999999994
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,-0.0572975,encoder_specific,0.08042499999999997,-0.13772249999999997
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_main_5_minus_1,-0.0402387500000001,encoder_specific,0.05801249999999991,-0.09825125000000001
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.05273749999999999,encoder_specific,0.09010000000000007,-0.037362500000000076
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.01861999999999997,encoder_specific,0.13492500000000007,-0.1163050000000001
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,depth_main_6_minus_2,0.03567874999999998,encoder_specific,0.11251250000000013,-0.07683375000000014
learned_mlp_pv_plus_stats,noisy_shot,1,512,zz,45,repetition_by_depth_interaction,-0.03411750000000002,encoder_specific,0.044825000000000004,-0.07894250000000003
loss,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth2,0.02380749999999987,encoder_specific,0.029225000000000056,-0.005417500000000186
loss,ideal_shot,1,512,eff_su2,43,repetition_5_minus_1_at_depth6,0.07028249999999991,encoder_specific,0.06979999999999997,0.0004824999999999413
loss,ideal_shot,1,512,eff_su2,43,repetition_main_5_minus_1,0.04704499999999989,encoder_specific,0.04951249999999996,-0.002467500000000067
loss,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition1,0.00041000000000002146,encoder_specific,0.0037000000000000366,-0.003290000000000015
loss,ideal_shot,1,512,eff_su2,43,depth_6_minus_2_at_repetition5,0.046885000000000066,encoder_specific,0.04427499999999995,0.0026100000000001122
loss,ideal_shot,1,512,eff_su2,43,depth_main_6_minus_2,0.023647500000000043,encoder_specific,0.02398749999999994,-0.00033999999999989594
loss,ideal_shot,1,512,eff_su2,43,repetition_by_depth_interaction,0.046475000000000044,encoder_specific,0.04057499999999992,0.005900000000000127
loss,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth2,0.034467499999999984,encoder_specific,0.045825000000000005,-0.01135750000000002
loss,ideal_shot,1,512,eff_su2,44,repetition_5_minus_1_at_depth6,0.043392500000000056,encoder_specific,0.050900000000000056,-0.0075075
loss,ideal_shot,1,512,eff_su2,44,repetition_main_5_minus_1,0.03892999999999991,encoder_specific,0.048362500000000086,-0.009432500000000177
loss,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition1,-0.00026375000000011806,encoder_specific,0.00039999999999995595,-0.000663750000000074
loss,ideal_shot,1,512,eff_su2,44,depth_6_minus_2_at_repetition5,0.008661249999999954,encoder_specific,0.005475000000000008,0.003186249999999946
loss,ideal_shot,1,512,eff_su2,44,depth_main_6_minus_2,0.004198749999999807,encoder_specific,0.0029374999999999263,0.0012612499999998805
loss,ideal_shot,1,512,eff_su2,44,repetition_by_depth_interaction,0.008925000000000072,encoder_specific,0.005075000000000052,0.00385000000000002
loss,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth2,0.03925249999999991,encoder_specific,0.04785000000000006,-0.008597500000000147
loss,ideal_shot,1,512,eff_su2,45,repetition_5_minus_1_at_depth6,0.07023000000000001,encoder_specific,0.0779749999999999,-0.007744999999999891
loss,ideal_shot,1,512,eff_su2,45,repetition_main_5_minus_1,0.054741249999999964,encoder_specific,0.06291249999999993,-0.008171249999999963
loss,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition1,0.011302499999999993,encoder_specific,0.015550000000000064,-0.004247500000000071
loss,ideal_shot,1,512,eff_su2,45,depth_6_minus_2_at_repetition5,0.042280000000000095,encoder_specific,0.04567499999999991,-0.003394999999999815
loss,ideal_shot,1,512,eff_su2,45,depth_main_6_minus_2,0.026791250000000044,encoder_specific,0.030612500000000042,-0.0038212499999999983
loss,ideal_shot,1,512,eff_su2,45,repetition_by_depth_interaction,0.030977500000000102,encoder_specific,0.030124999999999846,0.0008525000000002558
loss,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth2,0.09535375000000001,encoder_specific,0.09912499999999991,-0.0037712499999998927
loss,ideal_shot,1,512,z,43,repetition_5_minus_1_at_depth6,0.09393624999999994,encoder_specific,0.09989999999999988,-0.005963749999999934
loss,ideal_shot,1,512,z,43,repetition_main_5_minus_1,0.09464500000000009,encoder_specific,0.09951249999999989,-0.0048674999999998025
loss,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition1,0.05496000000000001,encoder_specific,0.05725000000000002,-0.0022900000000000142
loss,ideal_shot,1,512,z,43,depth_6_minus_2_at_repetition5,0.05354249999999994,encoder_specific,0.05802499999999999,-0.004482500000000056
loss,ideal_shot,1,512,z,43,depth_main_6_minus_2,0.05425124999999986,encoder_specific,0.05763750000000001,-0.003386250000000146
loss,ideal_shot,1,512,z,43,repetition_by_depth_interaction,-0.0014175000000000715,encoder_specific,0.0007749999999999702,-0.0021925000000000416
loss,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth2,0.12036999999999998,encoder_specific,0.12345000000000006,-0.0030800000000000827
loss,ideal_shot,1,512,z,44,repetition_5_minus_1_at_depth6,0.07710499999999998,encoder_specific,0.07989999999999997,-0.002794999999999992
loss,ideal_shot,1,512,z,44,repetition_main_5_minus_1,0.09873749999999992,encoder_specific,0.10167500000000007,-0.0029375000000001483
loss,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition1,0.05783499999999997,encoder_specific,0.059799999999999964,-0.0019649999999999945
loss,ideal_shot,1,512,z,44,depth_6_minus_2_at_repetition5,0.014569999999999972,encoder_specific,0.016249999999999876,-0.0016799999999999038
loss,ideal_shot,1,512,z,44,depth_main_6_minus_2,0.036202499999999915,encoder_specific,0.038024999999999864,-0.0018224999999999492
loss,ideal_shot,1,512,z,44,repetition_by_depth_interaction,-0.043265,encoder_specific,-0.04355000000000009,0.00028500000000009074
loss,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth2,0.09255500000000005,encoder_specific,0.09025000000000005,0.0023050000000000015
loss,ideal_shot,1,512,z,45,repetition_5_minus_1_at_depth6,0.07654000000000005,encoder_specific,0.07777499999999993,-0.001234999999999875
loss,ideal_shot,1,512,z,45,repetition_main_5_minus_1,0.08454750000000011,encoder_specific,0.08401249999999993,0.0005350000000001742
loss,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition1,0.05023250000000001,encoder_specific,0.054950000000000054,-0.004717500000000041
loss,ideal_shot,1,512,z,45,depth_6_minus_2_at_repetition5,0.03421750000000001,encoder_specific,0.04247499999999993,-0.008257499999999918
loss,ideal_shot,1,512,z,45,depth_main_6_minus_2,0.04222500000000007,encoder_specific,0.048712499999999936,-0.006487499999999868
loss,ideal_shot,1,512,z,45,repetition_by_depth_interaction,-0.016015,encoder_specific,-0.012475000000000125,-0.0035399999999998766
loss,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth2,0.008742499999999875,encoder_specific,0.01034999999999997,-0.001607500000000095
loss,ideal_shot,1,512,zz,43,repetition_5_minus_1_at_depth6,0.050205000000000055,encoder_specific,0.05467500000000003,-0.004469999999999974
loss,ideal_shot,1,512,zz,43,repetition_main_5_minus_1,0.029473749999999965,encoder_specific,0.032512499999999944,-0.003038749999999979
loss,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition1,0.03049999999999997,encoder_specific,0.03102499999999997,-0.0005249999999999977
loss,ideal_shot,1,512,zz,43,depth_6_minus_2_at_repetition5,0.07196250000000015,encoder_specific,0.07535000000000003,-0.0033874999999998767
loss,ideal_shot,1,512,zz,43,depth_main_6_minus_2,0.05123125000000006,encoder_specific,0.053187500000000054,-0.0019562499999999927
loss,ideal_shot,1,512,zz,43,repetition_by_depth_interaction,0.04146250000000018,encoder_specific,0.04432500000000006,-0.002862499999999879
loss,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth2,0.03409250000000008,encoder_specific,0.03187499999999999,0.0022175000000000944
loss,ideal_shot,1,512,zz,44,repetition_5_minus_1_at_depth6,0.08214999999999995,encoder_specific,0.08582500000000004,-0.003675000000000095
loss,ideal_shot,1,512,zz,44,repetition_main_5_minus_1,0.05812125000000001,encoder_specific,0.05885000000000007,-0.0007287500000000557
loss,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition1,0.03737250000000003,encoder_specific,0.035700000000000065,0.0016724999999999657
loss,ideal_shot,1,512,zz,44,depth_6_minus_2_at_repetition5,0.0854299999999999,encoder_specific,0.08965000000000012,-0.004220000000000224
loss,ideal_shot,1,512,zz,44,depth_main_6_minus_2,0.06140124999999996,encoder_specific,0.06267500000000004,-0.0012737500000000734
loss,ideal_shot,1,512,zz,44,repetition_by_depth_interaction,0.048057499999999864,encoder_specific,0.05395000000000005,-0.005892500000000189
loss,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth2,0.08113749999999997,encoder_specific,0.07595000000000007,0.0051874999999999005
loss,ideal_shot,1,512,zz,45,repetition_5_minus_1_at_depth6,0.07718000000000003,encoder_specific,0.08345000000000002,-0.006269999999999998
loss,ideal_shot,1,512,zz,45,repetition_main_5_minus_1,0.07915875000000006,encoder_specific,0.0797,-0.0005412499999999376
loss,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition1,0.06628499999999993,encoder_specific,0.06042500000000006,0.005859999999999865
loss,ideal_shot,1,512,zz,45,depth_6_minus_2_at_repetition5,0.06232749999999998,encoder_specific,0.06792500000000001,-0.005597500000000033
