attack,mode,queries,shots,effect,fm_kind,scope,n_paired_units,n_model_seed_blocks,mean,sd,ci95_low,ci95_high,ci_method,bootstrap_replicates
margin,ideal_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.0067529166666667195,0.004019107747166462,-0.00974125000000009,-0.00218375000000004,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-1.3541666666598099e-05,0.0017516575111757684,-0.0019593749999999854,0.0014375000000000915,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.0012486458333332469,0.0038614665427370016,-0.004255000000000009,0.003106250000000088,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,-0.001235104166666649,0.0025450885286153507,-0.0030784374999999198,0.0016687499999999966,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.01685874999999994,0.007425094801583339,-0.024632499999999946,-0.00983999999999996,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,-0.005499999999999949,0.001717398104692079,-0.007422499999999943,-0.004117499999999996,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.0005425000000000383,0.007912554897123968,-0.004912500000000097,0.009617500000000057,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.009770833333333248,0.0010804732277262823,-0.01098874999999988,-0.008927499999999977,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,0.0008970833333333816,0.005396610095312843,-0.002882499999999899,0.007077499999999959,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,-0.0055733333333333746,0.003102198145401611,-0.009009999999999962,-0.002979999999999927,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.007087916666666694,0.007362863141864982,0.0009124999999999828,0.015236250000000062,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,0.006397083333333331,0.004577532484410467,0.00207750000000001,0.011194999999999955,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,-0.006115833333333394,0.007430999820571646,-0.01434750000000029,9.749999999997261e-05,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.013314791666666603,0.003820574458469288,-0.017014374999999915,-0.009383750000000024,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,-0.002301458333333284,0.003286027613085082,-0.004463124999999901,0.0014799999999999258,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,-0.0025154166666666775,0.00472346690295735,-0.006961250000000085,0.0024437499999999668,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition1,eff_su2,encoder_specific,3,3,-0.003703333333333373,0.01252523685737459,-0.0118950000000001,0.01071500000000003,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition1,z,encoder_specific,3,3,-0.011243750000000016,0.00931974877276747,-0.01896500000000001,-0.0008912499999999546,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition1,zz,encoder_specific,3,3,-0.014166666666666697,0.002387585513302931,-0.016002500000000086,-0.011467499999999853,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition5,eff_su2,encoder_specific,3,3,-0.0006841666666667079,0.00801235621295837,-0.009844999999999993,0.005017499999999897,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition5,z,encoder_specific,3,3,-0.013671666666666749,0.01023406515434277,-0.02400750000000007,-0.003542500000000115,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition5,zz,encoder_specific,3,3,-0.013299166666666732,0.05019702937757706,-0.06846750000000007,0.029682499999999945,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_main_6_minus_2,eff_su2,encoder_specific,3,3,-0.0021937500000000685,0.002507824941557916,-0.0045600000000000085,0.0004349999999999632,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_main_6_minus_2,z,encoder_specific,3,3,-0.012457708333333354,0.001208146555248221,-0.01366999999999996,-0.011253750000000118,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_main_6_minus_2,zz,encoder_specific,3,3,-0.013732916666666742,0.02513492416978479,-0.04174875000000006,0.006839999999999846,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,feature_z_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,-0.008778437499999958,0.0006533482722436301,-0.00917562500000002,-0.008024374999999973,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,feature_zz_minus_eff_su2,paired_feature_maps,paired_feature_map,3,3,0.004393750000000011,0.025421690011619633,-0.024894375000000135,0.0207456250000001,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,feature_zz_minus_z,paired_feature_maps,paired_feature_map,3,3,0.013172187499999969,0.025046808146744915,-0.015718750000000115,0.028770000000000073,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_5_minus_1_at_depth2,eff_su2,encoder_specific,3,3,-0.01885999999999997,0.012908631559929213,-0.028502499999999986,-0.004194999999999949,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_5_minus_1_at_depth2,z,encoder_specific,3,3,-0.009010416666666632,0.0016932173209110802,-0.010942499999999966,-0.007785000000000042,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_5_minus_1_at_depth2,zz,encoder_specific,3,3,0.013663333333333305,0.044635039230220566,-0.030937500000000007,0.0583324999999999,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_5_minus_1_at_depth6,eff_su2,encoder_specific,3,3,-0.015840833333333304,0.00809895993837067,-0.02475499999999997,-0.008935000000000026,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_5_minus_1_at_depth6,z,encoder_specific,3,3,-0.011438333333333365,0.018291678663625497,-0.031420000000000003,0.0044799999999999285,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_5_minus_1_at_depth6,zz,encoder_specific,3,3,0.01453083333333327,0.00952934754237307,0.004894999999999983,0.023949999999999805,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_by_depth_interaction,eff_su2,encoder_specific,3,3,0.0030191666666666652,0.02042062871420305,-0.020560000000000023,0.014947499999999947,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_by_depth_interaction,z,encoder_specific,3,3,-0.002427916666666733,0.019425476600223583,-0.023116250000000116,0.015422499999999895,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_by_depth_interaction,zz,encoder_specific,3,3,0.0008674999999999655,0.05023770490129893,-0.053437499999999916,0.04568500000000003,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_main_5_minus_1,eff_su2,encoder_specific,3,3,-0.017350416666666663,0.0034441894758902762,-0.021167500000000006,-0.014475000000000016,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_main_5_minus_1,z,encoder_specific,3,3,-0.010224375000000008,0.008624903554714342,-0.019861874999999918,-0.0032312499999999633,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,repetition_main_5_minus_1,zz,encoder_specific,3,3,0.01409708333333326,0.020263041415242537,-0.008095000000000074,0.031613749999999996,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.0037606944444444285,0.003298089830155879,-0.005436666666666608,-0.0008266666666666608,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.002284583333333337,0.006053724512128872,-0.003997500000000061,0.0006208333333333668,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.0030226388888888733,0.0032477605532290964,-0.004717083333333279,-0.00010291666666669326,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.006074027777777824,0.008807762950627416,-0.009195000000000064,-0.0038891666666666844,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.004597916666666733,0.005529327914629388,-0.0076533333333333635,-0.0024500000000001374,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,0.0014761111111110917,0.007270361720616843,0.001439166666666547,0.0015416666666667005,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,ideal_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.005335972222222269,0.006392224792966826,-0.008424166666666733,-0.0031695833333334664,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.010004305555555525,0.006545176453620502,-0.013972500000000018,-0.0037399999999999287,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.009517638888888921,0.0290684032072173,-0.023789583333333364,0.007569999999999928,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.00976097222222222,0.014599843381648414,-0.018881041666666654,-0.002365208333333313,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.00037208333333330995,0.03180756426592975,-0.019264166666666638,0.015183750000000015,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,0.0001145833333332945,0.019473795554058024,-0.005629166666666703,0.005366666666666668,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,0.00048666666666659825,0.030380933043244827,-0.009817083333333346,0.019870416666666557,percentile cluster bootstrap over trained model-seed blocks,10000
confidence,noisy_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.00012875000000000462,0.021557473315806725,-0.009328958333333396,0.010275208333333341,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.002444444444444385,0.01006601474158356,-0.002666666666666521,-0.002166666666666687,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.0032777777777778117,0.008264612479992271,-0.007250000000000052,-0.001083333333333399,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.002861111111111104,0.005491984373713301,-0.004708333333333388,-0.0018749999999999971,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.00894444444444441,0.015138825178255296,-0.013999999999999976,-0.00516666666666669,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.009777777777777837,0.008714610974934242,-0.01908333333333334,-0.004166666666666726,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-0.0008333333333334266,0.01478544470078596,-0.005083333333333366,0.0015833333333331219,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,ideal_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.009361111111111141,0.009895043828155134,-0.016541666666666715,-0.004666666666666708,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.005055555555555517,0.0097136966587277,-0.0086666666666666,0.0004999999999999819,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.038583333333333365,0.025194865548361263,-0.04683333333333332,-0.030583333333333407,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.021819444444444454,0.0158943178613547,-0.026916666666666627,-0.018916666666666655,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.02766666666666664,0.028089143810376267,-0.03266666666666659,-0.022166666666666668,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.06119444444444449,0.04031802826004484,-0.06700000000000002,-0.05458333333333339,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-0.03352777777777785,0.02116026806173405,-0.03983333333333339,-0.021916666666666806,percentile cluster bootstrap over trained model-seed blocks,10000
correctness,noisy_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.04443055555555559,0.03309580736706353,-0.04758333333333339,-0.04208333333333336,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.0022247222222222343,0.004040293044068024,-0.005460833333333359,-0.0005833333333333987,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.002849305555555607,0.004762520878854773,-0.005564166666666777,-0.00031125000000004066,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.002537013888888927,0.002707349404604294,-0.005512500000000105,-0.00044729166666668263,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.002986249999999962,0.0067133590581578105,-0.004389999999999968,-0.0007720833333333214,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.003610833333333335,0.005535689320220219,-0.006432500000000026,-0.0004999999999999635,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-0.0006245833333333666,0.006977978418747042,-0.002042500000000058,0.0002720833333333765,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,ideal_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.0032985416666666176,0.005067886871640844,-0.005411249999999979,-0.0006360416666666054,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.008811388888888876,0.007249127330141931,-0.01021500000000001,-0.0065541666666667315,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.008823750000000031,0.023646515954721017,-0.021209583333333393,0.0009141666666666234,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.008817569444444458,0.011696429265503825,-0.015437291666666705,-0.004650416666666639,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,0.008045694444444485,0.032086985308926695,-0.010104166666666617,0.026544166666666758,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,0.00803333333333333,0.02282973844400919,0.0010250000000000166,0.014999583333333252,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-1.2361111111148916e-05,0.02600364008055867,-0.011544583333333506,0.011129166666666634,percentile cluster bootstrap over trained model-seed blocks,10000
entropy,noisy_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,0.008039513888888924,0.024623940940856032,-0.004539583333333301,0.02077187500000005,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.0042161111111111245,0.025263461885173488,-0.01681916666666668,0.0037733333333333694,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.00022916666666663834,0.029818881942697082,-0.024635000000000074,0.013031666666666775,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.0022226388888889246,0.017839023032434717,-0.010430833333333353,0.006714583333333264,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.0007755555555555663,0.033111065766829095,-0.017789166666666745,0.018450000000000077,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,0.0032113888888889194,0.025745526708267442,-0.009958333333333366,0.024747500000000033,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,0.003986944444444486,0.04221248017429548,-0.02840833333333344,0.027735000000000065,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,ideal_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,0.0012179166666666827,0.02083540352943456,-0.011472083333333308,0.010880000000000037,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.010437222222222233,0.03051268830453071,-0.019453333333333284,0.004127499999999913,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.050823055555555524,0.06463454490413999,-0.08762249999999998,-0.03099750000000001,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.03063013888888888,0.04351373328672929,-0.051804166666666575,-0.014860833333333398,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.014194166666666693,0.033656413741477265,-0.029094166666666754,0.0042191666666666254,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.05457999999999999,0.04811758671798184,-0.06741750000000002,-0.029251666666666676,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-0.040385833333333294,0.05141514511187345,-0.07163666666666664,-0.011544166666666725,percentile cluster bootstrap over trained model-seed blocks,10000
learned_mlp_pv_plus_stats,noisy_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.03438708333333335,0.0326059639028085,-0.04808250000000003,-0.02347958333333333,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.0011295833333333752,0.0032900400121046907,-0.002035000000000009,-0.0003187500000000343,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.002802638888888863,0.003699904160733245,-0.005749999999999922,-0.0009045833333333938,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.0019661111111111376,0.002341484525463674,-0.0033925000000000205,-0.000611666666666714,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.0026801388888889363,0.0053740590907722045,-0.004073333333333336,-0.0003683333333334149,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.004353194444444424,0.0028224692142302756,-0.005083333333333255,-0.0033170833333333225,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-0.0016730555555554878,0.005205488356319521,-0.00471499999999984,0.00028166666666673557,percentile cluster bootstrap over trained model-seed blocks,10000
loss,ideal_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.003516666666666662,0.0034130843135279127,-0.004366250000000127,-0.002725833333333242,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.004078472222222228,0.007045605228665178,-0.007207499999999922,-8.958333333345762e-05,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.02843555555555556,0.025110604886736238,-0.030568333333333347,-0.025222500000000037,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.01625701388888888,0.013464334157849658,-0.01888791666666656,-0.014802708333333378,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.01721999999999999,0.021166344194557964,-0.018940000000000068,-0.016093333333333255,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.04157708333333332,0.04439293254738025,-0.04836624999999991,-0.036377499999999986,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,-0.02435708333333333,0.025203430012103577,-0.029426249999999838,-0.02028416666666673,percentile cluster bootstrap over trained model-seed blocks,10000
loss,noisy_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.029398541666666618,0.032412498704444605,-0.033653124999999916,-0.02623541666666655,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.003612916666666657,0.0052571734474192834,-0.008368750000000072,0.0010250000000000352,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.0011565277777777865,0.00764455049410657,-0.0028408333333333666,0.0020541666666666716,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,depth_main_6_minus_2,pooled_across_encoders,pooled_across_encoders,9,3,-0.0023847222222222277,0.004953131645412636,-0.005525833333333341,0.001539583333333298,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth2,pooled_across_encoders,pooled_across_encoders,9,3,-0.007272083333333284,0.009418841074543086,-0.012322499999999995,-0.0035345833333332854,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_5_minus_1_at_depth6,pooled_across_encoders,pooled_across_encoders,9,3,-0.004815694444444413,0.0056249295173053,-0.006636666666666587,-0.0028804166666667186,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_by_depth_interaction,pooled_across_encoders,pooled_across_encoders,9,3,0.002456388888888877,0.008603487516073774,0.0006541666666665669,0.005685833333333408,percentile cluster bootstrap over trained model-seed blocks,10000
margin,ideal_shot,1,512,repetition_main_5_minus_1,pooled_across_encoders,pooled_across_encoders,9,3,-0.006043888888888855,0.006455400860617943,-0.0094795833333333,-0.003207499999999993,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition1,pooled_across_encoders,pooled_across_encoders,9,3,-0.009704583333333362,0.009177161530124699,-0.015296666666666755,-0.0005479166666665924,percentile cluster bootstrap over trained model-seed blocks,10000
margin,noisy_shot,1,512,depth_6_minus_2_at_repetition5,pooled_across_encoders,pooled_across_encoders,9,3,-0.009218333333333396,0.02670511078777806,-0.023078333333333406,0.00707833333333326,percentile cluster bootstrap over trained model-seed blocks,10000
