target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,weight_decay,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,feature_angle_scale,source_run_id,ql_rev,batch_size,epochs,extra_feats,init_seed,split_seed,block_id,wdbc_data_path,wdbc_pca_components,role,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p01,tpr_at_requested_fpr_0p01_record_ci95_low,tpr_at_requested_fpr_0p01_record_ci95_high,tpr_at_requested_fpr_0p01_valid_bootstrap_replicates,attained_fpr_0p01,expected_false_positives_0p01,resolvable_0p01,tpr_at_requested_fpr_0p05,tpr_at_requested_fpr_0p05_record_ci95_low,tpr_at_requested_fpr_0p05_record_ci95_high,tpr_at_requested_fpr_0p05_valid_bootstrap_replicates,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,tpr_at_requested_fpr_0p1_record_ci95_low,tpr_at_requested_fpr_0p1_record_ci95_high,tpr_at_requested_fpr_0p1_valid_bootstrap_replicates,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
WDBC_QNN_z_r1_d2_b04,confidence,0.5339855623100305,0.47903685410334346,0.5885954122340425,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4787993920972644,-0.042401215805471126,0.45,0.49240121580547114,0.9998508095741272,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.1125,10000,0.0,16.45,True,0.16875,0.05625,0.2375,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b04,margin,0.5342800151975684,0.4797102963525836,0.5877569338905775,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4842800151975684,-0.03143996960486323,0.40625,0.4376899696048632,0.9997015595436096,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.05,0.0,0.1375,10000,0.03951367781155015,16.45,True,0.16875,0.08125,0.2375,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b04,correctness,0.5167173252279635,0.5075987841945289,0.5273556231003039,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5167173252279635,0.033434650455927084,1.0,0.9665653495440729,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r1_d2_b04,max_probability,0.5339855623100305,0.4793305946048632,0.5883643617021277,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.4787993920972644,-0.042401215805471126,0.45,0.49240121580547114,0.9998508095741272,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.1125,10000,0.0,16.45,True,0.16875,0.05625,0.2375,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b05,loss,0.5103723404255318,0.45348238031914895,0.566622577887538,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5362746960486322,0.07254939209726441,0.31875,0.24620060790273557,-0.00011373213055776432,5,0.01875,0.0,0.05,10000,0.00911854103343465,3.29,True,0.075,0.03125,0.13125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.20625,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b05,entropy,0.5082066869300912,0.45132978723404255,0.5655024696048633,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5362746960486322,0.07254939209726441,0.31875,0.24620060790273557,-0.001146409078501165,5,0.01875,0.0,0.05,10000,0.00911854103343465,3.29,True,0.075,0.03125,0.13125,10000,0.0486322188449848,16.45,True,0.1375,0.06875,0.20625,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b05,confidence,0.5082066869300913,0.4509686075227964,0.5660645421732523,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5362746960486322,0.07254939209726441,0.31875,0.24620060790273557,0.9998862743377686,5,0.01875,0.0,0.04375,10000,0.00911854103343465,3.29,True,0.075,0.03125,0.13125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.20625,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b05,margin,0.508187689969605,0.4508738601823708,0.5652566964285713,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5362746960486322,0.07254939209726441,0.31875,0.24620060790273557,0.9997725486755371,5,0.01875,0.0,0.05,10000,0.00911854103343465,3.29,True,0.075,0.03125,0.13125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.20625,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r1_d2_b05,correctness,0.5027830547112462,0.4888487841945289,0.5151975683890577,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.49852773556231,-0.0029445288753799925,0.78125,0.78419452887538,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r1_d2_b05,max_probability,0.5082066869300913,0.45074824278115505,0.5660434080547112,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r1_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90265,80265,90265,pv+stats,0.05,0.0,6,2,linear,crz,z,1,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90265,80265,wdbc_b05,data/wdbc/wdbc.csv.gz,6,z_r1_d2,z_r1_d2,,0.5362746960486322,0.07254939209726441,0.31875,0.24620060790273557,0.9998862743377686,5,0.01875,0.0,0.04375,10000,0.00911854103343465,3.29,True,0.075,0.03125,0.13125,10000,0.0486322188449848,16.45,True,0.1375,0.0625,0.20625,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r5_d2_b01,loss,0.6102963525835866,0.5597824848024315,0.660183320668693,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5953837386018237,0.1907674772036475,0.8625,0.6717325227963525,-0.9199660420417786,5,0.00625,0.0,0.05625,10000,0.00911854103343465,3.29,True,0.06875,0.03125,0.13125,10000,0.0425531914893617,16.45,True,0.15,0.075,0.2125,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r5_d2_b01,entropy,0.49561170212765954,0.4403106003039514,0.5504753989361701,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.4959061550151976,-0.008187689969604894,0.25625,0.26443768996960487,-0.15088923275470734,5,0.0,0.0,0.04375,10000,0.00303951367781155,3.29,True,0.0625,0.025,0.1125,10000,0.04559270516717325,16.45,True,0.13125,0.0625,0.2,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r5_d2_b01,confidence,0.49561170212765954,0.44135590805471125,0.5509498480243161,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.4959061550151976,-0.008187689969604894,0.25625,0.26443768996960487,0.9652485847473145,5,0.0,0.0,0.04375,10000,0.00303951367781155,3.29,True,0.0625,0.025,0.11875,10000,0.04559270516717325,16.45,True,0.13125,0.0625,0.19375,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r5_d2_b01,margin,0.49561170212765954,0.44082256838905776,0.5506287993920972,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.4959061550151976,-0.008187689969604894,0.25625,0.26443768996960487,0.9304971098899841,5,0.0,0.0,0.04375,10000,0.00303951367781155,3.29,True,0.0625,0.025,0.11875,10000,0.04559270516717325,16.45,True,0.13125,0.0625,0.2,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r5_d2_b01,correctness,0.5920022796352584,0.55340781724924,0.6290769851823708,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5920022796352584,0.18400455927051673,0.8375,0.6534954407294833,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r5_d2_b01,max_probability,0.49561170212765954,0.4405765577507599,0.5520336246200608,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90261,80261,90261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90261,80261,wdbc_b01,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.4959061550151976,-0.008187689969604894,0.25625,0.26443768996960487,0.9652485847473145,5,0.0,0.0,0.04375,10000,0.00303951367781155,3.29,True,0.0625,0.025,0.1125,10000,0.04559270516717325,16.45,True,0.13125,0.0625,0.2,10000,0.0972644376899696,32.9,True
WDBC_QNN_z_r5_d2_b02,loss,0.5780965045592705,0.526063354863222,0.6296176861702127,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5684365501519757,0.1368731003039514,0.78125,0.6443768996960486,-0.4098171293735504,5,0.03125,0.0,0.06875,10000,0.00911854103343465,3.29,True,0.06875,0.025,0.1125,10000,0.0486322188449848,16.45,True,0.10625,0.05625,0.1875,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b02,entropy,0.4821238601823709,0.42589238221884496,0.5385871010638298,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.48583776595744677,-0.028324468085106358,0.63125,0.6595744680851063,-0.6385020017623901,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.05625,0.025,0.1,10000,0.0364741641337386,16.45,True,0.09375,0.04375,0.14375,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b02,confidence,0.4821238601823709,0.4267453457446808,0.5378994110942249,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.48583776595744677,-0.028324468085106358,0.63125,0.6595744680851063,0.6637716293334961,5,0.03125,0.0,0.0625,10000,0.00911854103343465,3.29,True,0.05625,0.025,0.1,10000,0.0364741641337386,16.45,True,0.09375,0.04375,0.14375,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b02,margin,0.4821238601823709,0.4258539133738602,0.5377878039513677,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.48583776595744677,-0.028324468085106358,0.63125,0.6595744680851063,0.3275431990623474,5,0.03125,0.0,0.06875,10000,0.00911854103343465,3.29,True,0.05625,0.025,0.1,10000,0.0364741641337386,16.45,True,0.09375,0.04375,0.14375,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b02,correctness,0.5754559270516717,0.5370345744680851,0.6122720364741642,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5754559270516717,0.1509118541033434,0.85,0.6990881458966566,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r5_d2_b02,max_probability,0.4821238601823709,0.4274121390577508,0.5366266147416413,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90262,80262,90262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90262,80262,wdbc_b02,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.48583776595744677,-0.028324468085106358,0.63125,0.6595744680851063,0.6637716293334961,5,0.03125,0.0,0.06875,10000,0.00911854103343465,3.29,True,0.05625,0.025,0.1,10000,0.0364741641337386,16.45,True,0.09375,0.04375,0.14375,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b03,loss,0.58290273556231,0.5313635068389058,0.6342325227963526,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5801671732522796,0.16033434650455924,0.75,0.5896656534954408,-0.47791919112205505,5,0.0125,0.0,0.03125,10000,0.0060790273556231,3.29,True,0.0375,0.00625,0.08125,10000,0.0486322188449848,16.45,True,0.0875,0.0375,0.16875,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b03,entropy,0.5111512158054711,0.4587348024316109,0.5636801861702128,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5140482522796352,0.028096504559270485,0.69375,0.6656534954407295,-0.5882213711738586,5,0.0125,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.025,0.0,0.0625,10000,0.04559270516717325,16.45,True,0.0625,0.025,0.125,10000,0.0851063829787234,32.9,True
WDBC_QNN_z_r5_d2_b03,confidence,0.5111512158054711,0.45754131838905776,0.5651790463525835,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5140482522796352,0.028096504559270485,0.69375,0.6656534954407295,0.7249457240104675,5,0.0125,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.025,0.0,0.05625,10000,0.04559270516717325,16.45,True,0.0625,0.025,0.125,10000,0.0851063829787234,32.9,True
WDBC_QNN_z_r5_d2_b03,margin,0.5111512158054711,0.45778685410334347,0.5642301481762918,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5140482522796352,0.028096504559270485,0.69375,0.6656534954407295,0.44989150762557983,5,0.0125,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.025,0.0,0.0625,10000,0.04559270516717325,16.45,True,0.0625,0.025,0.125,10000,0.0851063829787234,32.9,True
WDBC_QNN_z_r5_d2_b03,correctness,0.5813639817629179,0.5430281155015197,0.6196998480243161,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5813639817629179,0.16272796352583585,0.8375,0.6747720364741642,1.0,5,0.0,0.0,0.0,10000,0.0,3.29,True,0.0,0.0,0.0,10000,0.0,16.45,True,0.0,0.0,0.0,10000,0.0,32.9,True
WDBC_QNN_z_r5_d2_b03,max_probability,0.5111512158054711,0.4590606003039514,0.564780585106383,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90263,80263,90263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90263,80263,wdbc_b03,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.5140482522796352,0.028096504559270485,0.69375,0.6656534954407295,0.7249457240104675,5,0.0125,0.0,0.03125,10000,0.00911854103343465,3.29,True,0.025,0.0,0.0625,10000,0.04559270516717325,16.45,True,0.0625,0.025,0.125,10000,0.0851063829787234,32.9,True
WDBC_QNN_z_r5_d2_b04,loss,0.5103723404255319,0.4561735372340425,0.5630713335866261,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.49403495440729484,-0.01193009118541033,0.675,0.6869300911854104,-0.7299418449401855,5,0.00625,0.0,0.025,10000,0.00303951367781155,3.29,True,0.03125,0.00625,0.0625,10000,0.0425531914893617,16.45,True,0.06875,0.01875,0.11875,10000,0.09422492401215805,32.9,True
WDBC_QNN_z_r5_d2_b04,entropy,0.4746770516717325,0.42213145896656534,0.5287822948328267,10000,160,329,0.00303951367781155,0=member,satml_runs/satml_wdbc_targeted/WDBC_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_wdbc_targeted,breast_cancer_wdbc,qnn,qnn,-1,90264,80264,90264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,160,80,329,1.0,-1,False,16,100,False,90264,80264,wdbc_b04,data/wdbc/wdbc.csv.gz,6,z_r5_d2,z_r5_d2,,0.4785619300911854,-0.04287613981762928,0.54375,0.5866261398176292,-0.44362545013427734,5,0.00625,0.0,0.025,10000,0.00303951367781155,3.29,True,0.03125,0.00625,0.0625,10000,0.0425531914893617,16.45,True,0.05,0.01875,0.10625,10000,0.09422492401215805,32.9,True
