target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,entropy,adaptive_defended_calibration,0.4589,0.475,0.06,0.09,0.6113784909248352,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,margin,adaptive_defended_calibration,0.4589,0.475,0.06,0.09,-0.3987521827220917,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4771,0.5,0.08,0.09,0.5635233976627934,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,loss,adaptive_defended_calibration,0.5171,0.51,0.11,0.11,-0.22781365364789963,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,confidence,adaptive_defended_calibration,0.5171,0.51,0.11,0.11,0.7962729036808014,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,maximum_probability,adaptive_defended_calibration,0.5199,0.5,0.13,0.13,0.7960700392723083,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,entropy,adaptive_defended_calibration,0.5199,0.5,0.13,0.13,-0.5058018863201141,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,margin,adaptive_defended_calibration,0.5199,0.5,0.13,0.13,0.5921400487422943,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.5108,0.51,0.14,0.16,0.46745885035396795,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,loss,adaptive_defended_calibration,0.4689999999999999,0.465,0.06,0.12,-0.22424429655075073,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.4689999999999999,0.465,0.06,0.12,0.7991198897361755,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.5118,0.48,0.08,0.17,-0.8074566423892975,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.5118,0.48,0.08,0.17,0.48988984525203705,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,margin,adaptive_defended_calibration,0.5118,0.48,0.08,0.17,-0.614913284778595,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5094000000000001,0.47500000000000003,0.08,0.17,0.42704142571832726,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,loss,adaptive_defended_calibration,0.47230000000000005,0.495,0.04,0.1,-1.6607306003570557,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.47230000000000005,0.495,0.04,0.1,0.19000635296106339,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.5112500000000001,0.49,0.08,0.12,-0.8068965375423431,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.5112500000000001,0.49,0.08,0.12,0.49068407714366913,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,margin,adaptive_defended_calibration,0.5112500000000001,0.49,0.08,0.12,-0.6137930452823639,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.51075,0.49,0.08,0.12,0.4210029802696833,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.47100000000000003,0.46499999999999997,0.02,0.09,-0.22468851506710052,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.47100000000000003,0.46499999999999997,0.02,0.09,0.7987659275531769,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.5579999999999999,0.54,0.14,0.18,-0.7811684310436249,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.5579999999999999,0.54,0.14,0.18,0.5254245400428772,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.5579999999999999,0.54,0.14,0.18,-0.5623368322849274,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5655,0.515,0.13,0.23,0.47903715088335985,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,loss,adaptive_defended_calibration,0.5034000000000001,0.505,0.12,0.16,-0.22887933254241943,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,confidence,adaptive_defended_calibration,0.5034000000000001,0.505,0.12,0.16,0.7954251766204834,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.5035999999999999,0.505,0.11,0.17,0.7954251766204834,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,entropy,adaptive_defended_calibration,0.5035999999999999,0.505,0.11,0.17,-0.506676197052002,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,margin,adaptive_defended_calibration,0.5035999999999999,0.505,0.11,0.17,0.5908503234386444,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.44310000000000005,0.5,0.07,0.09,0.519100035873695,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,loss,adaptive_defended_calibration,0.5138999999999999,0.495,0.11,0.14,0.1941252276301384,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,confidence,adaptive_defended_calibration,0.5138999999999999,0.495,0.11,0.14,-0.8235547840595245,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.47900000000000004,0.5,0.08,0.13,-0.8087118566036224,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,entropy,adaptive_defended_calibration,0.47900000000000004,0.5,0.08,0.13,0.48808494210243225,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,margin,adaptive_defended_calibration,0.47900000000000004,0.5,0.08,0.13,-0.6174236834049225,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.4913,0.495,0.09,0.15,0.4736921423065136,
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.5084,0.505,0.1,0.15,0.20326867699623108,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.5084,0.505,0.1,0.15,-0.8160589635372162,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.47580000000000006,0.485,0.08,0.11,-0.8160589635372162,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.47580000000000006,0.485,0.08,0.11,0.4773171544075012,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.47580000000000006,0.485,0.08,0.11,-0.6321179270744324,inverted_from_calibration
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.5,0.5,0.0,0.0,-inf,as_defined
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.475,0.48,0.09,0.12,0.473016013291141,
