experiment,dataset,architecture,source_run_id,n_wires,pad_mode,fm_ent,ql_ent,ql_op,ql_rev,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,learning_rate,weight_decay,credit_data_path,credit_pca_components,block_id,seed,model_seed,init_seed,data_seed,split_seed,target_id,role,structural_cell_id,fm_kind,fm_op,reps,depth,feature_angle_scale,base_target_id,n_train,n_test,encoder_operation_count,encoder_operation_signature,state_signature,train_train_similarity,train_test_similarity,test_test_similarity,within_class_similarity,between_class_similarity,class_similarity_gap,mmd2_train_test,kernel_label_alignment,effective_rank,geometry_kernel,geometry_stage
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,GEOM_CREDIT_eff_su2_r1_ds20261,eff_su2_r1_d2,eff_su2_r1_d2,eff_su2,cx,1,2,1.0,GEOM_CREDIT_eff_su2_r1,200,200,17,52c3aaec030b0eec9aefc7705c4648d1512d9e1d5b0f82818c0c806fca1a2297,8b5a185ddce97327fcfd5495c0032051f77b19ad2e74b51bcf4670e140620279,0.8556999564170837,0.8580939173698425,0.8594807982444763,0.8615245819091797,0.8509939312934875,0.0105306506156921,-0.001007080078125,0.0190271157771348,2.004202127456665,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20262,20261,GEOM_CREDIT_zz_r1_ds20262,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,a17bedc1a9843dee3b4925ec4d07a966f65e28beddf3b4a06c902d6d45ff97a3,0.5737459659576416,0.5830928683280945,0.5896143317222595,0.5845400094985962,0.5781812071800232,0.0063588023185729,-0.0028254389762878,0.0176723152399063,4.905818462371826,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20263,20261,GEOM_CREDIT_zz_r1_ds20263,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,b74eebd452069798eaf4e4a260553239563795d8763a00d95d0c38acb945aa2c,0.5113732218742371,0.5292397737503052,0.547374963760376,0.5277685523033142,0.5322033166885376,-0.0044347643852233,0.0002686381340026,0.0103815998882055,6.455658912658691,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20264,20261,GEOM_CREDIT_zz_r1_ds20264,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,f7a6363ea5cdf6b6f23ffbdb717903a97128e53066643bafc4b1758e4db21fa0,0.4297740757465362,0.4454604089260101,0.4608285427093506,0.4424080848693847,0.4514249265193939,-0.0090168416500091,-0.0003181993961334,0.013131664134562,8.950650215148926,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20265,20261,GEOM_CREDIT_zz_r1_ds20265,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,d854efe01625c23387e0b6d0ca6d71d5f95160fa29b8c447de36baf2a5990d5d,0.4423582851886749,0.4383574724197387,0.4452221095561981,0.4363325834274292,0.4499821662902832,-0.013649582862854,0.0108654499053955,0.0110782664269208,8.433897018432617,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20266,20261,GEOM_CREDIT_zz_r1_ds20266,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,5c87740ec5f33eae7e940db7781f656d0e133d5f0111f83b4a2e407c11d39959,0.4780718088150024,0.4978762567043304,0.5168847441673279,0.4921978712081909,0.5081248879432678,-0.0159270167350769,-0.0007959604263305,0.012958163395524,6.281315803527832,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20267,20261,GEOM_CREDIT_zz_r1_ds20267,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,de246f1e8228e45065e93c97d5fe85e331b4761135fc53daf95413732dc0ebe5,0.468149185180664,0.4712491333484649,0.4774631857872009,0.4650009572505951,0.4864987432956695,-0.0214977860450744,0.003114104270935,0.0180542860180139,6.5658278465271,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20268,20261,GEOM_CREDIT_zz_r1_ds20268,zz_r1_d2,zz_r1_d2,zz,,1,2,1.0,GEOM_CREDIT_zz_r1,200,200,27,d66dbea9f4d389c8d28c11eef408875f188b4150cca4bfa562401710762baf02,a8567516f3e272b2d95fe09b1af1f51980718c8988bc2aed5f3c2ff03bf2f2bb,0.6252516508102417,0.6271268725395203,0.6312909126281738,0.6278519034385681,0.6274300217628479,0.0004218816757202,0.002288818359375,0.0094752013683319,4.276199817657471,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20261,20261,GEOM_CREDIT_zz_r5_ds20261,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,5ee436b150448225ac33fa20bde0aac6526dae5a794dcf45febcfb9629984f6b,0.2893449068069458,0.2830071747303009,0.276013970375061,0.2888835966587066,0.2716083228588104,0.0172752737998962,-0.0006554722785949,0.0196072682738304,24.05958366394043,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20262,20261,GEOM_CREDIT_zz_r5_ds20262,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,d24fa78f4343ff51f35b7a617fb70cda0dd25d9cf95724b81f105997c2d5b88d,0.3228456079959869,0.3359375,0.3463709950447082,0.3368034958839416,0.3322853446006775,0.0045181512832641,-0.0026583969593048,0.0174169465899467,16.667768478393555,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20263,20261,GEOM_CREDIT_zz_r5_ds20263,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,57b5a26eafd0a8866c09e96441f922f5c6e9bf8ff28298a656f84fd1b7822ffa,0.264287918806076,0.2770689725875854,0.2896468639373779,0.2747558951377868,0.2812786400318146,-0.0065227448940277,-0.0002031624317169,0.0177100487053394,24.43800163269043,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20264,20261,GEOM_CREDIT_zz_r5_ds20264,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,794bf81743f1f4affb3437c8e7bb0ee2d4648776ad44773d6e2d87086c9b48f1,0.194399818778038,0.2013127505779266,0.2068146616220474,0.201684683561325,0.1994893699884414,0.0021953135728836,-0.0014110207557678,0.0234859175980091,42.1977653503418,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20265,20261,GEOM_CREDIT_zz_r5_ds20265,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,7255f70e53cc32a6ab39c83003a3793713e1707d84cbf1bfdcef0daa957282f9,0.2315451502799987,0.2410765588283538,0.2636651694774627,0.2437096834182739,0.2455057501792907,-0.0017960667610168,0.0130572021007537,0.0136190904304385,29.304710388183597,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20266,20261,GEOM_CREDIT_zz_r5_ds20266,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,d68279def49390471689aae4d9a1746af05f8e2adfa85e16adb0bbf621f7d056,0.2875091433525085,0.2985431253910064,0.3112797141075134,0.3018409013748169,0.2934901416301727,0.0083507597446441,0.001702606678009,0.0288996286690235,20.62136459350586,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20267,20261,GEOM_CREDIT_zz_r5_ds20267,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,a5617b2ab9400690da8da2d3dfa2a163caa1d6d186a9ca049cdb504ec3846c9c,0.310794323682785,0.3147687613964081,0.3184177577495575,0.3087571561336517,0.3269059062004089,-0.0181487500667572,-0.0003254413604736,0.0167489070445299,21.7431755065918,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
satml_credit_geometry,credit_default,qnn,-1,6,wrap,linear,linear,crz,False,200,200,2000,16,100,False,0.05,0.0,data/credit_default/credit_default.csv.gz,6,credit_b01,30261,30261,30261,20268,20261,GEOM_CREDIT_zz_r5_ds20268,zz_r5_d2,zz_r5_d2,zz,,5,2,1.0,GEOM_CREDIT_zz_r5,200,200,135,75b4ae8de2c5b066a9087a7a7a084d502cfdc9c698cf7befce93af8c7e9238e3,c9977461989cc5e925357ac955665016b46d637a8a2a8366a3ca7e76a5cb8922,0.334619402885437,0.3279969692230224,0.3207851350307464,0.3304261863231659,0.3233819305896759,0.0070442557334899,-0.0005894005298614,0.0121530340984463,16.519367218017578,pure-state Hilbert-Schmidt/fidelity kernel,immediately after fixed encoder; before variational circuit
