target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.5413,0.52,0.07,0.12,0.7940991818904877,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,hamp_output,entropy,adaptive_defended_calibration,0.5413,0.52,0.07,0.12,-0.508472353219986,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,hamp_output,margin,adaptive_defended_calibration,0.5413,0.52,0.07,0.12,0.5881983637809753,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,hamp_output,correctness,adaptive_defended_calibration,0.43999999999999995,0.44,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.524,0.515,0.03,0.14,0.6124813985731565,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,loss,adaptive_defended_calibration,0.37250000000000005,0.455,0.0,0.0,0.22601289302110672,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,confidence,adaptive_defended_calibration,0.37250000000000005,0.455,0.0,0.0,-0.7977078557014465,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,maximum_probability,adaptive_defended_calibration,0.4428,0.465,0.07,0.11,-0.7977078557014465,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,entropy,adaptive_defended_calibration,0.4428,0.465,0.07,0.11,0.5035634934902191,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,margin,adaptive_defended_calibration,0.4428,0.465,0.07,0.11,-0.5954156816005707,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,correctness,adaptive_defended_calibration,0.43999999999999995,0.44,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.3856,0.43,0.02,0.03,0.4663659668104896,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,loss,adaptive_defended_calibration,0.4212,0.455,0.05,0.08,0.26593394577503204,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.4212,0.455,0.05,0.08,-0.7664900422096252,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.44760000000000005,0.5,0.07,0.13,-0.7682691812515259,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.44760000000000005,0.5,0.07,0.13,0.541359007358551,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,margin,adaptive_defended_calibration,0.44760000000000005,0.5,0.07,0.13,-0.5365383327007294,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.43999999999999995,0.44,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.432,0.48,0.0,0.03,0.5020530554789233,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,loss,adaptive_defended_calibration,0.42295000000000005,0.45,0.03,0.06,0.26561515033245087,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.42295000000000005,0.45,0.03,0.06,-0.76673623919487,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.449,0.505,0.07,0.08,-0.76673623919487,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.449,0.505,0.07,0.08,0.5431810319423676,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,margin,adaptive_defended_calibration,0.449,0.505,0.07,0.08,-0.5334725081920624,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.43999999999999995,0.44,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.4334,0.475,0.0,0.03,0.5103395503282315,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.5688,0.5449999999999999,0.03,0.17,-0.2636250704526901,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.5688,0.5449999999999999,0.03,0.17,0.768261581659317,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.49960000000000004,0.51,0.01,0.03,0.768261581659317,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.49960000000000004,0.51,0.01,0.03,-0.5413681864738464,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.49960000000000004,0.51,0.01,0.03,0.5365231037139893,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.43999999999999995,0.44,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.4712,0.485,0.04,0.04,0.5377325342002124,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,loss,adaptive_defended_calibration,0.395,0.43500000000000005,0.0,0.0,0.5445446968078613,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,confidence,adaptive_defended_calibration,0.395,0.43500000000000005,0.0,0.0,-0.5803482830524445,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.44839999999999997,0.495,0.06,0.07,-0.5803482830524445,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,entropy,adaptive_defended_calibration,0.44839999999999997,0.495,0.06,0.07,0.6796016097068787,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,margin,adaptive_defended_calibration,0.44839999999999997,0.495,0.06,0.07,-0.1606965810060501,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,correctness,adaptive_defended_calibration,0.45499999999999996,0.455,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.49639999999999995,0.505,0.08,0.1,0.5270569474212596,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,loss,adaptive_defended_calibration,0.5675,0.56,0.12,0.16,-0.2421891912817955,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,confidence,adaptive_defended_calibration,0.5675,0.56,0.12,0.16,0.7849088311195374,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.5053,0.52,0.06,0.12,0.7791212201118469,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,entropy,adaptive_defended_calibration,0.5053,0.52,0.06,0.12,-0.5280086398124695,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,margin,adaptive_defended_calibration,0.5053,0.52,0.06,0.12,0.5582424402236938,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,correctness,adaptive_defended_calibration,0.43999999999999995,0.44,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.46259999999999996,0.51,0.04,0.04,0.4433589088086699,
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.50225,0.515,0.0,0.04,-0.2782702147960663,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.50225,0.515,0.0,0.04,0.7570922374725342,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.44035,0.46499999999999997,0.0,0.02,0.7850955724716187,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.44035,0.46499999999999997,0.0,0.02,-0.5203785598278046,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.44035,0.46499999999999997,0.0,0.02,0.5701911449432373,as_defined
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.44999999999999996,0.45,0.0,0.0,-0.5,inverted_from_calibration
PETS_CREDIT_high_eff_su2_r5_d6_b04__none,pets_b04,eff_su2_r5_d6,high,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.42584999999999995,0.45,0.04,0.06,0.5548393793439567,
