target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,weight_decay,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,feature_angle_scale,source_run_id,ql_rev,batch_size,epochs,extra_feats,init_seed,split_seed,block_id,role,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p01,tpr_at_requested_fpr_0p01_record_ci95_low,tpr_at_requested_fpr_0p01_record_ci95_high,tpr_at_requested_fpr_0p01_valid_bootstrap_replicates,attained_fpr_0p01,expected_false_positives_0p01,resolvable_0p01,tpr_at_requested_fpr_0p05,tpr_at_requested_fpr_0p05_record_ci95_low,tpr_at_requested_fpr_0p05_record_ci95_high,tpr_at_requested_fpr_0p05_valid_bootstrap_replicates,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,tpr_at_requested_fpr_0p1_record_ci95_low,tpr_at_requested_fpr_0p1_record_ci95_high,tpr_at_requested_fpr_0p1_valid_bootstrap_replicates,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
FASHION_QNN_z_r5_d2_b01,confidence,0.4774550000000001,0.4347970625,0.520397625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d2,z_r5_d2,,0.48125,-0.03750000000000003,0.36,0.3975,0.8616674542427063,5,0.0,0.0,0.0,10000,0.0005,20.0,True,0.045,0.015,0.08,10000,0.045,100.0,True,0.1,0.06,0.14,10000,0.1,200.0,True
FASHION_QNN_z_r5_d2_b01,margin,0.48578,0.44262118749999996,0.5289908124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d2,z_r5_d2,,0.47175,-0.056499999999999995,0.355,0.4115,0.5927712917327881,5,0.0,0.0,0.0,10000,0.0005,20.0,True,0.05,0.02,0.08,10000,0.046,100.0,True,0.1,0.055,0.145,10000,0.0975,200.0,True
FASHION_QNN_z_r5_d2_b01,correctness,0.5635,0.52925,0.5987562499999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d2,z_r5_d2,,0.5635,0.127,0.67,0.543,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_z_r5_d2_b01,max_probability,0.4774550000000001,0.4349910625,0.5196076249999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d2,z_r5_d2,,0.48125,-0.03750000000000003,0.36,0.3975,0.8616674542427063,5,0.0,0.0,0.0,10000,0.0005,20.0,True,0.045,0.015,0.08,10000,0.045,100.0,True,0.1,0.055,0.14,10000,0.1,200.0,True
FASHION_QNN_z_r5_d2_b02,loss,0.583735,0.5470469375,0.6196087499999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d2,z_r5_d2,,0.59075,0.1815,0.895,0.7135,-1.5469093322753906,5,0.02,0.0,0.04,10000,0.01,20.0,True,0.035,0.015,0.075,10000,0.043,100.0,True,0.115,0.07,0.165,10000,0.09,200.0,True
FASHION_QNN_z_r5_d2_b02,entropy,0.48934,0.44872449999999997,0.5304478749999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d2,z_r5_d2,,0.50025,0.000500000000000056,0.79,0.7895,-1.2184395790100098,5,0.01,0.0,0.04,10000,0.004,20.0,True,0.035,0.01,0.065,10000,0.048,100.0,True,0.1,0.06,0.145,10000,0.099,200.0,True
FASHION_QNN_z_r5_d2_b02,confidence,0.493845,0.4521348125,0.5344148124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d2,z_r5_d2,,0.49074999999999996,-0.018500000000000072,0.695,0.7135,0.5993828177452087,5,0.01,0.0,0.04,10000,0.004,20.0,True,0.035,0.01,0.06,10000,0.0475,100.0,True,0.095,0.055,0.145,10000,0.097,200.0,True
FASHION_QNN_z_r5_d2_b02,margin,0.495055,0.453413875,0.535847625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d2,z_r5_d2,,0.46950000000000003,-0.06099999999999994,0.535,0.596,0.3349512815475464,5,0.02,0.0,0.04,10000,0.0095,20.0,True,0.035,0.01,0.065,10000,0.043,100.0,True,0.105,0.055,0.15,10000,0.0995,200.0,True
FASHION_QNN_z_r5_d2_b02,correctness,0.55775,0.524,0.591,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d2,z_r5_d2,,0.55775,0.11550000000000005,0.685,0.5695,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_z_r5_d2_b02,max_probability,0.493845,0.4525808125,0.5348151875,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d2,z_r5_d2,,0.49074999999999996,-0.018500000000000072,0.695,0.7135,0.5993828177452087,5,0.01,0.0,0.04,10000,0.004,20.0,True,0.035,0.01,0.06,10000,0.0475,100.0,True,0.095,0.055,0.145,10000,0.097,200.0,True
FASHION_QNN_z_r5_d2_b03,loss,0.5732575,0.5330141875000001,0.6134229375,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,z_r5_d2,z_r5_d2,,0.55975,0.11950000000000005,0.685,0.5655,-1.0708470344543457,5,0.01,0.0,0.03,10000,0.007,20.0,True,0.06,0.025,0.1,10000,0.0495,100.0,True,0.13,0.085,0.18,10000,0.091,200.0,True
FASHION_QNN_z_r5_d2_b03,entropy,0.510675,0.46851525,0.553092625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,z_r5_d2,z_r5_d2,,0.503,0.006000000000000005,0.31,0.304,-0.8621758222579956,5,0.005,0.0,0.02,10000,0.006,20.0,True,0.04,0.015,0.075,10000,0.0435,100.0,True,0.095,0.05,0.14,10000,0.0975,200.0,True
FASHION_QNN_z_r5_d2_b03,confidence,0.5221375,0.4810898125,0.5636853749999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,z_r5_d2,z_r5_d2,,0.506,0.01200000000000001,0.33,0.318,0.7140536904335022,5,0.01,0.0,0.025,10000,0.0095,20.0,True,0.04,0.015,0.07,10000,0.0455,100.0,True,0.095,0.055,0.14,10000,0.0975,200.0,True
FASHION_QNN_z_r5_d2_b03,margin,0.52789,0.486449375,0.568885,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,z_r5_d2,z_r5_d2,,0.53725,0.07450000000000001,0.395,0.3205,0.44560450315475464,5,0.01,0.0,0.025,10000,0.0075,20.0,True,0.045,0.015,0.075,10000,0.045,100.0,True,0.095,0.05,0.135,10000,0.0995,200.0,True
FASHION_QNN_z_r5_d2_b03,correctness,0.55825,0.523,0.5935,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,z_r5_d2,z_r5_d2,,0.55825,0.11650000000000005,0.63,0.5135,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_z_r5_d2_b03,max_probability,0.5221375,0.480469875,0.564099,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b03/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70263,60263,70263,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70263,60263,fashion_b03,z_r5_d2,z_r5_d2,,0.506,0.01200000000000001,0.33,0.318,0.7140536904335022,5,0.01,0.0,0.025,10000,0.0095,20.0,True,0.04,0.015,0.07,10000,0.0455,100.0,True,0.095,0.055,0.14,10000,0.0975,200.0,True
FASHION_QNN_z_r5_d2_b04,loss,0.590225,0.55488,0.624545125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,z_r5_d2,z_r5_d2,,0.56775,0.13550000000000006,0.78,0.6445,-1.2510277032852173,5,0.005,0.0,0.02,10000,0.0035,20.0,True,0.045,0.015,0.08,10000,0.0465,100.0,True,0.075,0.04,0.12,10000,0.0975,200.0,True
FASHION_QNN_z_r5_d2_b04,entropy,0.47341,0.4327515,0.5147329374999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,z_r5_d2,z_r5_d2,,0.46125,-0.07750000000000001,0.77,0.8475,-1.1557390689849854,5,0.005,0.0,0.02,10000,0.004,20.0,True,0.035,0.01,0.065,10000,0.047,100.0,True,0.06,0.03,0.095,10000,0.084,200.0,True
FASHION_QNN_z_r5_d2_b04,confidence,0.47612750000000004,0.435014125,0.51693575,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,z_r5_d2,z_r5_d2,,0.47975,-0.04049999999999998,0.8,0.8405,0.37685704231262207,5,0.005,0.0,0.02,10000,0.0035,20.0,True,0.035,0.01,0.07,10000,0.0495,100.0,True,0.06,0.03,0.1,10000,0.0825,200.0,True
FASHION_QNN_z_r5_d2_b04,margin,0.479605,0.4388745,0.52118375,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,z_r5_d2,z_r5_d2,,0.4765,-0.04700000000000004,0.72,0.767,0.049851179122924805,5,0.005,0.0,0.02,10000,0.0035,20.0,True,0.03,0.005,0.065,10000,0.0485,100.0,True,0.065,0.03,0.105,10000,0.0955,200.0,True
FASHION_QNN_z_r5_d2_b04,correctness,0.5955,0.56275,0.628,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,z_r5_d2,z_r5_d2,,0.5955,0.19099999999999995,0.745,0.554,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_z_r5_d2_b04,max_probability,0.47612750000000004,0.43583106250000003,0.5177383124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b04/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70264,60264,70264,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70264,60264,fashion_b04,z_r5_d2,z_r5_d2,,0.47975,-0.04049999999999998,0.8,0.8405,0.37685704231262207,5,0.005,0.0,0.02,10000,0.0035,20.0,True,0.035,0.01,0.07,10000,0.0495,100.0,True,0.06,0.03,0.1,10000,0.0825,200.0,True
FASHION_QNN_z_r5_d2_b05,loss,0.60707,0.5720349375,0.641833375,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,z_r5_d2,z_r5_d2,,0.60175,0.2034999999999999,0.825,0.6215,-1.2001080513000488,5,0.02,0.005,0.04,10000,0.005,20.0,True,0.05,0.025,0.085,10000,0.044,100.0,True,0.105,0.06,0.15,10000,0.0995,200.0,True
FASHION_QNN_z_r5_d2_b05,entropy,0.482125,0.4389940625,0.526182625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,z_r5_d2,z_r5_d2,,0.48575,-0.028500000000000025,0.29,0.3185,-0.5562319159507751,5,0.02,0.005,0.04,10000,0.0055,20.0,True,0.045,0.02,0.08,10000,0.0445,100.0,True,0.075,0.04,0.115,10000,0.097,200.0,True
FASHION_QNN_z_r5_d2_b05,confidence,0.4963925,0.4533045,0.5390283124999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,z_r5_d2,z_r5_d2,,0.48024999999999995,-0.039500000000000035,0.285,0.3245,0.7944700121879578,5,0.02,0.005,0.04,10000,0.0055,20.0,True,0.05,0.02,0.08,10000,0.0495,100.0,True,0.08,0.04,0.125,10000,0.1,200.0,True
FASHION_QNN_z_r5_d2_b05,margin,0.5088,0.46798475,0.550983625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,z_r5_d2,z_r5_d2,,0.50475,0.009500000000000008,0.45,0.4405,0.6671465635299683,5,0.02,0.005,0.04,10000,0.0065,20.0,True,0.05,0.02,0.085,10000,0.048,100.0,True,0.075,0.04,0.135,10000,0.099,200.0,True
FASHION_QNN_z_r5_d2_b05,correctness,0.59875,0.565,0.63075,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,z_r5_d2,z_r5_d2,,0.59875,0.1975,0.73,0.5325,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_z_r5_d2_b05,max_probability,0.4963925,0.45375743749999997,0.5385215,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d2_b05/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70265,60265,70265,pv+stats,0.05,0.0,6,2,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70265,60265,fashion_b05,z_r5_d2,z_r5_d2,,0.48024999999999995,-0.039500000000000035,0.285,0.3245,0.7944700121879578,5,0.02,0.005,0.04,10000,0.0055,20.0,True,0.05,0.02,0.08,10000,0.0495,100.0,True,0.08,0.04,0.125,10000,0.1,200.0,True
FASHION_QNN_z_r5_d6_b01,loss,0.6421899999999999,0.6105398125,0.6739428749999999,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d6,z_r5_d6,,0.631,0.262,0.895,0.633,-1.103482723236084,5,0.005,0.0,0.02,10000,0.0095,20.0,True,0.065,0.03,0.105,10000,0.048,100.0,True,0.15,0.095,0.2,10000,0.099,200.0,True
FASHION_QNN_z_r5_d6_b01,entropy,0.48741499999999993,0.44369943749999996,0.5300201250000001,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d6,z_r5_d6,,0.49324999999999997,-0.013500000000000012,0.205,0.2185,-0.14944134652614594,5,0.0,0.0,0.005,10000,0.0005,20.0,True,0.04,0.015,0.075,10000,0.0405,100.0,True,0.1,0.06,0.165,10000,0.0975,200.0,True
FASHION_QNN_z_r5_d6_b01,confidence,0.49256500000000003,0.449517125,0.535203125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d6,z_r5_d6,,0.494,-0.01200000000000001,0.235,0.247,0.9391465783119202,5,0.0,0.0,0.005,10000,0.0005,20.0,True,0.04,0.015,0.075,10000,0.036,100.0,True,0.11,0.065,0.165,10000,0.096,200.0,True
FASHION_QNN_z_r5_d6_b01,margin,0.49802750000000007,0.45609456249999997,0.5419304375,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d6,z_r5_d6,,0.49524999999999997,-0.009500000000000008,0.435,0.4445,0.8885462284088135,5,0.0,0.0,0.005,10000,0.0005,20.0,True,0.045,0.02,0.075,10000,0.0455,100.0,True,0.115,0.075,0.17,10000,0.094,200.0,True
FASHION_QNN_z_r5_d6_b01,correctness,0.6395000000000001,0.61225,0.66625,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d6,z_r5_d6,,0.6395,0.279,0.855,0.576,1.0,5,0.0,0.0,0.0,10000,0.0,20.0,True,0.0,0.0,0.0,10000,0.0,100.0,True,0.0,0.0,0.0,10000,0.0,200.0,True
FASHION_QNN_z_r5_d6_b01,max_probability,0.49256500000000003,0.45081425,0.5355458750000001,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b01/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70261,60261,70261,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70261,60261,fashion_b01,z_r5_d6,z_r5_d6,,0.494,-0.01200000000000001,0.235,0.247,0.9391465783119202,5,0.0,0.0,0.005,10000,0.0005,20.0,True,0.04,0.015,0.075,10000,0.036,100.0,True,0.11,0.065,0.165,10000,0.096,200.0,True
FASHION_QNN_z_r5_d6_b02,loss,0.674785,0.64569225,0.703293125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d6,z_r5_d6,,0.67125,0.3425,0.895,0.5525,-0.8200874924659729,5,0.01,0.0,0.03,10000,0.008,20.0,True,0.08,0.045,0.12,10000,0.0405,100.0,True,0.13,0.08,0.175,10000,0.0985,200.0,True
FASHION_QNN_z_r5_d6_b02,entropy,0.5067675,0.46702350000000004,0.547458125,10000,200,2000,0.0005,0=member,satml_runs/satml_fashion_factorial/FASHION_QNN_z_r5_d6_b02/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,satml_fashion_factorial,fashion_mnist,qnn,qnn,-1,70262,60262,70262,pv+stats,0.05,0.0,6,6,linear,crz,z,5,none,none,wrap,200,200,2000,1.0,-1,False,16,100,False,70262,60262,fashion_b02,z_r5_d6,z_r5_d6,,0.516,0.03200000000000003,0.74,0.708,-0.7884736657142639,5,0.01,0.0,0.03,10000,0.008,20.0,True,0.08,0.045,0.12,10000,0.045,100.0,True,0.11,0.065,0.155,10000,0.095,200.0,True
