target_id,block_id,structural_cell_id,structural_role,training_defense,defense,attack,attack_fit,auc,balanced_accuracy,tpr_at_5_fpr,tpr_at_10_fpr,threshold,score_direction,evaluation_mean_probability_std,evaluation_mean_label_flip_rate,effective_defense
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,confidence,adaptive_defended_calibration,0.5583,0.545,0.11,0.21,0.5925478339195251,as_defined,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,maximum_probability,adaptive_defended_calibration,0.4484,0.485,0.05,0.07,-0.5754380524158478,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,entropy,adaptive_defended_calibration,0.4484,0.485,0.05,0.07,0.6817216277122498,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,margin,adaptive_defended_calibration,0.4484,0.485,0.05,0.07,-0.1508761048316955,inverted_from_calibration,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,correctness,adaptive_defended_calibration,0.53,0.53,0.0,0.0,0.5,as_defined,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.471,0.48,0.07,0.11,0.4749054058804356,,,,hamp_full
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,loss,adaptive_defended_calibration,0.5243,0.52,0.06,0.07,-1.500814139842987,as_defined,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,confidence,adaptive_defended_calibration,0.5243,0.52,0.06,0.07,0.2229630947113037,as_defined,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,maximum_probability,adaptive_defended_calibration,0.4639999999999999,0.505,0.05,0.08,-0.7764817178249359,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,entropy,adaptive_defended_calibration,0.4639999999999999,0.505,0.05,0.08,0.531324952840805,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,margin,adaptive_defended_calibration,0.4639999999999999,0.505,0.05,0.08,-0.5529634058475494,inverted_from_calibration,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.4737,0.51,0.05,0.12,0.4812958572764525,,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,loss,adaptive_defended_calibration,0.5538000000000001,0.555,0.07,0.1,-0.3522825688123703,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,confidence,adaptive_defended_calibration,0.5538000000000001,0.555,0.07,0.1,0.7030825614929199,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,maximum_probability,adaptive_defended_calibration,0.4245,0.42,0.03,0.06,-0.7538675963878632,inverted_from_calibration,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,entropy,adaptive_defended_calibration,0.4245,0.42,0.03,0.06,0.5580461323261261,inverted_from_calibration,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,margin,adaptive_defended_calibration,0.4245,0.42,0.03,0.06,-0.5077351629734039,inverted_from_calibration,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,learned_pv_stats_logistic,adaptive_defended_calibration,0.5067,0.515,0.01,0.07,0.5177532694535609,,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,loss,adaptive_defended_calibration,0.5177,0.53,0.11,0.15,-0.6763998568058014,as_defined,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,confidence,adaptive_defended_calibration,0.5177,0.53,0.11,0.15,0.5084453523159027,as_defined,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,maximum_probability,adaptive_defended_calibration,0.5739,0.56,0.15,0.2,0.5085771679878235,as_defined,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,entropy,adaptive_defended_calibration,0.5739,0.56,0.15,0.2,-0.6929981708526611,as_defined,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,margin,adaptive_defended_calibration,0.5739,0.56,0.15,0.2,0.0171543210744857,as_defined,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,correctness,adaptive_defended_calibration,0.49,0.49,0.0,0.0,0.5,as_defined,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,learned_pv_stats_logistic,adaptive_defended_calibration,0.5448,0.535,0.08,0.08,0.5106637262155009,,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,loss,adaptive_defended_calibration,0.5385000000000001,0.5,0.09,0.12,-1.606073975563049,as_defined,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,confidence,adaptive_defended_calibration,0.5385000000000001,0.5,0.09,0.12,0.2008334994316101,as_defined,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,maximum_probability,adaptive_defended_calibration,0.4633,0.475,0.02,0.06,-0.801899254322052,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,entropy,adaptive_defended_calibration,0.4633,0.475,0.02,0.06,0.4977575242519378,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,margin,adaptive_defended_calibration,0.4633,0.475,0.02,0.06,-0.6037984788417816,inverted_from_calibration,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,hamp_output,learned_pv_stats_logistic,adaptive_defended_calibration,0.4785999999999999,0.495,0.04,0.05,0.4660917280761946,,,,hamp_output
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,loss,adaptive_defended_calibration,0.4265,0.4499999999999999,0.05,0.09,0.2823831737041473,inverted_from_calibration,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,confidence,adaptive_defended_calibration,0.4265,0.4499999999999999,0.05,0.09,-0.7539847195148468,inverted_from_calibration,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,maximum_probability,adaptive_defended_calibration,0.4221,0.46,0.05,0.07,-0.7539847195148468,inverted_from_calibration,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,entropy,adaptive_defended_calibration,0.4221,0.46,0.05,0.07,0.5579150319099426,inverted_from_calibration,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,margin,adaptive_defended_calibration,0.4221,0.46,0.05,0.07,-0.5079694390296936,inverted_from_calibration,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memguard,learned_pv_stats_logistic,adaptive_defended_calibration,0.4293,0.4599999999999999,0.05,0.08,0.5895982849373038,,,,memguard
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,loss,adaptive_defended_calibration,0.4729,0.52,0.08,0.08,0.2594235241413116,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,confidence,adaptive_defended_calibration,0.4729,0.52,0.08,0.08,-0.7714962065219879,inverted_from_calibration,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,maximum_probability,adaptive_defended_calibration,0.5315,0.55,0.12,0.15,0.7646016180515289,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,entropy,adaptive_defended_calibration,0.5315,0.55,0.12,0.15,-0.5457172989845276,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,margin,adaptive_defended_calibration,0.5315,0.55,0.12,0.15,0.5292032361030579,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5135000000000001,0.54,0.05,0.1,0.5013910633390506,,,,logitguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,loss,adaptive_defended_calibration,0.4722,0.51,0.06,0.06,0.2609854936599731,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,confidence,adaptive_defended_calibration,0.4722,0.51,0.06,0.06,-0.7702941298484802,inverted_from_calibration,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,maximum_probability,adaptive_defended_calibration,0.529,0.55,0.11,0.11,0.7631402313709259,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,entropy,adaptive_defended_calibration,0.529,0.55,0.11,0.11,-0.5474240779876709,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,margin,adaptive_defended_calibration,0.529,0.55,0.11,0.11,0.5262804627418518,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,logitguard_quantized,learned_pv_stats_logistic,adaptive_defended_calibration,0.51065,0.53,0.04,0.06,0.5035150455088452,,,,logitguard_quantized
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,loss,adaptive_defended_calibration,0.4797,0.49,0.06,0.08,0.2193108350038528,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,confidence,adaptive_defended_calibration,0.4797,0.49,0.06,0.08,-0.8030721843242645,inverted_from_calibration,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,maximum_probability,adaptive_defended_calibration,0.4995,0.52,0.12,0.13,0.762720137834549,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,entropy,adaptive_defended_calibration,0.4995,0.52,0.12,0.13,-0.5479241013526917,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,margin,adaptive_defended_calibration,0.4995,0.52,0.12,0.13,0.5254402458667755,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,measurementguard_continuous,learned_pv_stats_logistic,adaptive_defended_calibration,0.5295000000000001,0.515,0.12,0.17,0.4896907886424266,,,,measurementguard_continuous
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,loss,adaptive_defended_calibration,0.5544500000000001,0.56,0.07,0.1,-0.3527128398418426,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,confidence,adaptive_defended_calibration,0.5544500000000001,0.56,0.07,0.1,0.7027816772460938,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,maximum_probability,adaptive_defended_calibration,0.42315,0.42,0.03,0.06,-0.759352445602417,inverted_from_calibration,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,entropy,adaptive_defended_calibration,0.42315,0.42,0.03,0.06,0.5518235862255096,inverted_from_calibration,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,margin,adaptive_defended_calibration,0.42315,0.42,0.03,0.06,-0.5187048614025116,inverted_from_calibration,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,learned_pv_stats_logistic,adaptive_defended_calibration,0.50765,0.535,0.01,0.06,0.5187162432696258,,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,loss,adaptive_defended_calibration,0.56115,0.55,0.08,0.12,-0.2497891560196876,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,confidence,adaptive_defended_calibration,0.56115,0.55,0.08,0.12,0.778965026140213,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,maximum_probability,adaptive_defended_calibration,0.5098499999999999,0.525,0.11,0.13,0.7759602069854736,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,entropy,adaptive_defended_calibration,0.5098499999999999,0.525,0.11,0.13,-0.5319736301898956,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,margin,adaptive_defended_calibration,0.5098499999999999,0.525,0.11,0.13,0.5519204139709473,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,learned_pv_stats_logistic,adaptive_defended_calibration,0.54535,0.55,0.08,0.11,0.5140669379073091,,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,loss,adaptive_defended_calibration,0.42925,0.43,0.03,0.04,0.2762648910284042,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,confidence,adaptive_defended_calibration,0.42925,0.43,0.03,0.04,-0.7586120367050171,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,maximum_probability,adaptive_defended_calibration,0.48195,0.4599999999999999,0.12,0.15,-0.7586120367050171,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,entropy,adaptive_defended_calibration,0.48195,0.4599999999999999,0.12,0.15,0.5526741445064545,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,margin,adaptive_defended_calibration,0.48195,0.4599999999999999,0.12,0.15,-0.5172240734100342,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,correctness,adaptive_defended_calibration,0.525,0.525,0.0,0.0,0.5,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,learned_pv_stats_logistic,adaptive_defended_calibration,0.49645,0.485,0.11,0.15,0.5225194439352179,,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__dp_qml,pets_b01,eff_su2_r5_d6,high,dp_qml,none,label_only_hsj,adaptive_defended_calibration,0.55,0.55,0.0,0.0,2.4494898319244385,as_defined,,,dp_qml
PETS_CREDIT_high_eff_su2_r5_d6_b01__hamp_train,pets_b01,eff_su2_r5_d6,high,hamp_train,none,label_only_hsj,adaptive_defended_calibration,0.685,0.6,0.15,0.3,0.01657086575869471,as_defined,,,hamp_train
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,label_only_hsj,adaptive_defended_calibration,0.55,0.55,0.0,0.0,0.6785147190093994,as_defined,,,l2
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,dynanoise,label_only_hsj,adaptive_defended_calibration,0.61875,0.6,0.15,0.2,0.046849245205521584,as_defined,,,dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,lattice_round,label_only_hsj,adaptive_defended_calibration,0.6625,0.5249999999999999,0.05,0.25,0.31491701304912567,as_defined,,,lattice_round
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice,label_only_hsj,adaptive_defended_calibration,0.6425,0.575,0.05,0.05,0.2354455590248108,as_defined,,,memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,memgq_lattice_sticky,label_only_hsj,adaptive_defended_calibration,0.685,0.625,0.05,0.25,0.22330114990472794,as_defined,,,memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__none,pets_b01,eff_su2_r5_d6,high,none,none,label_only_hsj,adaptive_defended_calibration,0.6425,0.575,0.05,0.05,0.2354455590248108,as_defined,,,none
PETS_CREDIT_low_eff_su2_r1_d6_b01__dp_qml,pets_b01,eff_su2_r1_d6,low,dp_qml,none,label_only_hsj,adaptive_defended_calibration,0.55,0.55,0.0,0.0,2.4494898319244385,as_defined,,,dp_qml
PETS_CREDIT_low_eff_su2_r1_d6_b01__hamp_train,pets_b01,eff_su2_r1_d6,low,hamp_train,none,label_only_hsj,adaptive_defended_calibration,0.4425,0.5,0.0,0.0,-0.49303166568279266,inverted_from_calibration,,,hamp_train
PETS_CREDIT_low_eff_su2_r1_d6_b01__l2,pets_b01,eff_su2_r1_d6,low,l2,none,label_only_hsj,adaptive_defended_calibration,0.55,0.55,0.0,0.0,2.4494898319244385,as_defined,,,l2
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,dynanoise,label_only_hsj,adaptive_defended_calibration,0.33,0.42500000000000004,0.0,0.0,-0.2851457744836807,inverted_from_calibration,,,dynanoise
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,lattice_round,label_only_hsj,adaptive_defended_calibration,0.38,0.4,0.0,0.0,-0.3282289206981659,inverted_from_calibration,,,lattice_round
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice,label_only_hsj,adaptive_defended_calibration,0.38250000000000006,0.35000000000000003,0.0,0.0,-0.28488801419734955,inverted_from_calibration,,,memgq_lattice
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,memgq_lattice_sticky,label_only_hsj,adaptive_defended_calibration,0.38749999999999996,0.35000000000000003,0.0,0.0,-0.2817433178424835,inverted_from_calibration,,,memgq_lattice_sticky
PETS_CREDIT_low_eff_su2_r1_d6_b01__none,pets_b01,eff_su2_r1_d6,low,none,none,label_only_hsj,adaptive_defended_calibration,0.38250000000000006,0.35000000000000003,0.0,0.0,-0.28488801419734955,inverted_from_calibration,,,none
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,dynanoise,lira_online,adaptive_defended_reference_models,0.4381,0.46499999999999997,0.05,0.07,-0.42642696016598447,inverted_from_calibration,,,l2+dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,dynanoise,lira_online_fixed_variance,adaptive_defended_reference_models,0.5489999999999999,0.525,0.08,0.1,-1.0028150256540262,as_defined,,,l2+dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,dynanoise,lira_offline,adaptive_defended_reference_models,0.5009,0.495,0.05,0.08,2.046331087493334,inverted_from_calibration,,,l2+dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,dynanoise,lira_offline_fixed_variance,adaptive_defended_reference_models,0.4723,0.46,0.02,0.11,2.2885929790285147,inverted_from_calibration,,,l2+dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,dynanoise,global_true_class_log_odds,adaptive_defended_reference_models,0.5303000000000001,0.52,0.04,0.15,0.1138424952378213,as_defined,,,l2+dynanoise
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice,lira_online,adaptive_defended_reference_models,0.47240000000000004,0.475,0.03,0.09,-0.23861197958933622,inverted_from_calibration,,,l2+memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice,lira_online_fixed_variance,adaptive_defended_reference_models,0.44770000000000004,0.44999999999999996,0.02,0.1,-0.06912242462841656,inverted_from_calibration,,,l2+memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice,lira_offline,adaptive_defended_reference_models,0.4579,0.48500000000000004,0.07,0.12,-1.8607866849157113,inverted_from_calibration,,,l2+memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice,lira_offline_fixed_variance,adaptive_defended_reference_models,0.45089999999999997,0.475,0.02,0.09,1.4878181430459039,inverted_from_calibration,,,l2+memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice,global_true_class_log_odds,adaptive_defended_reference_models,0.5069,0.5,0.08,0.16,-1.2538886920635015,inverted_from_calibration,,,l2+memgq_lattice
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice_sticky,lira_online,adaptive_defended_reference_models,0.4461,0.46,0.02,0.1,-0.5979214504929109,inverted_from_calibration,,,l2+memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice_sticky,lira_online_fixed_variance,adaptive_defended_reference_models,0.4534,0.47500000000000003,0.03,0.06,-0.5602322333449841,inverted_from_calibration,,,l2+memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice_sticky,lira_offline,adaptive_defended_reference_models,0.46840000000000004,0.49,0.02,0.1,0.32016712438840456,inverted_from_calibration,,,l2+memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice_sticky,lira_offline_fixed_variance,adaptive_defended_reference_models,0.5269,0.525,0.04,0.07,-1.5518747494943028,as_defined,,,l2+memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,memgq_lattice_sticky,global_true_class_log_odds,adaptive_defended_reference_models,0.4927,0.495,0.02,0.05,1.1320397560315019,as_defined,,,l2+memgq_lattice_sticky
PETS_CREDIT_high_eff_su2_r5_d6_b01__l2,pets_b01,eff_su2_r5_d6,high,l2,none,lira_online,adaptive_defended_reference_models,0.44509999999999994,0.44,0.07,0.1,0.01869960788434044,as_defined,,,l2
