effective_defense,structural_role,attack,outcome,count,mean,std
memgq_lattice,low,confidence,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,confidence,tpr_at_10_fpr,1,0.12,
memgq_lattice,low,correctness,auc,1,0.525,
memgq_lattice,low,correctness,balanced_accuracy,1,0.525,
memgq_lattice,low,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice,low,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice,low,entropy,auc,1,0.5098499999999999,
memgq_lattice,low,entropy,balanced_accuracy,1,0.525,
memgq_lattice,low,entropy,tpr_at_5_fpr,1,0.11,
memgq_lattice,low,entropy,tpr_at_10_fpr,1,0.13,
memgq_lattice,low,global_true_class_log_odds,auc,1,0.5046,
memgq_lattice,low,global_true_class_log_odds,balanced_accuracy,1,0.47,
memgq_lattice,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.06,
memgq_lattice,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
memgq_lattice,low,label_only_hsj,auc,1,0.38250000000000006,
memgq_lattice,low,label_only_hsj,balanced_accuracy,1,0.35000000000000003,
memgq_lattice,low,label_only_hsj,tpr_at_5_fpr,1,0.0,
memgq_lattice,low,label_only_hsj,tpr_at_10_fpr,1,0.0,
memgq_lattice,low,learned_pv_stats_logistic,auc,1,0.54535,
memgq_lattice,low,learned_pv_stats_logistic,balanced_accuracy,1,0.55,
memgq_lattice,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.11,
memgq_lattice,low,lira_offline,auc,1,0.5227,
memgq_lattice,low,lira_offline,balanced_accuracy,1,0.495,
memgq_lattice,low,lira_offline,tpr_at_5_fpr,1,0.07,
memgq_lattice,low,lira_offline,tpr_at_10_fpr,1,0.14,
memgq_lattice,low,lira_offline_fixed_variance,auc,1,0.511,
memgq_lattice,low,lira_offline_fixed_variance,balanced_accuracy,1,0.515,
memgq_lattice,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.1,
memgq_lattice,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.21,
memgq_lattice,low,lira_online,auc,1,0.5483,
memgq_lattice,low,lira_online,balanced_accuracy,1,0.495,
memgq_lattice,low,lira_online,tpr_at_5_fpr,1,0.13,
memgq_lattice,low,lira_online,tpr_at_10_fpr,1,0.14,
memgq_lattice,low,lira_online_fixed_variance,auc,1,0.5362,
memgq_lattice,low,lira_online_fixed_variance,balanced_accuracy,1,0.5,
memgq_lattice,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.2,
memgq_lattice,low,loss,auc,1,0.56115,
memgq_lattice,low,loss,balanced_accuracy,1,0.55,
memgq_lattice,low,loss,tpr_at_5_fpr,1,0.08,
memgq_lattice,low,loss,tpr_at_10_fpr,1,0.12,
memgq_lattice,low,margin,auc,1,0.5098499999999999,
memgq_lattice,low,margin,balanced_accuracy,1,0.525,
memgq_lattice,low,margin,tpr_at_5_fpr,1,0.11,
memgq_lattice,low,margin,tpr_at_10_fpr,1,0.13,
memgq_lattice,low,maximum_probability,auc,1,0.5098499999999999,
memgq_lattice,low,maximum_probability,balanced_accuracy,1,0.525,
memgq_lattice,low,maximum_probability,tpr_at_5_fpr,1,0.11,
memgq_lattice,low,maximum_probability,tpr_at_10_fpr,1,0.13,
memgq_lattice,low,nearby_query_logistic_q32,auc,1,0.5486,
memgq_lattice,low,nearby_query_logistic_q32,balanced_accuracy,1,0.52,
memgq_lattice,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.04,
memgq_lattice,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.06,
memgq_lattice_sticky,high,confidence,auc,1,0.546,
memgq_lattice_sticky,high,confidence,balanced_accuracy,1,0.5549999999999999,
memgq_lattice_sticky,high,confidence,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,confidence,tpr_at_10_fpr,1,0.11,
memgq_lattice_sticky,high,correctness,auc,1,0.5449999999999999,
memgq_lattice_sticky,high,correctness,balanced_accuracy,1,0.545,
memgq_lattice_sticky,high,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice_sticky,high,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice_sticky,high,entropy,auc,1,0.4981,
memgq_lattice_sticky,high,entropy,balanced_accuracy,1,0.515,
memgq_lattice_sticky,high,entropy,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,entropy,tpr_at_10_fpr,1,0.1,
memgq_lattice_sticky,high,global_true_class_log_odds,auc,1,0.5568,
memgq_lattice_sticky,high,global_true_class_log_odds,balanced_accuracy,1,0.56,
memgq_lattice_sticky,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
memgq_lattice_sticky,high,label_only_hsj,auc,1,0.685,
memgq_lattice_sticky,high,label_only_hsj,balanced_accuracy,1,0.625,
memgq_lattice_sticky,high,label_only_hsj,tpr_at_5_fpr,1,0.05,
memgq_lattice_sticky,high,label_only_hsj,tpr_at_10_fpr,1,0.25,
memgq_lattice_sticky,high,learned_pv_stats_logistic,auc,1,0.5596000000000001,
memgq_lattice_sticky,high,learned_pv_stats_logistic,balanced_accuracy,1,0.54,
memgq_lattice_sticky,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.14,
memgq_lattice_sticky,high,lira_offline,auc,1,0.534,
memgq_lattice_sticky,high,lira_offline,balanced_accuracy,1,0.5349999999999999,
memgq_lattice_sticky,high,lira_offline,tpr_at_5_fpr,1,0.03,
memgq_lattice_sticky,high,lira_offline,tpr_at_10_fpr,1,0.07,
memgq_lattice_sticky,high,lira_offline_fixed_variance,auc,1,0.5661,
memgq_lattice_sticky,high,lira_offline_fixed_variance,balanced_accuracy,1,0.53,
memgq_lattice_sticky,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.04,
memgq_lattice_sticky,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.08,
memgq_lattice_sticky,high,lira_online,auc,1,0.5738000000000001,
memgq_lattice_sticky,high,lira_online,balanced_accuracy,1,0.5549999999999999,
memgq_lattice_sticky,high,lira_online,tpr_at_5_fpr,1,0.04,
memgq_lattice_sticky,high,lira_online,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,high,lira_online_fixed_variance,auc,1,0.6402000000000001,
memgq_lattice_sticky,high,lira_online_fixed_variance,balanced_accuracy,1,0.62,
memgq_lattice_sticky,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.18,
memgq_lattice_sticky,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.29,
memgq_lattice_sticky,high,loss,auc,1,0.546,
memgq_lattice_sticky,high,loss,balanced_accuracy,1,0.5549999999999999,
memgq_lattice_sticky,high,loss,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,loss,tpr_at_10_fpr,1,0.11,
memgq_lattice_sticky,high,margin,auc,1,0.4981,
memgq_lattice_sticky,high,margin,balanced_accuracy,1,0.515,
memgq_lattice_sticky,high,margin,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,margin,tpr_at_10_fpr,1,0.1,
memgq_lattice_sticky,high,maximum_probability,auc,1,0.4981,
memgq_lattice_sticky,high,maximum_probability,balanced_accuracy,1,0.515,
memgq_lattice_sticky,high,maximum_probability,tpr_at_5_fpr,1,0.07,
memgq_lattice_sticky,high,maximum_probability,tpr_at_10_fpr,1,0.1,
memgq_lattice_sticky,high,nearby_query_logistic_q32,auc,1,0.5912000000000001,
memgq_lattice_sticky,high,nearby_query_logistic_q32,balanced_accuracy,1,0.565,
memgq_lattice_sticky,high,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.12,
memgq_lattice_sticky,high,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.17,
memgq_lattice_sticky,low,confidence,auc,1,0.42925,
memgq_lattice_sticky,low,confidence,balanced_accuracy,1,0.43,
memgq_lattice_sticky,low,confidence,tpr_at_5_fpr,1,0.03,
memgq_lattice_sticky,low,confidence,tpr_at_10_fpr,1,0.04,
memgq_lattice_sticky,low,correctness,auc,1,0.525,
memgq_lattice_sticky,low,correctness,balanced_accuracy,1,0.525,
memgq_lattice_sticky,low,correctness,tpr_at_5_fpr,1,0.0,
memgq_lattice_sticky,low,correctness,tpr_at_10_fpr,1,0.0,
memgq_lattice_sticky,low,entropy,auc,1,0.48195,
memgq_lattice_sticky,low,entropy,balanced_accuracy,1,0.4599999999999999,
memgq_lattice_sticky,low,entropy,tpr_at_5_fpr,1,0.12,
memgq_lattice_sticky,low,entropy,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,global_true_class_log_odds,auc,1,0.51515,
memgq_lattice_sticky,low,global_true_class_log_odds,balanced_accuracy,1,0.475,
memgq_lattice_sticky,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.06,
memgq_lattice_sticky,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.09,
memgq_lattice_sticky,low,label_only_hsj,auc,1,0.38749999999999996,
memgq_lattice_sticky,low,label_only_hsj,balanced_accuracy,1,0.35000000000000003,
memgq_lattice_sticky,low,label_only_hsj,tpr_at_5_fpr,1,0.0,
memgq_lattice_sticky,low,label_only_hsj,tpr_at_10_fpr,1,0.0,
memgq_lattice_sticky,low,learned_pv_stats_logistic,auc,1,0.49645,
memgq_lattice_sticky,low,learned_pv_stats_logistic,balanced_accuracy,1,0.485,
memgq_lattice_sticky,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.11,
memgq_lattice_sticky,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,lira_offline,auc,1,0.5607,
memgq_lattice_sticky,low,lira_offline,balanced_accuracy,1,0.535,
memgq_lattice_sticky,low,lira_offline,tpr_at_5_fpr,1,0.16,
memgq_lattice_sticky,low,lira_offline,tpr_at_10_fpr,1,0.16,
memgq_lattice_sticky,low,lira_offline_fixed_variance,auc,1,0.5449000000000002,
memgq_lattice_sticky,low,lira_offline_fixed_variance,balanced_accuracy,1,0.515,
memgq_lattice_sticky,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.16,
memgq_lattice_sticky,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.26,
memgq_lattice_sticky,low,lira_online,auc,1,0.5297999999999999,
memgq_lattice_sticky,low,lira_online,balanced_accuracy,1,0.52,
memgq_lattice_sticky,low,lira_online,tpr_at_5_fpr,1,0.13,
memgq_lattice_sticky,low,lira_online,tpr_at_10_fpr,1,0.17,
memgq_lattice_sticky,low,lira_online_fixed_variance,auc,1,0.5389999999999999,
memgq_lattice_sticky,low,lira_online_fixed_variance,balanced_accuracy,1,0.53,
memgq_lattice_sticky,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.18,
memgq_lattice_sticky,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.21,
memgq_lattice_sticky,low,loss,auc,1,0.42925,
memgq_lattice_sticky,low,loss,balanced_accuracy,1,0.43,
memgq_lattice_sticky,low,loss,tpr_at_5_fpr,1,0.03,
memgq_lattice_sticky,low,loss,tpr_at_10_fpr,1,0.04,
memgq_lattice_sticky,low,margin,auc,1,0.48195,
memgq_lattice_sticky,low,margin,balanced_accuracy,1,0.4599999999999999,
memgq_lattice_sticky,low,margin,tpr_at_5_fpr,1,0.12,
memgq_lattice_sticky,low,margin,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,maximum_probability,auc,1,0.48195,
memgq_lattice_sticky,low,maximum_probability,balanced_accuracy,1,0.4599999999999999,
memgq_lattice_sticky,low,maximum_probability,tpr_at_5_fpr,1,0.12,
memgq_lattice_sticky,low,maximum_probability,tpr_at_10_fpr,1,0.15,
memgq_lattice_sticky,low,nearby_query_logistic_q32,auc,1,0.5112,
memgq_lattice_sticky,low,nearby_query_logistic_q32,balanced_accuracy,1,0.515,
memgq_lattice_sticky,low,nearby_query_logistic_q32,tpr_at_5_fpr,1,0.08,
memgq_lattice_sticky,low,nearby_query_logistic_q32,tpr_at_10_fpr,1,0.15,
memguard,high,confidence,auc,1,0.5710000000000002,
memguard,high,confidence,balanced_accuracy,1,0.6,
memguard,high,confidence,tpr_at_5_fpr,1,0.04,
memguard,high,confidence,tpr_at_10_fpr,1,0.08,
memguard,high,correctness,auc,1,0.54,
memguard,high,correctness,balanced_accuracy,1,0.54,
memguard,high,correctness,tpr_at_5_fpr,1,0.0,
memguard,high,correctness,tpr_at_10_fpr,1,0.0,
memguard,high,entropy,auc,1,0.4501,
memguard,high,entropy,balanced_accuracy,1,0.525,
memguard,high,entropy,tpr_at_5_fpr,1,0.08,
memguard,high,entropy,tpr_at_10_fpr,1,0.14,
memguard,high,learned_pv_stats_logistic,auc,1,0.5732999999999999,
memguard,high,learned_pv_stats_logistic,balanced_accuracy,1,0.6,
memguard,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.04,
memguard,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.08,
memguard,high,loss,auc,1,0.5710000000000002,
memguard,high,loss,balanced_accuracy,1,0.6,
memguard,high,loss,tpr_at_5_fpr,1,0.04,
memguard,high,loss,tpr_at_10_fpr,1,0.08,
memguard,high,margin,auc,1,0.4501,
memguard,high,margin,balanced_accuracy,1,0.525,
memguard,high,margin,tpr_at_5_fpr,1,0.08,
memguard,high,margin,tpr_at_10_fpr,1,0.14,
memguard,high,maximum_probability,auc,1,0.4501,
memguard,high,maximum_probability,balanced_accuracy,1,0.525,
memguard,high,maximum_probability,tpr_at_5_fpr,1,0.08,
memguard,high,maximum_probability,tpr_at_10_fpr,1,0.14,
memguard,low,confidence,auc,1,0.4265,
memguard,low,confidence,balanced_accuracy,1,0.4499999999999999,
memguard,low,confidence,tpr_at_5_fpr,1,0.05,
memguard,low,confidence,tpr_at_10_fpr,1,0.09,
memguard,low,correctness,auc,1,0.525,
memguard,low,correctness,balanced_accuracy,1,0.525,
memguard,low,correctness,tpr_at_5_fpr,1,0.0,
memguard,low,correctness,tpr_at_10_fpr,1,0.0,
memguard,low,entropy,auc,1,0.4221,
memguard,low,entropy,balanced_accuracy,1,0.46,
memguard,low,entropy,tpr_at_5_fpr,1,0.05,
memguard,low,entropy,tpr_at_10_fpr,1,0.07,
memguard,low,learned_pv_stats_logistic,auc,1,0.4293,
memguard,low,learned_pv_stats_logistic,balanced_accuracy,1,0.4599999999999999,
memguard,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.05,
memguard,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.08,
memguard,low,loss,auc,1,0.4265,
memguard,low,loss,balanced_accuracy,1,0.4499999999999999,
memguard,low,loss,tpr_at_5_fpr,1,0.05,
memguard,low,loss,tpr_at_10_fpr,1,0.09,
memguard,low,margin,auc,1,0.4221,
memguard,low,margin,balanced_accuracy,1,0.46,
memguard,low,margin,tpr_at_5_fpr,1,0.05,
memguard,low,margin,tpr_at_10_fpr,1,0.07,
memguard,low,maximum_probability,auc,1,0.4221,
memguard,low,maximum_probability,balanced_accuracy,1,0.46,
memguard,low,maximum_probability,tpr_at_5_fpr,1,0.05,
memguard,low,maximum_probability,tpr_at_10_fpr,1,0.07,
none,high,confidence,auc,1,0.6076999999999999,
none,high,confidence,balanced_accuracy,1,0.545,
none,high,confidence,tpr_at_5_fpr,1,0.11,
none,high,confidence,tpr_at_10_fpr,1,0.19,
none,high,correctness,auc,1,0.54,
none,high,correctness,balanced_accuracy,1,0.54,
none,high,correctness,tpr_at_5_fpr,1,0.0,
none,high,correctness,tpr_at_10_fpr,1,0.0,
none,high,entropy,auc,1,0.6020000000000001,
none,high,entropy,balanced_accuracy,1,0.54,
none,high,entropy,tpr_at_5_fpr,1,0.11,
none,high,entropy,tpr_at_10_fpr,1,0.19,
none,high,global_true_class_log_odds,auc,1,0.5986999999999999,
none,high,global_true_class_log_odds,balanced_accuracy,1,0.6,
none,high,global_true_class_log_odds,tpr_at_5_fpr,1,0.07,
none,high,global_true_class_log_odds,tpr_at_10_fpr,1,0.11,
none,high,label_only_hsj,auc,1,0.6425,
none,high,label_only_hsj,balanced_accuracy,1,0.575,
none,high,label_only_hsj,tpr_at_5_fpr,1,0.05,
none,high,label_only_hsj,tpr_at_10_fpr,1,0.05,
none,high,learned_pv_stats_logistic,auc,1,0.6114999999999999,
none,high,learned_pv_stats_logistic,balanced_accuracy,1,0.545,
none,high,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.11,
none,high,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.19,
none,high,lira_offline,auc,1,0.4723,
none,high,lira_offline,balanced_accuracy,1,0.46499999999999997,
none,high,lira_offline,tpr_at_5_fpr,1,0.07,
none,high,lira_offline,tpr_at_10_fpr,1,0.15,
none,high,lira_offline_fixed_variance,auc,1,0.4751,
none,high,lira_offline_fixed_variance,balanced_accuracy,1,0.47,
none,high,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.11,
none,high,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.13,
none,high,lira_online,auc,1,0.5557,
none,high,lira_online,balanced_accuracy,1,0.525,
none,high,lira_online,tpr_at_5_fpr,1,0.06,
none,high,lira_online,tpr_at_10_fpr,1,0.15,
none,high,lira_online_fixed_variance,auc,1,0.5670000000000001,
none,high,lira_online_fixed_variance,balanced_accuracy,1,0.55,
none,high,lira_online_fixed_variance,tpr_at_5_fpr,1,0.1,
none,high,lira_online_fixed_variance,tpr_at_10_fpr,1,0.16,
none,high,loss,auc,1,0.6076999999999999,
none,high,loss,balanced_accuracy,1,0.545,
none,high,loss,tpr_at_5_fpr,1,0.11,
none,high,loss,tpr_at_10_fpr,1,0.19,
none,high,margin,auc,1,0.6020000000000001,
none,high,margin,balanced_accuracy,1,0.54,
none,high,margin,tpr_at_5_fpr,1,0.11,
none,high,margin,tpr_at_10_fpr,1,0.19,
none,high,maximum_probability,auc,1,0.6020000000000001,
none,high,maximum_probability,balanced_accuracy,1,0.54,
none,high,maximum_probability,tpr_at_5_fpr,1,0.11,
none,high,maximum_probability,tpr_at_10_fpr,1,0.19,
none,low,confidence,auc,1,0.5538000000000001,
none,low,confidence,balanced_accuracy,1,0.555,
none,low,confidence,tpr_at_5_fpr,1,0.07,
none,low,confidence,tpr_at_10_fpr,1,0.1,
none,low,correctness,auc,1,0.525,
none,low,correctness,balanced_accuracy,1,0.525,
none,low,correctness,tpr_at_5_fpr,1,0.0,
none,low,correctness,tpr_at_10_fpr,1,0.0,
none,low,entropy,auc,1,0.4245,
none,low,entropy,balanced_accuracy,1,0.42,
none,low,entropy,tpr_at_5_fpr,1,0.03,
none,low,entropy,tpr_at_10_fpr,1,0.06,
none,low,global_true_class_log_odds,auc,1,0.552,
none,low,global_true_class_log_odds,balanced_accuracy,1,0.51,
none,low,global_true_class_log_odds,tpr_at_5_fpr,1,0.07,
none,low,global_true_class_log_odds,tpr_at_10_fpr,1,0.12,
none,low,label_only_hsj,auc,1,0.38250000000000006,
none,low,label_only_hsj,balanced_accuracy,1,0.35000000000000003,
none,low,label_only_hsj,tpr_at_5_fpr,1,0.0,
none,low,label_only_hsj,tpr_at_10_fpr,1,0.0,
none,low,learned_pv_stats_logistic,auc,1,0.5067,
none,low,learned_pv_stats_logistic,balanced_accuracy,1,0.515,
none,low,learned_pv_stats_logistic,tpr_at_5_fpr,1,0.01,
none,low,learned_pv_stats_logistic,tpr_at_10_fpr,1,0.07,
none,low,lira_offline,auc,1,0.4831,
none,low,lira_offline,balanced_accuracy,1,0.525,
none,low,lira_offline,tpr_at_5_fpr,1,0.09,
none,low,lira_offline,tpr_at_10_fpr,1,0.16,
none,low,lira_offline_fixed_variance,auc,1,0.4815,
none,low,lira_offline_fixed_variance,balanced_accuracy,1,0.515,
none,low,lira_offline_fixed_variance,tpr_at_5_fpr,1,0.08,
none,low,lira_offline_fixed_variance,tpr_at_10_fpr,1,0.13,
none,low,lira_online,auc,1,0.5541,
none,low,lira_online,balanced_accuracy,1,0.51,
none,low,lira_online,tpr_at_5_fpr,1,0.14,
none,low,lira_online,tpr_at_10_fpr,1,0.17,
none,low,lira_online_fixed_variance,auc,1,0.4237,
none,low,lira_online_fixed_variance,balanced_accuracy,1,0.41500000000000004,
none,low,lira_online_fixed_variance,tpr_at_5_fpr,1,0.05,
none,low,lira_online_fixed_variance,tpr_at_10_fpr,1,0.1,
none,low,loss,auc,1,0.5538000000000001,
none,low,loss,balanced_accuracy,1,0.555,
none,low,loss,tpr_at_5_fpr,1,0.07,
none,low,loss,tpr_at_10_fpr,1,0.1,
none,low,margin,auc,1,0.4245,
none,low,margin,balanced_accuracy,1,0.42,
none,low,margin,tpr_at_5_fpr,1,0.03,
none,low,margin,tpr_at_10_fpr,1,0.06,
none,low,maximum_probability,auc,1,0.4245,
none,low,maximum_probability,balanced_accuracy,1,0.42,
none,low,maximum_probability,tpr_at_5_fpr,1,0.03,
none,low,maximum_probability,tpr_at_10_fpr,1,0.06,
