target_id,mode,aggregation,attack,simulator_seed,contrast,treatment_queries,treatment_shots,baseline_queries,baseline_shots,auc_difference
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,4,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.00045000000000006146
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,4,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0004750000000000032
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,5,single_shot_512_minus_128,1,512,1,128,-0.006099999999999994
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,5,single_shot_2560_minus_128,1,2560,1,128,-0.005574999999999997
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,5,repeat_5x128_minus_1x128,5,128,1,128,-0.015325000000000033
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,5,repeat_20x128_minus_1x128,20,128,1,128,-0.016024999999999845
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,5,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0024250000000000105
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.010449999999999848
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,6,single_shot_512_minus_128,1,512,1,128,0.012974999999999959
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,6,single_shot_2560_minus_128,1,2560,1,128,0.013375000000000026
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,6,repeat_5x128_minus_1x128,5,128,1,128,0.01869999999999994
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,6,repeat_20x128_minus_1x128,20,128,1,128,0.017575000000000007
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,6,equal_total_5x512_minus_1x2560,5,512,1,2560,0.009399999999999964
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,6,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0041999999999999815
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,7,single_shot_512_minus_128,1,512,1,128,0.026925000000000032
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,7,single_shot_2560_minus_128,1,2560,1,128,0.028400000000000036
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,7,repeat_5x128_minus_1x128,5,128,1,128,0.027650000000000008
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,7,repeat_20x128_minus_1x128,20,128,1,128,0.030949999999999978
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,7,equal_total_5x512_minus_1x2560,5,512,1,2560,0.008974999999999955
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,7,equal_total_20x128_minus_1x2560,20,128,1,2560,0.002549999999999941
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,8,single_shot_512_minus_128,1,512,1,128,0.009175000000000044
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,8,single_shot_2560_minus_128,1,2560,1,128,0.014774999999999983
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,8,repeat_5x128_minus_1x128,5,128,1,128,0.0017500000000000293
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,8,repeat_20x128_minus_1x128,20,128,1,128,0.01397499999999996
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,8,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.009449999999999958
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,8,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0008000000000000229
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,9,single_shot_512_minus_128,1,512,1,128,0.015025000000000177
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,9,single_shot_2560_minus_128,1,2560,1,128,0.017300000000000093
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,9,repeat_5x128_minus_1x128,5,128,1,128,0.03225000000000011
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,9,repeat_20x128_minus_1x128,20,128,1,128,0.017850000000000033
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.005874999999999964
MNIST_QNN_z_r1_d6_s43,ideal_shot,mean_api_probabilities,margin,9,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0005499999999999394
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,0,single_shot_512_minus_128,1,512,1,128,0.026599999999999957
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,0,single_shot_2560_minus_128,1,2560,1,128,0.009524999999999895
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,0,repeat_5x128_minus_1x128,5,128,1,128,0.019974999999999854
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,0,repeat_20x128_minus_1x128,20,128,1,128,0.0043999999999999595
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,0,equal_total_5x512_minus_1x2560,5,512,1,2560,0.006950000000000123
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,0,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.005124999999999935
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,1,single_shot_512_minus_128,1,512,1,128,0.009824999999999862
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,1,single_shot_2560_minus_128,1,2560,1,128,0.009949999999999903
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,1,repeat_5x128_minus_1x128,5,128,1,128,0.0059499999999999
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,1,repeat_20x128_minus_1x128,20,128,1,128,0.014474999999999905
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0027000000000000357
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,1,equal_total_20x128_minus_1x2560,20,128,1,2560,0.004525000000000001
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,2,single_shot_512_minus_128,1,512,1,128,0.015149999999999886
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,2,single_shot_2560_minus_128,1,2560,1,128,0.007024999999999837
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,2,repeat_5x128_minus_1x128,5,128,1,128,0.002074999999999938
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,2,repeat_20x128_minus_1x128,20,128,1,128,0.0012250000000000316
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,2,equal_total_5x512_minus_1x2560,5,512,1,2560,0.002275000000000138
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,2,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.005799999999999805
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,3,single_shot_512_minus_128,1,512,1,128,0.016674999999999884
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,3,single_shot_2560_minus_128,1,2560,1,128,0.03205000000000002
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,3,repeat_5x128_minus_1x128,5,128,1,128,0.029850000000000043
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,3,repeat_20x128_minus_1x128,20,128,1,128,0.030574999999999908
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,3,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.007624999999999993
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,3,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.001475000000000115
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,4,single_shot_512_minus_128,1,512,1,128,0.0004750000000000032
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,4,single_shot_2560_minus_128,1,2560,1,128,0.01639999999999997
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,4,repeat_5x128_minus_1x128,5,128,1,128,0.030249999999999888
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,4,repeat_20x128_minus_1x128,20,128,1,128,0.017349999999999977
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,4,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0020499999999998852
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,4,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0009500000000000064
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,5,single_shot_512_minus_128,1,512,1,128,0.019725000000000048
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,5,single_shot_2560_minus_128,1,2560,1,128,0.026400000000000035
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,5,repeat_5x128_minus_1x128,5,128,1,128,0.01172499999999993
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,5,repeat_20x128_minus_1x128,20,128,1,128,0.016424999999999967
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,5,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0015499999999999403
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.009975000000000067
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,6,single_shot_512_minus_128,1,512,1,128,-0.016125000000000056
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,6,single_shot_2560_minus_128,1,2560,1,128,-0.016750000000000043
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,6,repeat_5x128_minus_1x128,5,128,1,128,-0.011200000000000099
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,6,repeat_20x128_minus_1x128,20,128,1,128,-0.01882499999999998
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,6,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0008749999999999591
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,6,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.002074999999999938
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,7,single_shot_512_minus_128,1,512,1,128,0.035225000000000006
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,7,single_shot_2560_minus_128,1,2560,1,128,0.04634999999999995
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,7,repeat_5x128_minus_1x128,5,128,1,128,0.03667499999999996
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,7,repeat_20x128_minus_1x128,20,128,1,128,0.053499999999999936
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,7,equal_total_5x512_minus_1x2560,5,512,1,2560,0.00880000000000003
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,7,equal_total_20x128_minus_1x2560,20,128,1,2560,0.00714999999999999
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,8,single_shot_512_minus_128,1,512,1,128,0.0046999999999999265
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,8,single_shot_2560_minus_128,1,2560,1,128,0.021700000000000053
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,8,repeat_5x128_minus_1x128,5,128,1,128,0.006149999999999989
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,8,repeat_20x128_minus_1x128,20,128,1,128,0.02587499999999998
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,8,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0034250000000000114
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.004174999999999929
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,9,single_shot_512_minus_128,1,512,1,128,0.008824999999999972
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,9,single_shot_2560_minus_128,1,2560,1,128,0.016024999999999956
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,9,repeat_5x128_minus_1x128,5,128,1,128,0.023350000000000093
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,9,repeat_20x128_minus_1x128,20,128,1,128,0.03104999999999991
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.005400000000000071
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,confidence,9,equal_total_20x128_minus_1x2560,20,128,1,2560,0.015024999999999955
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,0,single_shot_512_minus_128,1,512,1,128,0.020000000000000018
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,0,single_shot_2560_minus_128,1,2560,1,128,0.015000000000000013
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,0,repeat_5x128_minus_1x128,5,128,1,128,0.01749999999999996
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,0,repeat_20x128_minus_1x128,20,128,1,128,0.01750000000000007
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,0,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.007499999999999951
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,0,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0025000000000000577
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,1,single_shot_512_minus_128,1,512,1,128,0.012499999999999956
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,1,single_shot_2560_minus_128,1,2560,1,128,0.022499999999999964
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,1,repeat_5x128_minus_1x128,5,128,1,128,0.022499999999999964
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,1,repeat_20x128_minus_1x128,20,128,1,128,0.03249999999999986
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0050000000000000044
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,1,equal_total_20x128_minus_1x2560,20,128,1,2560,0.009999999999999898
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,2,single_shot_512_minus_128,1,512,1,128,0.02750000000000008
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,2,single_shot_2560_minus_128,1,2560,1,128,0.015000000000000124
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,2,repeat_5x128_minus_1x128,5,128,1,128,0.010000000000000231
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,2,repeat_20x128_minus_1x128,20,128,1,128,0.032500000000000195
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,2,equal_total_5x512_minus_1x2560,5,512,1,2560,0.007500000000000062
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,2,equal_total_20x128_minus_1x2560,20,128,1,2560,0.01750000000000007
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,3,single_shot_512_minus_128,1,512,1,128,0.0
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,3,single_shot_2560_minus_128,1,2560,1,128,0.007500000000000062
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,3,repeat_5x128_minus_1x128,5,128,1,128,0.007500000000000062
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,3,repeat_20x128_minus_1x128,20,128,1,128,0.012500000000000067
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,3,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.010000000000000009
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,3,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0050000000000000044
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,4,single_shot_512_minus_128,1,512,1,128,0.04249999999999998
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,4,single_shot_2560_minus_128,1,2560,1,128,0.040000000000000036
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,4,repeat_5x128_minus_1x128,5,128,1,128,0.02749999999999997
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,4,repeat_20x128_minus_1x128,20,128,1,128,0.02749999999999997
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,4,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.007500000000000062
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,4,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.012500000000000067
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,5,single_shot_512_minus_128,1,512,1,128,0.03499999999999992
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,5,single_shot_2560_minus_128,1,2560,1,128,0.03499999999999992
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,5,repeat_5x128_minus_1x128,5,128,1,128,0.040000000000000036
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,5,repeat_20x128_minus_1x128,20,128,1,128,0.05500000000000005
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,5,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0025000000000000577
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,5,equal_total_20x128_minus_1x2560,20,128,1,2560,0.02000000000000013
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,6,single_shot_512_minus_128,1,512,1,128,0.01750000000000007
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,6,single_shot_2560_minus_128,1,2560,1,128,0.007500000000000062
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,6,repeat_5x128_minus_1x128,5,128,1,128,0.007500000000000062
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,6,repeat_20x128_minus_1x128,20,128,1,128,0.0025000000000001688
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,6,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.010000000000000009
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,6,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.004999999999999893
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,7,single_shot_512_minus_128,1,512,1,128,0.02749999999999997
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,7,single_shot_2560_minus_128,1,2560,1,128,0.032500000000000084
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,7,repeat_5x128_minus_1x128,5,128,1,128,0.03500000000000003
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,7,repeat_20x128_minus_1x128,20,128,1,128,0.020000000000000018
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,7,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.012500000000000067
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,7,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.012500000000000067
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,8,single_shot_512_minus_128,1,512,1,128,0.05499999999999994
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,8,single_shot_2560_minus_128,1,2560,1,128,0.04749999999999999
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,8,repeat_5x128_minus_1x128,5,128,1,128,0.04249999999999998
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,8,repeat_20x128_minus_1x128,20,128,1,128,0.06000000000000005
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0025000000000000577
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.012500000000000067
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,9,single_shot_512_minus_128,1,512,1,128,0.025000000000000022
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,9,single_shot_2560_minus_128,1,2560,1,128,0.025000000000000133
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,9,repeat_5x128_minus_1x128,5,128,1,128,0.02000000000000013
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,9,repeat_20x128_minus_1x128,20,128,1,128,0.01000000000000012
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,9,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.0025000000000000577
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,correctness,9,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.015000000000000013
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,0,single_shot_512_minus_128,1,512,1,128,0.021324999999999927
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,0,single_shot_2560_minus_128,1,2560,1,128,0.0066749999999999865
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,0,repeat_5x128_minus_1x128,5,128,1,128,0.01364999999999994
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,0,repeat_20x128_minus_1x128,20,128,1,128,0.0005499999999999394
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,0,equal_total_5x512_minus_1x2560,5,512,1,2560,0.008275000000000032
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,0,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.006125000000000047
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,1,single_shot_512_minus_128,1,512,1,128,0.011375000000000024
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,1,single_shot_2560_minus_128,1,2560,1,128,0.012150000000000105
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,1,repeat_5x128_minus_1x128,5,128,1,128,0.009650000000000047
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,1,repeat_20x128_minus_1x128,20,128,1,128,0.00835000000000008
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0003249999999999087
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,1,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0038000000000000256
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,2,single_shot_512_minus_128,1,512,1,128,0.012199999999999989
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,2,single_shot_2560_minus_128,1,2560,1,128,0.005225000000000035
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,2,repeat_5x128_minus_1x128,5,128,1,128,-0.0019249999999999545
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,2,repeat_20x128_minus_1x128,20,128,1,128,-0.007525000000000004
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,2,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.003675000000000095
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,2,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.012750000000000039
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,3,single_shot_512_minus_128,1,512,1,128,0.01972500000000016
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,3,single_shot_2560_minus_128,1,2560,1,128,0.02865000000000012
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,3,repeat_5x128_minus_1x128,5,128,1,128,0.027175000000000227
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,3,repeat_20x128_minus_1x128,20,128,1,128,0.023900000000000088
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,3,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.007399999999999962
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,3,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.004750000000000032
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,4,single_shot_512_minus_128,1,512,1,128,0.0005749999999998812
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,4,single_shot_2560_minus_128,1,2560,1,128,0.015799999999999925
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,4,repeat_5x128_minus_1x128,5,128,1,128,0.0225749999999999
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,4,repeat_20x128_minus_1x128,20,128,1,128,0.013599999999999945
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,4,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,4,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0021999999999999797
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,5,single_shot_512_minus_128,1,512,1,128,0.022050000000000014
MNIST_QNN_z_r1_d6_s43,noisy_shot,mean_api_probabilities,entropy,5,single_shot_2560_minus_128,1,2560,1,128,0.030300000000000105
